Time (s),EMG 1,EMG 2
6.424689054489136,66,170
6.4451189041137695,61,156
6.465824842453003,56,211
6.486343145370483,53,177
6.506674766540527,55,153
6.527205944061279,53,156
6.547656059265137,53,172
6.56810998916626,51,197
6.588595867156982,51,188
6.609018087387085,73,166
6.629622936248779,64,232
6.650097131729126,70,288
6.670696973800659,64,231
6.6913230419158936,61,192
6.71162486076355,70,251
6.732093811035156,60,215
6.752647161483765,56,213
6.773096799850464,57,213
6.793719053268433,76,204
6.814178943634033,70,195
6.83452296257019,58,242
6.854970932006836,80,178
6.875669956207275,104,160
6.896153926849365,98,169
6.916561126708984,86,197
6.937104940414429,70,159
6.95751690864563,60,150
6.978209018707275,48,181
6.99893593788147,45,163
7.018946886062622,42,162
7.0395119190216064,39,191
7.059997081756592,37,166
7.080410003662109,38,192
7.101056814193726,45,207
7.121503829956055,43,232
7.141991853713989,41,226
7.162511110305786,45,222
7.18336820602417,49,272
7.203449010848999,54,218
7.22395396232605,69,179
7.244868993759155,66,154
7.26515793800354,67,220
7.285737991333008,54,217
7.30604100227356,49,184
7.326503753662109,41,141
7.34697699546814,47,181
7.367512941360474,65,160
7.38793683052063,53,132
7.40877890586853,57,191
7.428980827331543,60,200
7.449513912200928,84,179
7.470226049423218,72,203
7.490824937820435,59,191
7.510950088500977,53,230
7.531466960906982,48,225
7.551990985870361,55,192
7.572825908660889,60,180
7.592948913574219,59,191
7.61338996887207,48,167
7.633868932723999,67,143
7.6544270515441895,62,203
7.674889802932739,57,168
7.6953089237213135,59,149
7.71574592590332,61,142
7.736454010009766,64,184
7.7569849491119385,73,170
7.777420997619629,71,140
7.797852039337158,62,149
7.818375110626221,58,200
7.838814973831177,58,186
7.859314918518066,48,161
7.880014896392822,42,216
7.900420904159546,39,187
7.920957803726196,45,175
7.941447973251343,47,179
7.961883068084717,49,185
7.98232889175415,42,158
8.002807855606079,56,154
8.023247957229614,61,131
8.04397988319397,53,155
8.064291000366211,45,148
8.084753036499023,45,128
8.10522198677063,50,102
8.125679969787598,48,109
8.146337032318115,40,122
8.1667959690094,34,104
8.187417984008789,34,115
8.207607984542847,31,93
8.228115797042847,31,79
8.248593091964722,31,85
8.269177913665771,29,72
8.289353847503662,27,63
8.309818029403687,29,57
8.330346822738647,37,52
8.350780963897705,31,49
8.371172904968262,29,49
8.39161992073059,27,78
8.412125825881958,26,81
8.432950973510742,25,76
8.452888011932373,24,65
8.473652839660645,24,58
8.49412488937378,24,54
8.514289140701294,23,50
8.53477692604065,25,48
8.555174112319946,24,51
8.57561993598938,24,48
8.596031904220581,24,46
8.616722106933594,23,45
8.636964082717896,24,45
8.657423973083496,24,44
8.677999019622803,24,44
8.698322057723999,24,43
8.7187340259552,23,43
8.739223003387451,23,42
8.75959587097168,23,42
8.780025959014893,25,42
8.800605058670044,25,44
8.821000814437866,25,43
8.841279983520508,24,43
8.861721992492676,24,43
8.882242918014526,23,42
8.9026939868927,23,42
8.923206090927124,23,42
8.94350004196167,23,42
8.964017152786255,26,41
8.984479904174805,25,41
9.004902124404907,24,41
9.025238990783691,24,42
9.045747756958008,26,42
9.066258907318115,32,42
9.086652994155884,84,42
9.107156991958618,125,42
9.127700805664062,89,42
9.147938966751099,64,42
9.168462038040161,49,42
9.188938856124878,40,42
9.209375858306885,34,42
9.22969388961792,32,42
9.250172138214111,29,42
9.270624876022339,27,42
9.291137933731079,25,42
9.311622142791748,25,42
9.331963062286377,32,42
9.352410078048706,30,42
9.3728768825531,28,41
9.393378973007202,26,41
9.41366696357727,25,42
9.43418002128601,25,42
9.454622983932495,26,47
9.47521710395813,26,46
9.49561595916748,25,46
9.515910148620605,27,45
9.536448955535889,55,44
9.556854009628296,43,44
9.577213764190674,36,44
9.597645044326782,31,43
9.618308067321777,28,43
9.638770818710327,29,43
9.658926963806152,32,43
9.67940092086792,29,44
9.699856996536255,27,44
9.720356941223145,26,44
9.740938901901245,25,45
9.761137008666992,26,50
9.781605958938599,25,74
9.802112817764282,34,71
9.82259488105774,32,63
9.843145847320557,29,56
9.863378047943115,27,53
9.883839845657349,30,49
9.904325008392334,28,47
9.924803018569946,28,45
9.945365905761719,26,46
9.965590953826904,25,44
9.986104965209961,26,44
10.006551027297974,28,43
10.027009963989258,26,43
10.047363996505737,25,46
10.067852973937988,25,46
10.088279008865356,24,45
10.10875678062439,24,44
10.129120826721191,25,44
10.149564027786255,24,44
10.170195817947388,24,43
10.19055986404419,25,43
10.21099305152893,25,42
10.23127794265747,27,42
10.251837968826294,28,42
10.272314071655273,27,42
10.292732000350952,26,42
10.31338906288147,24,43
10.333531141281128,29,44
10.3539719581604,27,43
10.374550819396973,26,43
10.394813060760498,26,42
10.415307998657227,25,42
10.435791015625,32,42
10.456380128860474,29,42
10.476768016815186,26,42
10.497191905975342,25,42
10.517678022384644,24,42
10.538322925567627,29,42
10.558277130126953,27,42
10.578922986984253,26,42
10.599209785461426,25,42
10.619740009307861,24,42
10.640294075012207,28,42
10.660637140274048,26,42
10.681195974349976,25,42
10.701756000518799,24,41
10.72199296951294,24,41
10.74249005317688,30,41
10.762798070907593,28,41
10.783346891403198,26,42
10.803698062896729,25,42
10.824238061904907,42,41
10.844508171081543,37,42
10.864988088607788,32,42
10.885459899902344,28,43
10.905930995941162,26,43
10.926470041275024,26,43
10.946757078170776,26,44
10.967239141464233,27,44
10.987837076187134,27,43
11.008157968521118,31,44
11.02863883972168,28,44
11.049027919769287,27,43
11.069471836090088,26,43
11.089893102645874,25,43
11.110384941101074,25,43
11.130701065063477,30,44
11.151168823242188,28,44
11.171653032302856,26,43
11.19212293624878,30,42
11.212403774261475,33,43
11.232933044433594,29,43
11.25355315208435,27,42
11.273940801620483,26,42
11.29419493675232,25,42
11.314670085906982,25,42
11.335156917572021,29,41
11.355634927749634,27,41
11.376137971878052,25,41
11.396399021148682,25,42
11.416936874389648,26,42
11.437363862991333,25,42
11.458037853240967,24,42
11.478388786315918,25,42
11.498739957809448,28,42
11.519098043441772,26,42
11.539664030075073,25,42
11.56006908416748,25,42
11.580445766448975,25,42
11.600857973098755,26,43
11.621381998062134,25,43
11.641659021377563,25,43
11.662263870239258,24,43
11.682642936706543,24,43
11.703105926513672,24,43
11.723789930343628,27,43
11.743930101394653,28,43
11.764372825622559,26,43
11.784825086593628,25,42
11.805583000183105,24,42
11.825853109359741,25,42
11.846100807189941,27,42
11.866626024246216,26,42
11.88707709312439,26,42
11.907532930374146,24,42
11.928088903427124,24,42
11.948354959487915,24,42
11.968841791152954,24,76
11.98946499824524,23,124
12.009948968887329,23,105
12.03028392791748,23,81
12.050739765167236,23,66
12.071252822875977,23,58
12.091674089431763,23,52
12.112167119979858,23,48
12.132475137710571,24,46
12.152976036071777,24,45
12.173459768295288,23,44
12.194180965423584,23,43
12.214213132858276,23,43
12.234819889068604,23,43
12.255198955535889,23,44
12.27576208114624,23,44
12.295974969863892,23,43
12.316455841064453,23,44
12.336927890777588,23,43
12.35747504234314,23,43
12.37788200378418,23,43
12.398200988769531,23,43
12.418685913085938,23,43
12.439308881759644,23,42
12.4599027633667,23,42
12.480171918869019,23,42
12.50047492980957,23,42
12.520915746688843,23,42
12.541341066360474,23,42
12.561959028244019,23,42
12.582572937011719,23,42
12.603007793426514,23,42
12.62313199043274,23,42
12.64365005493164,23,42
12.664150953292847,23,53
12.68464994430542,23,53
12.704893827438354,23,50
12.725194931030273,23,47
12.745706796646118,23,45
12.766153812408447,23,45
12.786632061004639,23,44
12.807240009307861,23,43
12.827570915222168,23,43
12.84791111946106,23,43
12.86845088005066,23,43
12.888837099075317,23,42
12.909344911575317,23,43
12.929643869400024,23,43
12.950121879577637,23,43
12.9706449508667,23,43
12.991101741790771,23,43
13.011536121368408,23,42
13.031880855560303,23,43
13.052341938018799,23,43
13.073205947875977,23,43
13.093379974365234,23,42
13.113759994506836,23,43
13.134105920791626,23,42
13.15457797050476,23,42
13.175090789794922,23,42
13.195520877838135,23,42
13.215833902359009,23,42
13.236318826675415,23,42
13.256827116012573,23,42
13.277414083480835,23,42
13.297795057296753,23,43
13.318336963653564,23,42
13.338621854782104,23,42
13.359106063842773,23,42
13.379486799240112,23,42
13.399858951568604,23,42
13.420269012451172,23,42
13.44077205657959,23,42
13.46147608757019,23,42
13.481767892837524,23,42
13.502133846282959,23,43
13.522510051727295,23,43
13.542999982833862,23,43
13.563454866409302,23,43
13.583770036697388,23,42
13.6042799949646,23,42
13.624743938446045,23,42
13.64509105682373,23,42
13.665534973144531,23,42
13.686042070388794,23,42
13.706517934799194,23,42
13.726783990859985,23,42
13.747284889221191,23,42
13.76781678199768,23,42
13.7882080078125,23,42
13.808807849884033,23,42
13.829097986221313,23,41
13.849533081054688,23,42
13.86998176574707,23,42
13.890484809875488,23,43
13.910823106765747,24,54
13.93139910697937,25,100
13.951869010925293,25,149
13.972396850585938,26,205
13.992849111557007,38,425
14.013341188430786,63,505
14.034004926681519,106,455
14.05450701713562,140,357
14.075166940689087,297,338
14.095623016357422,373,322
14.116124153137207,501,370
14.136739015579224,497,430
14.157242059707642,373,387
14.177686929702759,309,403
14.198342084884644,266,476
14.218827962875366,307,701
14.239300966262817,398,749
14.260073900222778,443,636
14.280465126037598,393,673
14.301119804382324,376,544
14.321798086166382,302,462
14.342321157455444,290,486
14.362807035446167,368,451
14.3835608959198,335,468
14.403795957565308,357,457
14.424251079559326,329,480
14.445129871368408,319,431
14.465476036071777,432,553
14.486078977584839,368,478
14.506426095962524,365,369
14.526984930038452,355,362
14.547356128692627,287,333
14.568006038665771,265,300
14.588742971420288,294,347
14.609001874923706,293,426
14.629811763763428,320,345
14.650160074234009,235,307
14.670610189437866,241,361
14.691442728042603,296,362
14.712013006210327,252,300
14.732274770736694,179,301
14.752851963043213,291,322
14.773362874984741,287,336
14.793869018554688,229,262
14.814511060714722,217,259
14.834938049316406,227,274
14.855451107025146,230,253
14.876111030578613,181,338
14.896538019180298,164,333
14.917019128799438,173,327
14.937666893005371,209,265
14.958249807357788,211,314
14.978641986846924,183,369
14.999264001846313,204,280
15.01973009109497,202,292
15.04023289680481,193,312
15.060873985290527,203,290
15.081382989883423,217,230
15.101880073547363,213,253
15.122491121292114,185,368
15.142980098724365,212,294
15.163504123687744,206,265
15.18421196937561,211,254
15.20458197593689,217,270
15.225101947784424,236,242
15.24571681022644,236,263
15.266209840774536,182,290
15.28668212890625,257,244
15.3073148727417,230,232
15.327803134918213,173,242
15.34827995300293,177,264
15.36906385421753,182,270
15.389417886734009,161,230
15.409876823425293,158,226
15.4305739402771,181,261
15.451014995574951,173,228
15.471757888793945,171,209
15.49242091178894,173,214
15.512626886367798,195,241
15.533176898956299,155,196
15.553781986236572,151,182
15.574373006820679,141,241
15.594715118408203,128,295
15.615381002426147,129,341
15.636113166809082,105,472
15.656611919403076,139,481
15.677284002304077,137,412
15.697738885879517,128,359
15.718421936035156,142,275
15.738889932632446,172,278
15.75934886932373,149,212
15.77981686592102,135,217
15.800480842590332,147,228
15.820666074752808,155,253
15.841131925582886,165,217
15.861918926239014,180,241
15.88227391242981,207,225
15.902714967727661,150,212
15.923388004302979,140,205
15.943879127502441,140,200
15.964591979980469,156,269
15.985081911087036,150,267
16.005489110946655,115,234
16.026129961013794,116,237
16.04665207862854,187,295
16.067332983016968,160,267
16.087583780288696,130,305
16.10823106765747,102,352
16.12872004508972,103,412
16.149201154708862,164,356
16.169822931289673,166,408
16.190500020980835,142,379
16.210812091827393,126,322
16.231462001800537,136,312
16.25200390815735,132,307
16.272682905197144,122,342
16.29309105873108,137,323
16.313546895980835,139,336
16.33419895172119,137,342
16.354654788970947,140,321
16.3752658367157,146,305
16.39567494392395,124,417
16.41634488105774,109,403
16.436808824539185,116,320
16.457401037216187,137,295
16.478030920028687,107,285
16.498528003692627,100,260
16.519123792648315,115,346
16.539538145065308,115,336
16.560040950775146,100,273
16.580596923828125,104,240
16.601075887680054,110,307
16.62159514427185,117,257
16.642303943634033,117,219
16.662721872329712,153,275
16.683234930038452,149,248
16.703826904296875,111,211
16.724329948425293,107,175
16.744654893875122,98,191
16.765310764312744,118,206
16.78592610359192,118,248
16.80639100074768,122,202
16.82694387435913,137,183
16.847532033920288,136,229
16.868117809295654,105,246
16.888473987579346,122,226
16.909111976623535,116,189
16.929615020751953,120,200
16.950109004974365,111,215
16.97079586982727,113,252
16.99122714996338,152,243
17.011720895767212,135,237
17.03239893913269,133,252
17.05284810066223,173,223
17.0733699798584,146,253
17.09396505355835,114,250
17.114639043807983,108,214
17.13493013381958,103,243
17.155431747436523,88,288
17.175902843475342,70,265
17.196401119232178,92,284
17.217327117919922,132,275
17.237565755844116,124,228
17.25823998451233,141,187
17.27878999710083,125,210
17.299098014831543,108,235
17.319591760635376,148,213
17.34025001525879,139,182
17.36072587966919,121,197
17.381377935409546,108,224
17.401664972305298,95,208
17.42233681678772,117,213
17.44284200668335,114,235
17.463557958602905,91,238
17.484215021133423,100,211
17.504231929779053,93,240
17.524888038635254,84,272
17.545430898666382,115,245
17.566109895706177,122,274
17.586488008499146,112,278
17.606963872909546,90,285
17.627445936203003,84,269
17.648144960403442,97,213
17.66851282119751,90,221
17.68887686729431,75,255
17.70953893661499,107,251
17.730082035064697,117,203
17.750573873519897,110,190
17.771152019500732,116,234
17.79162883758545,102,194
17.812122106552124,97,183
17.83260202407837,83,234
17.853226900100708,103,204
17.873812913894653,130,225
17.894192934036255,146,253
17.91486096382141,119,219
17.93534207344055,119,209
17.95583200454712,119,171
17.976305961608887,99,253
17.996953010559082,110,245
18.01741886138916,136,201
18.03793978691101,108,154
18.05839514732361,77,133
18.07919406890869,167,155
18.09953284263611,225,225
18.12016773223877,162,261
18.140658855438232,130,215
18.161141872406006,201,211
18.18200993537903,154,169
18.2022488117218,116,128
18.222525119781494,81,97
18.24307608604431,60,89
18.263739109039307,120,124
18.284230947494507,134,105
18.304620027542114,94,88
18.325119972229004,68,82
18.34539794921875,52,69
18.365890979766846,115,59
18.38639783859253,83,54
18.40692901611328,61,49
18.427538871765137,47,101
18.447813034057617,100,135
18.4688138961792,104,112
18.4890878200531,75,91
18.509204864501953,62,95
18.52992081642151,88,119
18.55003309249878,71,95
18.57061195373535,53,75
18.591012954711914,42,63
18.611490964889526,35,55
18.631966829299927,44,50
18.652225971221924,45,47
18.672785997390747,37,46
18.693320751190186,32,44
18.713721990585327,29,43
18.73406410217285,26,44
18.754780054092407,25,43
18.775217056274414,24,43
18.79529595375061,24,43
18.815754890441895,24,43
18.836253881454468,23,42
18.856703996658325,23,43
18.87709403038025,24,42
18.89777183532715,24,43
18.91804790496826,24,43
18.938463926315308,23,43
18.958773851394653,23,43
18.979304790496826,23,43
18.99974012374878,23,43
19.020206928253174,23,43
19.04093098640442,23,43
19.061086893081665,23,42
19.0815110206604,23,43
19.101932048797607,23,43
19.122467041015625,23,42
19.142932891845703,23,43
19.16326117515564,23,43
19.183752059936523,23,43
19.204205989837646,23,43
19.224677085876465,23,44
19.24517011642456,23,43
19.265469789505005,23,43
19.285918951034546,23,43
19.306434869766235,23,43
19.327038764953613,23,43
19.34739589691162,23,43
19.367653131484985,23,43
19.388132095336914,23,42
19.40862512588501,23,42
19.429136037826538,23,42
19.449447870254517,23,43
19.47021985054016,24,43
19.49067997932434,24,44
19.51085901260376,23,44
19.53125,23,44
19.55186700820923,23,44
19.572349786758423,23,44
19.59260582923889,23,43
19.612952947616577,23,43
19.63364601135254,23,42
19.654014825820923,23,42
19.674535036087036,23,42
19.69471287727356,23,42
19.715126991271973,23,42
19.73562479019165,23,42
19.756160974502563,23,42
19.776432991027832,23,42
19.796884775161743,24,42
19.817354917526245,24,42
19.837857007980347,26,43
19.858354806900024,25,43
19.878652095794678,24,43
19.899085998535156,28,42
19.919589042663574,51,42
19.940104007720947,45,42
19.96039891242981,37,42
19.980849981307983,32,42
20.001322984695435,29,42
20.02181386947632,27,41
20.042282819747925,26,41
20.06262183189392,25,42
20.08315896987915,24,42
20.103536128997803,24,42
20.124180793762207,30,42
20.144577026367188,29,42
20.164834022521973,27,42
20.18532705307007,29,42
20.205799102783203,29,41
20.226253986358643,27,41
20.246735095977783,25,42
20.267112970352173,24,43
20.288007020950317,24,43
20.30807590484619,28,43
20.328529119491577,29,43
20.349021196365356,28,42
20.369373083114624,32,43
20.389789819717407,35,43
20.410260915756226,50,42
20.43091607093811,41,43
20.45094394683838,35,43
20.471784830093384,32,43
20.49236798286438,32,42
20.512568950653076,28,42
20.533034801483154,30,43
20.553440809249878,33,43
20.57406187057495,30,42
20.59424090385437,27,43
20.614529848098755,26,43
20.635042905807495,30,43
20.655666828155518,29,43
20.676256895065308,27,42
20.696306943893433,26,43
20.716742038726807,25,43
20.73734998703003,24,43
20.75782012939453,25,43
20.778053998947144,24,43
20.798515796661377,24,42
20.819031953811646,23,42
20.83946394920349,28,42
20.859961986541748,29,43
20.88033699989319,27,42
20.90075397491455,25,42
20.921186923980713,26,43
20.941813945770264,29,43
20.962053060531616,27,42
20.9825439453125,27,42
21.00295114517212,26,43
21.023712873458862,25,42
21.043884992599487,24,42
21.06450390815735,24,42
21.084836959838867,39,43
21.105224132537842,33,42
21.12602686882019,29,42
21.14615797996521,27,42
21.16647696495056,26,42
21.1870379447937,24,42
21.20738911628723,25,42
21.227890014648438,25,42
21.248531818389893,28,42
21.268814086914062,27,42
21.28914713859558,26,43
21.309613943099976,25,43
21.330108165740967,26,42
21.350412845611572,25,42
21.370945930480957,24,43
21.39136505126953,24,43
21.41188907623291,26,44
21.432131052017212,25,44
21.452651023864746,24,43
21.473453998565674,24,42
21.493895053863525,26,42
21.5140860080719,29,42
21.53445792198181,27,43
21.55483889579773,25,43
21.57552695274353,25,42
21.595973014831543,25,42
21.616157054901123,27,42
21.63661789894104,27,44
21.657203912734985,25,43
21.677677869796753,24,43
21.697906732559204,24,43
21.718567848205566,25,42
21.739186763763428,24,42
21.759467840194702,24,42
21.779682874679565,24,42
21.800118923187256,24,42
21.820629835128784,26,41
21.841245889663696,25,42
21.861588954925537,25,42
21.88193392753601,24,42
21.902371883392334,24,42
21.922813177108765,24,42
21.94315195083618,24,42
21.963634729385376,25,42
21.984097003936768,24,43
22.0046169757843,24,43
22.025089979171753,25,43
22.04534387588501,24,43
22.06588888168335,27,42
22.086321115493774,25,42
22.106750965118408,25,43
22.127274990081787,24,43
22.147573947906494,24,43
22.16805601119995,24,42
22.188585996627808,33,42
22.209012985229492,29,42
22.229726791381836,27,41
22.249830961227417,25,41
22.270323753356934,25,42
22.29086399078369,24,42
22.311250925064087,24,42
22.331897020339966,23,42
22.352157831192017,23,43
22.372490882873535,23,43
22.393006086349487,23,43
22.413492918014526,23,43
22.43383002281189,23,43
22.45427179336548,23,43
22.475026845932007,23,43
22.495440006256104,23,42
22.515544891357422,23,42
22.53599500656128,23,43
22.556539058685303,23,43
22.57701802253723,23,53
22.59742498397827,23,53
22.617743015289307,23,49
22.638203144073486,23,47
22.658795833587646,23,45
22.679291009902954,23,44
22.69954800605774,23,43
22.72000503540039,23,44
22.74062991142273,23,44
22.76097297668457,23,43
22.78124499320984,23,43
22.801711082458496,23,42
22.822248935699463,23,43
22.842742919921875,24,42
22.8631489276886,24,46
22.88370990753174,23,50
22.904058933258057,23,49
22.924448013305664,23,51
22.94474196434021,25,57
22.965226888656616,26,53
22.98569393157959,25,57
23.006200075149536,25,61
