Time (s),EMG
0.0006771087646484375,23
0.0007259845733642578,23
0.0007719993591308594,23
0.0008139610290527344,23
0.0008618831634521484,23
0.0009047985076904297,23
0.0009467601776123047,23
0.0009908676147460938,23
0.0010328292846679688,23
0.0010800361633300781,23
0.0011219978332519531,23
0.0011670589447021484,23
0.0012090206146240234,23
0.0012531280517578125,23
0.0012950897216796875,23
0.001338958740234375,23
0.00138092041015625,23
0.0014269351959228516,23
0.0014688968658447266,23
0.0015108585357666016,23
0.0015528202056884766,23
0.0015957355499267578,23
0.0016369819641113281,23
0.010658979415893555,23
0.030600786209106445,23
0.05114889144897461,23
0.0713038444519043,23
0.09117007255554199,23
0.11147475242614746,23
0.13162493705749512,23
0.151947021484375,23
0.17203879356384277,23
0.19243884086608887,23
0.21254801750183105,23
0.23266291618347168,23
0.2527799606323242,23
0.27318286895751953,23
0.29325103759765625,23
0.3135700225830078,23
0.33371996879577637,23
0.3538179397583008,23
0.37413501739501953,23
0.3943510055541992,23
0.41458773612976074,23
0.43471288681030273,22
0.45499372482299805,23
0.4752509593963623,23
0.4955408573150635,23
0.5157358646392822,23
0.5360507965087891,23
0.5559520721435547,23
0.5762190818786621,23
0.5963680744171143,23
0.6166980266571045,23
0.636948823928833,23
0.657019853591919,23
0.6773240566253662,23
0.6973607540130615,23
0.7176880836486816,23
0.7378170490264893,23
0.7579739093780518,23
0.778289794921875,23
0.798414945602417,23
0.8187251091003418,23
0.8389039039611816,23
0.8590068817138672,23
0.8793339729309082,23
0.8996090888977051,23
0.9197161197662354,23
0.9398698806762695,23
0.960028886795044,23
0.9803159236907959,23
1.0004510879516602,23
1.0207879543304443,23
1.0409269332885742,23
1.0611069202423096,23
1.0816528797149658,23
1.1014907360076904,23
1.1217930316925049,23
1.1419398784637451,23
1.1620700359344482,23
1.1823956966400146,23
1.2025279998779297,23
1.2228319644927979,23
1.2429590225219727,23
1.2631189823150635,23
1.2834317684173584,23
1.3035318851470947,23
1.3238749504089355,23
1.344015121459961,23
1.3641278743743896,23
1.3844199180603027,23
1.4046099185943604,23
1.4249358177185059,23
1.4451251029968262,23
1.46527099609375,23
