Time (s),EMG 1,EMG 2
5.0453760623931885,23,41
5.065908908843994,23,41
5.085997104644775,23,42
5.106462001800537,23,42
5.126944065093994,23,42
5.147423028945923,23,42
5.167882919311523,23,42
5.1882359981536865,23,42
5.208693027496338,23,42
5.229200124740601,23,42
5.249797105789185,23,42
5.2701780796051025,23,42
5.290459156036377,23,42
5.3109400272369385,23,42
5.331459045410156,23,42
5.35189414024353,23,42
5.372382879257202,23,42
5.392677068710327,23,42
5.413197040557861,23,42
5.4336628913879395,23,41
5.454086065292358,23,41
5.474709987640381,23,42
5.4949119091033936,23,42
5.515388011932373,23,42
5.535867929458618,23,42
5.556360960006714,23,42
5.5768749713897705,23,42
5.597123146057129,23,42
5.617626190185547,23,42
5.638085126876831,23,42
5.658403158187866,23,41
5.678882122039795,24,41
5.6993138790130615,24,41
5.71982216835022,25,41
5.740166902542114,27,42
5.760568141937256,34,42
5.7811901569366455,50,42
5.801606893539429,48,42
5.821933031082153,42,42
5.8424460887908936,50,42
5.8629748821258545,48,42
5.883295059204102,44,42
5.903595924377441,66,42
5.924417018890381,123,42
5.9448230266571045,152,43
5.965270042419434,174,43
5.985707998275757,202,43
6.006549119949341,185,42
6.026747226715088,212,43
6.047430038452148,213,43
6.067862033843994,223,43
6.088330984115601,213,43
6.108579158782959,226,43
6.1291890144348145,258,43
6.14957594871521,242,43
6.170045852661133,207,42
6.1904990673065186,216,42
6.2111780643463135,325,42
6.2315709590911865,373,42
6.252227067947388,345,42
6.272588014602661,372,43
6.293076038360596,338,42
6.3135621547698975,277,43
6.334054946899414,292,43
6.35456109046936,254,43
6.375005006790161,236,43
6.395675182342529,238,42
6.415987014770508,237,42
6.436532020568848,194,42
6.456938028335571,179,42
6.477420091629028,218,42
6.497912168502808,280,43
6.5183422565460205,227,43
6.538887023925781,263,44
6.559492111206055,306,44
6.579989910125732,273,43
6.60042405128479,225,44
6.62090802192688,277,43
6.641594171524048,274,43
6.661866903305054,205,44
6.682671070098877,218,43
6.702872037887573,214,43
6.723302841186523,160,42
6.74384617805481,166,42
6.764272212982178,208,42
6.784747123718262,194,42
6.805299997329712,176,42
6.8258140087127686,190,42
6.846279859542847,192,42
6.866796970367432,159,42
6.887163162231445,228,43
6.907588005065918,201,42
6.928139925003052,152,42
6.948592901229858,167,43
6.969057083129883,194,44
6.989573240280151,149,44
7.010035991668701,193,43
7.030708074569702,253,43
7.051208019256592,209,43
7.071667909622192,191,43
7.092080116271973,205,42
7.112597942352295,216,42
7.133089065551758,183,42
7.1536760330200195,173,42
7.174072027206421,190,183
7.194726228713989,139,156
7.2152040004730225,125,310
7.235695123672485,169,260
7.256556034088135,159,179
7.276848077774048,144,129
7.297299861907959,166,97
7.317765235900879,205,76
7.338458061218262,219,63
7.358735084533691,166,55
7.379342079162598,166,50
7.399640083312988,161,47
7.420126914978027,138,45
7.4406280517578125,167,44
7.461103200912476,189,44
7.481605052947998,159,43
7.502058982849121,156,43
7.522491931915283,167,42
7.543009996414185,152,42
7.563529014587402,170,42
7.583940029144287,184,42
7.604460000991821,144,42
7.624982118606567,175,42
7.645426034927368,165,42
7.665892124176025,154,42
7.6866230964660645,161,42
7.707078218460083,194,42
7.7275121212005615,174,42
7.748002052307129,163,42
7.768522024154663,157,42
7.788910150527954,203,42
7.809412002563477,173,42
7.829862833023071,175,42
7.850513935089111,182,42
7.87104606628418,148,42
7.891412019729614,141,42
7.911847829818726,194,42
7.932347059249878,149,42
7.953182935714722,153,41
7.973262071609497,130,42
7.99375319480896,128,42
8.014449834823608,112,42
8.035109043121338,115,42
8.055662155151367,116,42
8.075942039489746,120,42
8.096321105957031,133,42
8.116846084594727,121,43
8.137290954589844,119,43
8.15772795677185,136,43
8.17830204963684,125,43
8.198683977127075,127,43
8.219160079956055,112,43
8.23970890045166,106,43
8.26013708114624,111,42
8.280644178390503,132,43
8.301040172576904,119,42
8.32165813446045,132,42
8.34214186668396,136,43
8.362491846084595,133,43
8.38297700881958,127,43
8.403468132019043,123,43
8.423983097076416,112,43
8.4444260597229,90,42
8.464901208877563,107,43
8.485279083251953,100,42
8.505782127380371,75,42
8.526317119598389,67,42
8.547144889831543,111,42
8.56716012954712,99,42
8.587586164474487,99,42
8.608102083206177,87,42
8.628436088562012,88,43
8.64889121055603,86,43
8.669375896453857,82,43
8.689855098724365,104,43
8.710342168807983,99,43
8.730764150619507,86,43
8.751341104507446,120,43
8.771564960479736,99,43
8.7920560836792,89,42
8.812593936920166,117,42
8.833062887191772,114,42
8.85353398323059,117,42
8.87420392036438,115,42
8.89444899559021,86,42
8.914905071258545,86,42
8.935309171676636,80,42
8.955930233001709,115,42
8.976393938064575,121,43
8.9968581199646,106,43
9.017327070236206,138,43
9.038068056106567,103,42
9.058451890945435,75,43
9.078619241714478,90,43
9.099138021469116,102,43
9.119627952575684,94,43
9.140422821044922,131,42
9.160630941390991,139,42
9.181004047393799,163,42
9.2015061378479,121,42
9.221964120864868,103,42
9.242491960525513,138,42
9.263089895248413,113,42
9.283600091934204,102,42
9.303831100463867,94,42
9.324443101882935,90,41
9.34486198425293,105,42
9.365267038345337,93,42
9.385637044906616,83,42
9.406297206878662,140,42
9.426783084869385,129,42
9.447670936584473,103,42
9.467808961868286,100,42
9.488032102584839,95,42
9.508687019348145,107,41
9.529185056686401,125,41
9.549587965011597,94,41
9.569959878921509,89,42
9.59044885635376,106,42
9.611078262329102,98,42
9.631277084350586,86,42
9.651902914047241,149,42
9.672363042831421,116,42
9.69284701347351,111,43
9.71312403678894,97,43
9.73380708694458,132,43
9.754310131072998,130,43
9.774802923202515,101,43
9.795031070709229,74,42
9.815537929534912,146,42
9.83607006072998,117,42
9.856666088104248,129,42
9.87736201286316,124,41
9.897599935531616,129,41
9.918123960494995,134,41
9.938567876815796,118,43
9.95907211303711,114,42
9.979601860046387,108,42
10.000070095062256,160,42
10.020518064498901,182,42
10.041266918182373,177,42
10.061800956726074,130,41
10.082182168960571,113,41
10.102463006973267,146,42
10.122942924499512,171,42
10.143381118774414,132,42
10.163878202438354,135,42
10.184665203094482,140,43
10.205245971679688,118,43
10.225495100021362,134,43
10.246000051498413,121,43
10.266235828399658,97,43
10.286747932434082,126,43
10.307281255722046,168,43
10.327892065048218,123,43
10.348345041275024,101,43
10.368809938430786,163,42
10.389564990997314,159,43
10.409982919692993,139,43
10.430331230163574,164,43
10.450783967971802,261,42
10.471269130706787,200,42
10.491705179214478,136,43
10.512274026870728,104,42
10.532726049423218,149,43
10.553254127502441,126,43
10.573430061340332,95,42
10.593888998031616,78,43
10.614500045776367,91,42
10.634907960891724,94,42
10.655224084854126,70,42
10.675623893737793,56,42
10.696160078048706,64,42
10.716621160507202,67,42
10.736947059631348,71,42
10.757528066635132,59,42
10.777892112731934,53,42
10.798382043838501,48,42
10.818801879882812,47,42
10.83919906616211,40,42
10.859617948532104,40,42
10.880141019821167,34,42
10.90041184425354,30,42
10.920931100845337,28,41
10.94138216972351,26,42
10.961863994598389,25,42
10.982172012329102,24,42
11.002739906311035,25,42
11.023171186447144,24,42
11.043926000595093,24,42
11.064582824707031,24,42
11.084719181060791,23,42
11.10531997680664,23,43
11.125639915466309,23,43
11.146167993545532,23,43
11.166670083999634,23,43
11.186950922012329,23,43
11.207551956176758,23,43
11.228255987167358,23,44
11.248460054397583,23,43
11.268939971923828,23,43
11.28921914100647,23,42
11.309680223464966,23,42
11.33020305633545,23,42
11.35058307647705,23,42
11.37104606628418,23,43
11.391347885131836,25,42
11.411804914474487,24,42
11.43241286277771,24,42
11.452806949615479,24,43
11.473366975784302,23,42
11.493649244308472,23,42
11.514171838760376,26,42
11.534630060195923,25,42
11.5551118850708,24,42
11.575428009033203,24,42
11.595921993255615,24,42
11.616360902786255,24,42
11.636837244033813,23,42
11.657126903533936,23,42
11.677629947662354,23,42
11.698126077651978,23,41
11.718567848205566,23,42
11.738642930984497,23,41
11.759181022644043,23,42
11.77962589263916,23,42
11.80006718635559,23,42
11.820433855056763,23,42
11.840983152389526,23,43
11.861478090286255,23,43
11.881932020187378,23,43
11.902168035507202,25,43
11.922653913497925,24,43
11.943099975585938,24,43
11.963551998138428,23,43
11.984051942825317,23,43
12.004441022872925,23,43
12.024914979934692,23,43
12.045619010925293,23,43
12.066099882125854,23,43
12.086132049560547,23,43
12.106580972671509,23,43
12.12717604637146,23,42
12.147684097290039,23,42
12.168125867843628,23,42
12.188623189926147,23,42
12.20883822441101,23,42
12.229362964630127,23,42
12.2499680519104,23,42
12.270337104797363,23,42
12.290590047836304,23,41
12.311062097549438,23,42
12.33158802986145,23,42
12.352021932601929,23,42
12.372571229934692,23,42
12.392776012420654,23,42
12.413343906402588,23,42
12.433841943740845,23,42
12.454413175582886,23,43
12.47482705116272,23,43
12.495140075683594,23,43
12.515555143356323,23,43
12.536026239395142,23,43
12.556615829467773,23,43
12.576845169067383,23,43
12.597168922424316,23,43
12.617772102355957,23,43
12.638162851333618,23,43
12.65853214263916,23,43
12.678925037384033,23,43
12.69939398765564,23,43
12.719851016998291,23,43
12.740356206893921,23,42
12.760604858398438,23,43
12.781128883361816,23,43
12.801599979400635,23,42
12.822070121765137,23,42
12.842382192611694,23,43
12.86295199394226,23,43
12.883355855941772,23,43
12.903899192810059,23,43
12.924154043197632,23,43
12.944639921188354,23,42
12.965114116668701,23,42
12.985565900802612,23,43
13.006123065948486,23,42
13.026363849639893,23,42
13.047136068344116,23,42
13.0677170753479,23,42
13.087910890579224,23,42
13.108142137527466,23,42
13.128607988357544,23,42
13.149058103561401,23,42
13.169595956802368,23,41
13.189841985702515,23,42
13.210358142852783,23,42
13.230809211730957,23,42
13.251325845718384,23,42
13.27173399925232,23,42
13.292301177978516,23,43
13.312645196914673,23,43
13.333054065704346,23,43
13.353492021560669,23,43
13.374024868011475,23,42
13.394327163696289,23,42
13.414811134338379,23,44
13.435251951217651,23,43
13.455724000930786,23,43
13.476226091384888,23,43
13.4967041015625,23,42
13.517021894454956,23,42
13.53750205039978,23,42
13.557979822158813,23,41
13.578655004501343,23,41
13.598790884017944,23,42
13.61924409866333,23,42
13.639791011810303,23,42
13.660304069519043,23,41
13.680631160736084,23,42
13.701035976409912,23,42
13.721476078033447,23,42
13.741958856582642,23,42
13.76224684715271,23,42
13.78271198272705,23,42
13.803203105926514,23,42
13.82377815246582,23,42
13.843986988067627,23,42
13.864521026611328,23,42
13.885097980499268,23,42
13.905410051345825,23,42
13.925774097442627,23,42
13.946218967437744,23,42
13.966706991195679,23,42
13.987182140350342,23,42
14.007668018341064,23,41
14.02799105644226,23,41
14.048793077468872,23,41
14.06908893585205,23,42
14.08945107460022,23,42
14.109746932983398,23,42
14.130267143249512,23,42
14.150756120681763,23,42
14.171128988265991,23,42
14.191472053527832,23,42
14.211929082870483,23,42
14.232439994812012,23,42
14.252942085266113,23,42
14.273361206054688,23,42
14.293861150741577,23,42
14.3142409324646,23,42
14.334638118743896,23,42
14.355142831802368,23,42
14.375634908676147,23,42
14.396074056625366,23,42
14.416401147842407,23,42
14.436878204345703,23,42
14.457381248474121,23,41
14.477813959121704,23,42
14.498386859893799,23,41
14.518665075302124,23,42
14.539111852645874,23,42
14.559589147567749,23,42
14.5802161693573,23,42
14.600369930267334,23,42
14.620841026306152,23,42
14.641342878341675,23,42
14.6617910861969,23,42
14.682111978530884,23,42
14.70258617401123,23,42
14.72307300567627,23,42
14.743565082550049,23,43
14.763944864273071,23,43
14.784329891204834,23,43
14.804793119430542,23,43
14.825350046157837,23,42
14.84582805633545,23,42
14.866223096847534,23,43
14.886934995651245,23,42
14.90704607963562,23,42
14.927527904510498,23,43
14.947921991348267,23,42
14.968362092971802,23,42
14.988818883895874,23,42
15.009299039840698,23,42
15.029670238494873,23,42
15.050139904022217,23,42
15.070560932159424,23,42
15.09114694595337,23,42
15.11149787902832,23,42
15.131870985031128,23,43
15.152281045913696,23,42
15.172735929489136,23,42
15.193311929702759,23,42
15.213705062866211,23,42
15.234076023101807,23,42
15.254557847976685,23,42
15.274993896484375,23,42
15.29530119895935,23,42
15.31581425666809,23,42
15.336279153823853,23,42
15.356742143630981,23,42
15.377216100692749,23,42
15.397799015045166,23,44
15.418133020401001,23,44
15.43851113319397,23,43
15.458983898162842,23,45
15.479593992233276,23,48
15.500038146972656,23,46
15.520201921463013,23,45
15.540838956832886,23,44
15.561252117156982,23,44
15.581665992736816,23,43
15.60205602645874,23,44
15.622451066970825,23,49
15.64291000366211,23,105
15.66340708732605,23,161
15.684087038040161,23,160
15.704566955566406,23,146
15.725060224533081,23,132
15.745542049407959,23,173
15.766057968139648,23,350
15.786582946777344,23,414
15.807054042816162,23,477
15.82744288444519,23,398
15.848119974136353,23,382
15.868596076965332,23,300
15.889073848724365,23,224
15.909626007080078,23,222
15.930058002471924,23,403
15.950478076934814,23,470
15.971006870269775,23,472
15.991452932357788,23,430
16.01195502281189,23,392
16.03267812728882,23,405
16.05313801765442,23,437
16.073524951934814,23,464
16.094009160995483,23,446
16.114516019821167,23,394
16.135086059570312,23,396
16.15579915046692,23,366
16.17619824409485,23,327
16.19666886329651,23,387
16.217190265655518,23,372
16.23768186569214,23,321
16.25818395614624,23,347
16.278687953948975,23,448
16.299089908599854,23,516
16.31947898864746,23,497
16.33993697166443,23,401
16.360391855239868,23,365
16.380908012390137,23,383
16.40138292312622,23,313
16.421874046325684,23,271
16.442423105239868,23,252
16.46279501914978,23,246
16.48345398902893,23,232
16.503963947296143,23,242
16.524418115615845,23,282
16.54489493370056,23,341
16.565376043319702,23,285
16.58600115776062,23,281
16.606426239013672,23,285
16.626770973205566,23,274
16.647357940673828,23,234
16.667788982391357,23,267
16.688288927078247,23,273
16.708901166915894,23,334
16.729563236236572,23,354
16.749887943267822,23,364
16.770302057266235,23,470
16.790850162506104,23,464
16.811333179473877,23,384
16.831872940063477,23,389
16.85231590270996,23,389
16.87276005744934,23,281
16.893227100372314,23,217
16.91369605064392,23,214
16.934273958206177,23,237
16.954800844192505,23,267
16.9752938747406,23,214
16.995782136917114,23,199
17.016287088394165,23,161
17.036990880966187,23,191
17.057512998580933,23,181
17.077739000320435,23,180
17.098199129104614,23,184
17.118835926055908,23,197
17.13935899734497,23,192
17.15981101989746,23,316
17.18024706840515,23,255
17.20076322555542,23,305
17.22124218940735,23,374
17.24176001548767,23,302
17.26248288154602,23,276
17.28265404701233,23,237
17.30315113067627,23,274
17.32369112968445,23,302
17.34422206878662,23,238
17.364760160446167,23,220
17.385210037231445,23,271
17.405700206756592,23,275
17.42623996734619,23,216
17.446681022644043,23,174
17.467241048812866,23,240
17.48763108253479,23,192
17.508095026016235,23,151
17.528582096099854,23,142
17.549118995666504,23,213
17.569549083709717,23,230
17.59018301963806,23,246
17.610661029815674,23,277
17.631206274032593,23,265
17.65163016319275,23,263
17.6720609664917,23,260
17.692786931991577,23,271
17.713088989257812,23,325
17.733572006225586,23,275
17.75436496734619,23,241
17.77471113204956,23,300
17.795222997665405,23,305
17.81566596031189,23,242
17.83616614341736,23,241
17.8565890789032,23,264
17.877071142196655,23,266
17.89767813682556,23,240
17.918133020401,23,198
17.938535928726196,23,205
17.95898699760437,23,261
17.979476928710938,23,234
18.000107049942017,23,247
18.020596981048584,23,250
18.041348218917847,23,223
18.061829090118408,23,259
18.082058906555176,23,212
18.102651834487915,23,250
18.123017072677612,23,243
18.143489122390747,23,276
18.16394591331482,23,263
18.184417009353638,23,235
18.205092191696167,23,217
18.225640058517456,23,279
18.24606990814209,23,298
18.266602039337158,23,317
18.28694200515747,23,313
18.307559967041016,23,350
18.327980041503906,23,411
18.348443031311035,23,354
18.368927001953125,23,266
18.38957118988037,23,315
18.410072088241577,23,306
18.43052387237549,23,314
18.45101499557495,23,319
18.47146487236023,23,287
18.49198317527771,23,320
18.51250410079956,23,345
18.532953023910522,23,380
18.55344009399414,23,314
18.573853969573975,23,375
18.59435486793518,23,386
18.615095138549805,23,437
18.635509967803955,23,350
18.65598702430725,23,306
18.67644691467285,23,336
18.696955919265747,23,284
18.717496156692505,23,243
18.73787808418274,23,257
18.75838804244995,23,321
18.778833150863647,23,278
18.79935097694397,23,333
18.819867849349976,23,268
18.840476989746094,23,312
18.86093807220459,23,304
18.881444215774536,23,270
18.90187692642212,23,251
18.92243504524231,23,275
18.942875146865845,23,281
18.963343143463135,23,313
18.983906030654907,23,264
19.004892826080322,23,357
19.02496886253357,23,326
19.045743227005005,23,301
19.06614398956299,23,262
19.08642315864563,23,220
19.106871128082275,23,263
19.12752890586853,23,282
19.1480450630188,23,263
19.168437004089355,23,247
19.188767910003662,23,276
19.20929193496704,23,241
19.229883909225464,23,238
19.250443935394287,23,216
19.270869970321655,23,223
19.29137897491455,23,225
19.311865091323853,23,242
19.33240509033203,23,227
19.35285997390747,23,283
19.37323808670044,23,306
19.39375591278076,23,304
19.414217948913574,23,321
19.434771060943604,23,408
19.455358028411865,23,391
19.47581911087036,23,345
19.496353149414062,23,301
19.516784191131592,23,347
19.537312030792236,23,368
19.557811975479126,23,345
19.578215837478638,23,279
19.598700046539307,23,280
19.619176864624023,23,347
19.639705181121826,23,336
19.660284996032715,23,281
19.68079113960266,23,309
19.7013099193573,23,316
19.721776247024536,23,273
19.74229907989502,23,253
19.762758255004883,23,247
19.78316903114319,23,239
19.803643941879272,23,242
19.824546098709106,23,229
19.844666004180908,23,203
19.865143060684204,23,173
19.885730028152466,23,175
19.906636953353882,23,172
19.92706298828125,23,130
19.94730281829834,23,151
19.967713117599487,23,181
19.98824191093445,23,163
20.00866985321045,23,130
20.029466152191162,23,109
20.04995107650757,23,191
20.070171117782593,23,178
20.090861082077026,23,183
20.111176013946533,23,138
20.13173818588257,23,113
20.152324199676514,23,115
20.172619104385376,23,130
20.19315004348755,23,153
20.213606119155884,23,122
20.234106063842773,23,96
20.254542112350464,24,96
20.275171041488647,23,107
20.29551410675049,23,113
20.31581425666809,23,93
20.336309909820557,23,79
20.357043981552124,23,75
20.37725806236267,23,79
20.397818088531494,23,74
20.418354988098145,23,68
20.438732147216797,23,64
20.45896816253662,23,76
20.479454040527344,23,86
20.500027179718018,23,75
20.52038598060608,23,82
20.540912866592407,23,83
20.56128215789795,23,82
20.581730127334595,23,70
20.602252960205078,23,63
20.622493982315063,23,56
20.64307713508606,23,56
20.66338300704956,23,83
20.683878898620605,23,70
20.70449686050415,23,60
20.72473907470703,23,54
20.74562406539917,23,49
20.766064167022705,23,47
20.786203145980835,23,45
20.806545972824097,23,44
20.82700204849243,23,44
20.84749698638916,23,44
20.868205070495605,23,43
20.88835883140564,23,44
20.90871810913086,23,45
20.930022954940796,23,48
20.950138092041016,23,47
20.970183849334717,23,45
20.990657091140747,23,44
21.010966062545776,23,44
21.031593084335327,23,44
21.052117109298706,23,43
21.072216033935547,23,43
21.092660903930664,23,43
21.113169193267822,23,43
21.133665084838867,23,43
21.153953075408936,23,43
21.174426078796387,23,43
21.194950819015503,23,43
21.215611219406128,23,45
21.235718965530396,23,44
21.256221055984497,23,43
21.276635885238647,23,44
21.297225952148438,23,44
21.317496061325073,23,44
21.337950944900513,23,43
21.358400106430054,23,45
21.3788640499115,23,44
21.399338006973267,23,43
21.419876098632812,23,44
21.44044804573059,23,43
21.460577964782715,23,43
21.481121063232422,23,42
21.501513957977295,23,44
21.521918058395386,23,43
21.54235005378723,23,44
21.56279706954956,23,43
21.583344221115112,23,43
21.60394811630249,23,43
21.624431133270264,23,43
21.64485502243042,23,42
21.66551184654236,23,43
21.685616970062256,23,43
21.705981016159058,23,43
21.726668119430542,23,42
21.747251987457275,23,42
21.76732587814331,23,61
21.787773847579956,23,54
21.808144092559814,23,50
21.82866406440735,23,47
21.849361896514893,23,45
21.869518041610718,23,44
21.889819860458374,23,44
21.91029191017151,23,43
21.931035041809082,23,43
21.951334238052368,23,43
21.971745014190674,23,43
21.99205994606018,23,43
22.012490034103394,23,43
22.033329963684082,23,43
22.053641080856323,23,43
22.073969841003418,23,42
22.094319105148315,23,42
22.11475896835327,23,42
22.13535785675049,23,42
22.15555191040039,23,42
22.17604398727417,23,42
22.1965229511261,23,42
22.216970920562744,23,42
22.237337112426758,23,42
22.258008003234863,23,42
22.278302907943726,23,42
22.298755168914795,23,42
22.319068908691406,23,42
22.339568853378296,23,42
22.359973192214966,23,42
22.38045310974121,23,42
22.40096402168274,23,42
22.42126202583313,23,42
22.441749095916748,23,43
22.462249040603638,23,42
22.48270893096924,23,42
22.50305986404419,23,42
22.52349591255188,23,43
22.544005155563354,23,42
22.564462184906006,23,43
22.584917068481445,23,42
22.605397939682007,23,43
22.62573480606079,23,43
22.646198987960815,23,43
22.666672945022583,23,43
22.687214136123657,23,43
22.707661151885986,23,43
22.72800302505493,23,43
22.748483180999756,23,43
22.76890206336975,23,43
22.789379119873047,23,43
22.809946060180664,23,43
22.830192804336548,23,43
22.850759983062744,23,43
22.871176958084106,23,43
22.89164400100708,23,42
22.912127017974854,23,42
22.932603120803833,23,42
22.952851057052612,23,43
22.97336196899414,23,43
22.99372100830078,23,43
