Time (s),EMG 1,EMG 2
5.145941972732544,23,42
5.166220664978027,23,42
5.186751842498779,23,42
5.207173824310303,23,42
5.227672815322876,23,42
5.248104810714722,23,42
5.268425941467285,23,42
5.28887677192688,23,42
5.309540748596191,23,42
5.329867839813232,23,42
5.350754022598267,23,42
5.370590925216675,23,42
5.391173839569092,23,43
5.411636829376221,23,46
5.4321208000183105,23,48
5.452685594558716,23,47
5.473167657852173,23,48
5.49338698387146,23,51
5.513840675354004,26,59
5.534306764602661,26,56
5.554584741592407,26,62
5.5750956535339355,25,79
5.595618009567261,25,149
5.616254806518555,27,267
5.636735916137695,26,266
5.657336711883545,47,236
5.67773175239563,47,230
5.698161840438843,77,218
5.71883487701416,69,180
5.739675760269165,140,163
5.760124921798706,120,215
5.780337810516357,89,187
5.800893783569336,95,220
5.821406841278076,126,247
5.84191370010376,127,191
5.862405776977539,126,199
5.883040904998779,156,166
5.903737783432007,175,169
5.924182891845703,212,165
5.944586992263794,251,201
5.965170860290527,368,195
5.985588788986206,257,179
6.0063817501068115,194,215
6.027135848999023,181,252
6.0471789836883545,184,225
6.067838907241821,145,208
6.088338851928711,148,177
6.10885763168335,149,208
6.129548788070679,141,233
6.1499645709991455,109,214
6.170702695846558,95,190
6.191258668899536,106,231
6.211505889892578,117,289
6.232003688812256,144,245
6.252489805221558,115,219
6.273166656494141,129,209
6.293641805648804,119,188
6.3141937255859375,100,179
6.3345489501953125,88,205
6.355203628540039,103,206
6.37580680847168,104,266
6.396214008331299,80,238
6.416783809661865,95,271
6.4371337890625,96,280
6.457815647125244,126,241
6.478355884552002,117,256
6.499003887176514,120,240
6.519521951675415,112,259
6.539917707443237,109,326
6.560507774353027,108,282
6.581011772155762,137,266
6.601454734802246,153,250
6.622129917144775,145,202
6.642566680908203,182,258
6.6630918979644775,192,288
6.683724641799927,204,258
6.704254865646362,187,215
6.724968910217285,204,178
6.745718955993652,170,139
6.765842914581299,199,127
6.786312818527222,226,145
6.806999683380127,241,154
6.827417850494385,252,134
6.84792685508728,288,156
6.868616819381714,271,122
6.889065980911255,259,125
6.909783601760864,237,139
6.930067777633667,229,113
6.950494766235352,237,92
6.971051931381226,214,96
6.991670846939087,227,129
7.01209282875061,232,113
7.032556772232056,273,93
7.053011894226074,245,75
7.07356071472168,236,67
7.093988656997681,203,64
7.114513874053955,265,58
7.1350016593933105,233,59
7.155449628829956,242,55
7.17608380317688,310,50
7.19654393196106,270,54
7.217029809951782,236,53
7.2375078201293945,322,60
7.257980823516846,307,61
7.278494834899902,255,60
7.2989537715911865,230,57
7.319405794143677,296,59
7.3399927616119385,230,78
7.360559701919556,199,69
7.381089925765991,194,63
7.401354789733887,270,57
7.4218926429748535,236,60
7.442328691482544,216,56
7.462925672531128,220,52
7.483269691467285,175,50
7.5037009716033936,208,53
7.524240732192993,266,55
7.544737815856934,218,50
7.565305709838867,166,52
7.5857179164886475,338,50
7.606173753738403,455,55
7.626692771911621,351,52
7.647099733352661,376,52
7.667744874954224,336,49
7.68822979927063,298,50
7.708722829818726,271,51
7.729432821273804,210,52
7.749963998794556,200,79
7.770248889923096,285,140
7.790820837020874,276,172
7.811273813247681,214,130
7.831775903701782,222,100
7.852258682250977,385,84
7.8727288246154785,285,89
7.893287897109985,261,83
7.91367769241333,250,73
7.934124708175659,211,66
7.954716920852661,223,63
7.9752607345581055,241,58
7.995608806610107,235,53
8.016236782073975,204,52
8.036751747131348,224,50
8.057212829589844,306,59
8.077688694000244,228,54
8.098140716552734,210,53
8.118652820587158,288,54
8.13915491104126,209,55
8.159589767456055,192,65
8.180203914642334,251,62
8.200533866882324,230,56
8.221017837524414,173,55
8.241544961929321,135,63
8.261993885040283,198,56
8.282495975494385,234,66
8.30293083190918,191,60
8.323440790176392,169,55
8.343886613845825,145,50
8.364383935928345,176,49
8.385050773620605,203,61
8.405592679977417,199,55
8.425984859466553,158,52
8.446486949920654,146,49
8.46698784828186,172,73
8.487431764602661,144,65
8.50789189338684,123,59
8.528392791748047,141,56
8.548873901367188,200,55
8.569541692733765,166,63
8.589943647384644,150,60
8.610381603240967,161,57
8.630806922912598,165,52
8.651274919509888,148,53
8.67172384262085,131,51
8.692222833633423,140,66
8.712880849838257,145,61
8.733619928359985,166,80
8.753821849822998,151,72
8.774170875549316,138,63
8.7946617603302,119,58
8.815187931060791,150,56
8.835577726364136,199,72
8.856268644332886,145,61
8.876746892929077,109,57
8.897183895111084,108,53
8.917663812637329,142,58
8.938141822814941,140,61
8.958693742752075,142,56
8.979169845581055,110,53
8.999551773071289,142,57
9.02012586593628,183,60
9.040531873703003,178,56
9.060997724533081,131,55
9.081721782684326,136,53
9.102023839950562,175,58
9.122504949569702,138,62
9.142952919006348,132,57
9.163431882858276,124,56
9.183925867080688,115,67
9.204372882843018,112,65
9.224928855895996,123,62
9.245370864868164,95,58
9.265842914581299,84,53
9.286289691925049,110,60
9.306721925735474,115,57
9.32725977897644,111,56
9.347752809524536,103,54
9.368244886398315,158,55
9.388718843460083,273,52
9.409401655197144,236,50
9.429873704910278,182,57
9.450303792953491,168,54
9.47081971168518,142,54
9.491257667541504,127,53
9.511713981628418,165,50
9.532395839691162,146,54
9.55271863937378,109,59
9.573189735412598,136,55
9.593641757965088,145,55
9.614152908325195,131,53
9.634777784347534,129,51
9.655110836029053,106,60
9.675776958465576,186,58
9.695992708206177,151,56
9.716590642929077,139,53
9.737425804138184,164,57
9.75750184059143,155,58
9.77803373336792,144,60
9.798466682434082,135,62
9.818920850753784,189,60
9.839359998703003,209,62
9.859951734542847,200,57
9.880529880523682,363,60
9.900893926620483,381,62
9.921312808990479,279,55
9.941989660263062,192,67
9.962493896484375,200,58
9.98293399810791,201,57
10.003461837768555,148,61
10.023900747299194,153,58
10.04436469078064,149,59
10.06506872177124,135,55
10.08536171913147,123,64
10.105770826339722,154,61
10.126263618469238,141,59
10.146812915802002,131,71
10.16723084449768,144,63
10.187743902206421,110,59
10.20823073387146,112,56
10.22865891456604,141,68
10.249417781829834,143,60
10.269887924194336,123,55
10.290290832519531,152,52
10.310760736465454,171,53
10.331262826919556,173,63
10.351698875427246,130,55
10.372212886810303,104,58
10.392838716506958,133,54
10.413222789764404,112,53
10.433450937271118,91,49
10.454116821289062,108,47
10.474800825119019,109,49
10.494898796081543,80,47
10.515589714050293,66,46
10.53607964515686,72,45
10.55634093284607,119,47
10.576810836791992,170,47
10.597251653671265,147,49
10.617757797241211,102,47
10.63808274269104,74,47
10.658538818359375,85,53
10.679109811782837,67,60
10.699528932571411,52,57
10.720044612884521,41,52
10.740771770477295,36,49
10.760762691497803,31,50
10.781327724456787,29,47
10.801614761352539,29,45
10.82204270362854,27,46
10.842546939849854,26,47
10.863065719604492,26,45
10.883504867553711,25,44
10.903827905654907,24,44
10.924259662628174,24,43
10.944791793823242,24,47
10.965285778045654,23,45
10.98555064201355,23,44
11.006040811538696,23,44
11.026519775390625,23,43
11.047019958496094,23,43
11.067486763000488,23,43
11.087771892547607,23,42
11.108276844024658,23,43
11.128803730010986,23,47
11.149253845214844,23,45
11.169663906097412,23,44
11.190069913864136,23,43
11.210447788238525,23,43
11.230937719345093,23,45
11.251410722732544,23,45
11.27192759513855,23,44
11.292200803756714,23,57
11.312729835510254,23,55
11.333147764205933,23,51
11.353726863861084,23,47
11.37399172782898,23,46
11.39449691772461,23,44
11.414963960647583,23,43
11.435469627380371,23,43
11.455734014511108,23,43
11.476221799850464,23,43
11.496757984161377,24,44
11.517206907272339,23,44
11.537455797195435,23,43
11.558225870132446,23,42
11.578447818756104,23,42
11.598909854888916,23,42
11.619364738464355,23,43
11.639678955078125,23,43
11.660205602645874,23,43
11.68075680732727,23,42
11.701167821884155,23,42
11.72169280052185,23,42
11.742242813110352,23,42
11.762586832046509,23,41
11.782874822616577,23,42
11.80318284034729,23,42
11.82362961769104,23,43
11.844098806381226,23,43
11.864645719528198,23,42
11.885004758834839,23,43
11.905452728271484,23,43
11.925972938537598,23,43
11.94639277458191,23,42
11.966840744018555,23,42
11.987160682678223,23,42
12.007609844207764,23,44
12.028126955032349,23,44
12.048613786697388,23,43
12.069087982177734,23,42
12.089372873306274,23,42
12.109926700592041,23,43
12.130353689193726,23,42
12.150876760482788,23,43
12.17131781578064,23,43
12.191579818725586,23,43
12.212039709091187,23,42
12.23259973526001,23,43
12.253029823303223,23,43
12.2736656665802,23,42
12.29386591911316,23,43
12.314322710037231,23,42
12.334774017333984,23,42
12.355320692062378,23,42
12.375617742538452,23,42
12.396201848983765,23,42
12.416583776473999,23,42
12.43701982498169,23,42
12.457334995269775,23,42
12.47781777381897,23,42
12.498276710510254,23,42
12.518743753433228,23,42
12.539053678512573,23,41
12.559613943099976,23,43
12.580006837844849,23,42
12.60066294670105,23,42
12.620821952819824,23,42
12.641324758529663,23,42
12.661797761917114,23,42
12.682222843170166,23,42
12.7025887966156,23,42
12.723291873931885,23,43
12.743817806243896,23,42
12.76411485671997,23,43
12.784469842910767,23,43
12.804754734039307,23,43
12.825251817703247,23,42
12.845784664154053,23,42
12.866215705871582,23,42
12.886605739593506,23,42
12.907013654708862,23,43
12.92749285697937,23,42
12.947997808456421,23,42
12.968352794647217,23,42
12.988763809204102,23,42
13.009222745895386,23,43
13.029703855514526,23,42
13.050170660018921,23,42
13.070704698562622,23,42
13.09098482131958,23,42
13.111446857452393,23,42
13.131948709487915,23,42
13.152411699295044,23,44
13.172960996627808,23,44
13.193311929702759,23,44
13.213674783706665,23,44
13.234159708023071,23,45
13.254618644714355,23,44
13.275160789489746,23,44
13.29544186592102,23,43
13.315932750701904,23,43
13.336408615112305,23,43
13.356845617294312,23,43
13.37715458869934,23,44
13.397858619689941,23,43
13.418202877044678,23,43
13.43860673904419,23,43
13.45894479751587,23,43
13.479448795318604,23,43
13.499862909317017,23,43
13.520331859588623,23,43
13.540661811828613,23,43
13.561136722564697,23,42
13.581591606140137,23,42
13.602147817611694,23,42
13.622391700744629,23,42
13.642892599105835,23,42
13.663376808166504,23,42
13.683844804763794,23,43
13.704206705093384,23,42
13.724846839904785,23,42
13.74544882774353,23,43
13.765569686889648,23,43
13.786115646362305,23,42
13.806428909301758,23,43
13.826848983764648,23,43
13.847553014755249,23,42
13.867823839187622,23,42
13.888158798217773,23,42
13.908597946166992,23,42
13.929075956344604,23,42
13.949647665023804,23,42
13.969900608062744,23,42
13.990355968475342,23,42
14.010840654373169,23,42
14.031301736831665,23,42
14.051767587661743,23,42
14.072085857391357,23,42
14.092552900314331,23,42
14.113021850585938,23,42
14.1335768699646,23,42
14.15401291847229,23,42
14.174293994903564,23,42
14.194777727127075,23,42
14.215312719345093,23,42
14.235744953155518,23,42
14.256216764450073,23,42
14.276625871658325,23,42
14.297055959701538,23,42
14.317580699920654,23,42
14.33804178237915,24,42
14.358446836471558,24,43
14.378791809082031,24,44
14.399508953094482,23,44
14.419819831848145,23,44
14.4402596950531,23,43
14.460588693618774,23,42
14.481090784072876,23,42
14.501442670822144,23,42
14.52196192741394,23,42
14.542364835739136,23,42
14.562760829925537,23,42
14.58320689201355,23,42
14.603705644607544,23,42
14.623968839645386,23,42
14.644612789154053,23,42
14.664979934692383,23,43
14.685462951660156,23,43
14.70573377609253,23,42
14.726491689682007,23,42
14.747009754180908,23,43
14.767200946807861,23,43
14.7876296043396,23,43
14.808214902877808,23,43
14.828818798065186,23,43
14.849294662475586,23,42
14.86980676651001,23,43
14.890103578567505,23,42
14.910605669021606,23,42
14.93106985092163,23,43
14.95152997970581,23,44
14.971851825714111,23,43
14.991928815841675,23,43
15.012592792510986,23,42
15.033065795898438,23,43
15.053701877593994,23,42
15.073973894119263,23,42
15.094249963760376,23,43
15.11463975906372,23,43
15.135135889053345,23,43
15.155619621276855,23,43
15.175933837890625,23,43
15.196371793746948,23,43
15.216878652572632,23,42
15.237356662750244,23,42
15.25793194770813,23,42
15.27817964553833,23,42
15.29876184463501,23,42
15.319095611572266,23,42
15.33959174156189,23,42
15.360087633132935,23,42
15.380395889282227,23,42
15.400895833969116,23,42
15.421346664428711,23,42
15.44178295135498,23,43
15.462225914001465,23,42
15.482621908187866,23,42
15.503064632415771,23,42
15.523558855056763,23,42
15.543858766555786,23,42
15.564391851425171,23,42
15.584843873977661,23,42
15.605305671691895,23,42
15.625617742538452,23,44
15.646102905273438,24,49
15.666587829589844,29,87
15.687128782272339,34,75
15.707413911819458,38,64
15.728065013885498,40,60
15.748631715774536,66,53
15.768800973892212,62,49
15.789162874221802,82,49
15.809724807739258,83,79
15.83010482788086,94,68
15.850707769393921,103,59
15.871253967285156,109,60
15.891933917999268,147,71
15.912186861038208,174,85
15.932618856430054,153,78
15.953175783157349,131,67
15.97362470626831,179,59
15.994082689285278,158,61
16.014541625976562,192,82
16.035059928894043,230,68
16.055571794509888,242,60
16.076091766357422,247,61
16.096507787704468,307,71
16.116922855377197,254,69
16.1374089717865,277,72
16.15806794166565,228,63
16.17843770980835,205,62
16.198868989944458,192,65
16.21955680847168,176,73
16.24006676673889,197,113
16.260466814041138,184,96
16.28096890449524,207,146
16.30165386199951,218,137
16.322093725204468,210,157
16.342575788497925,185,175
16.36323094367981,169,234
16.383699893951416,146,230
16.40419888496399,150,189
16.42487668991089,125,174
16.4453067779541,137,178
16.46587061882019,178,205
16.486671686172485,146,209
16.506916761398315,129,297
16.52742576599121,116,245
16.548057794570923,120,220
16.568567752838135,136,294
16.588810920715332,98,290
16.60951590538025,82,322
16.62998604774475,102,256
16.650606632232666,121,352
16.67109489440918,100,352
16.69156575202942,91,329
16.71206498146057,83,316
16.733006715774536,105,374
16.75328779220581,123,438
16.7736918926239,117,487
16.794338703155518,101,545
16.814762830734253,94,508
16.835087776184082,97,527
16.85577082633972,94,479
16.87619185447693,82,385
16.896957874298096,68,407
16.917210817337036,75,535
16.937776803970337,88,508
16.958252668380737,66,464
16.978649854660034,76,438
16.999281883239746,100,421
17.019563913345337,83,376
17.040254831314087,70,359
17.06069779396057,66,319
17.081381797790527,113,354
17.10164475440979,94,265
17.122124671936035,79,231
17.142964839935303,118,248
17.16328477859497,126,330
17.183936834335327,104,305
17.204173803329468,77,259
17.22473978996277,83,480
17.24537491798401,78,496
17.265875816345215,92,447
17.28628969192505,71,320
17.306787729263306,56,345
17.32724094390869,60,387
17.347819805145264,64,330
17.368231773376465,71,259
17.388773679733276,58,198
17.409228801727295,46,281
17.42975163459778,58,289
17.45026469230652,66,272
17.4706449508667,57,253
17.49150061607361,62,270
17.51197576522827,66,281
17.532489776611328,66,321
17.552735805511475,64,359
17.573203802108765,59,295
17.593665599822998,62,510
17.614163875579834,62,510
17.635096788406372,77,422
17.655313730239868,65,366
17.67575764656067,64,452
17.69866967201233,59,495
17.717005729675293,74,461
17.737473726272583,61,423
17.757736921310425,84,350
17.778364896774292,101,523
17.79864192008972,78,462
17.819252967834473,100,492
17.840034008026123,109,549
17.860464811325073,106,518
17.88100290298462,100,432
17.901307821273804,95,421
17.92184281349182,96,361
17.942586660385132,126,311
17.963117599487305,167,494
17.983550786972046,136,370
18.00411081314087,120,412
18.02443289756775,97,394
18.04509472846985,127,355
18.065717935562134,126,386
18.086187839508057,106,431
18.10665488243103,134,420
18.127322673797607,179,348
18.14785885810852,130,345
18.16832995414734,101,355
18.188823699951172,153,396
18.209386825561523,157,329
18.229926824569702,116,327
18.250590801239014,91,290
18.27104687690735,143,270
18.291529893875122,130,364
18.311997890472412,92,328
18.33253288269043,82,365
18.353155612945557,102,291
18.37358784675598,113,353
18.394205808639526,98,275
18.414698839187622,73,293
18.43501591682434,68,311
18.455519914627075,90,285
18.47605276107788,92,327
18.496498823165894,87,268
18.51690697669983,84,325
18.537399768829346,93,253
18.557907819747925,90,224
18.578596830368042,114,262
18.59910559654236,126,274
18.619669914245605,112,277
18.64019465446472,103,239
18.66063094139099,95,186
18.681153774261475,84,231
18.70155167579651,78,214
18.722282886505127,80,188
18.742812871932983,64,181
18.763230800628662,77,237
18.783572912216187,75,248
18.80405879020691,84,238
18.824630975723267,79,216
18.84516191482544,75,230
18.865641832351685,78,260
18.886192798614502,76,230
18.906537771224976,78,238
18.927053689956665,66,272
18.94754195213318,96,286
18.967996835708618,89,221
18.988568782806396,95,193
19.009044885635376,82,201
19.029646635055542,120,205
19.05007791519165,132,207
19.07080864906311,125,192
19.091253995895386,131,198
19.111692667007446,129,233
19.132332801818848,118,251
19.152838706970215,116,235
19.17335295677185,125,255
19.193936824798584,118,262
19.214545726776123,112,235
19.235110759735107,131,198
19.255615949630737,105,234
19.276034593582153,135,326
19.29670286178589,112,271
19.31717085838318,123,245
19.337660789489746,137,238
19.358311891555786,117,235
19.378801822662354,121,249
19.39947485923767,112,227
19.419816732406616,106,214
19.440399646759033,106,211
19.461020708084106,103,213
19.481377840042114,95,256
19.50179672241211,81,231
19.522300720214844,88,294
19.542930841445923,86,276
19.56331968307495,79,276
19.583752870559692,68,211
19.604400873184204,75,242
19.624891757965088,84,296
19.64572286605835,89,250
19.665852785110474,69,206
19.68630075454712,73,193
19.706804990768433,67,209
19.727285861968994,90,191
19.747721910476685,77,221
19.76818871498108,63,167
19.788789987564087,50,186
19.809122800827026,44,239
19.829558849334717,76,210
19.850424766540527,84,159
19.870783805847168,62,145
19.891222953796387,49,200
19.91169571876526,43,178
19.932188749313354,52,169
19.95269775390625,45,195
19.97318387031555,42,185
19.993916749954224,45,227
20.014126777648926,55,204
20.034737825393677,52,165
20.055380821228027,56,190
20.075868844985962,50,253
20.09635281562805,54,231
20.116745948791504,55,226
20.137237787246704,45,210
20.15772271156311,44,186
20.17817497253418,48,175
20.198647022247314,45,288
20.219257831573486,42,247
20.239675760269165,42,225
20.260288953781128,47,217
20.28078579902649,46,215
20.301180839538574,52,202
20.321858644485474,51,170
20.342163801193237,69,217
20.362664937973022,55,216
20.383140802383423,47,227
20.40363574028015,58,206
20.424160957336426,59,209
20.444779872894287,52,266
20.465174913406372,44,384
20.48568868637085,56,357
20.50619387626648,55,310
20.526625871658325,58,265
20.547103881835938,48,228
20.567636966705322,81,198
20.588098764419556,75,283
20.608537673950195,60,342
20.629018783569336,61,330
20.649513959884644,50,335
20.670039653778076,93,450
20.690677881240845,77,467
20.711095809936523,58,434
20.7319438457489,46,547
20.75230073928833,78,695
20.772626876831055,71,611
20.79306960105896,56,461
20.81354069709778,51,476
20.83405590057373,67,426
20.85464382171631,63,436
20.875282764434814,53,359
20.895840883255005,60,505
20.916045665740967,67,536
20.936611652374268,60,462
20.957084894180298,48,410
20.977561712265015,47,490
20.998234748840332,50,469
21.0186448097229,48,463
21.039084672927856,46,460
21.059510946273804,45,454
21.079989910125732,87,488
21.10064673423767,71,545
21.121033906936646,66,526
21.14160466194153,70,504
21.16203474998474,57,599
21.182894706726074,48,480
21.202966928482056,42,466
21.223529815673828,51,508
21.24390983581543,46,478
21.264391899108887,47,527
21.284915924072266,47,528
21.30557894706726,61,479
21.3262939453125,53,487
21.346479654312134,52,478
21.36692190170288,49,647
21.38750672340393,70,569
21.407935857772827,65,538
21.428520917892456,56,549
21.448949813842773,52,483
21.469560623168945,73,425
21.489972829818726,63,420
21.510520696640015,50,434
21.530975818634033,42,410
21.55146288871765,68,427
21.572120666503906,56,459
21.592415809631348,45,417
21.613165616989136,41,425
21.633315801620483,53,339
21.653851747512817,56,304
21.67438268661499,54,290
21.694799661636353,47,296
21.715300798416138,39,320
21.736188888549805,41,308
21.756476879119873,35,234
21.77691960334778,34,197
21.797406911849976,32,290
21.81781578063965,30,214
21.838351726531982,28,190
21.858818769454956,26,228
21.87933373451233,25,204
21.90000891685486,35,196
21.92056965827942,31,162
21.94090700149536,28,187
21.961416959762573,26,147
21.982025861740112,27,121
22.002302885055542,26,96
22.022764682769775,25,97
22.043166875839233,24,116
22.06400775909424,24,94
22.084282875061035,24,77
22.104545831680298,24,70
22.1248939037323,24,80
22.14550280570984,23,88
22.165818691253662,24,81
22.18632173538208,23,74
22.206783771514893,23,63
22.227112770080566,23,59
22.247551918029785,23,53
22.268159866333008,23,53
22.28866672515869,23,51
22.309080600738525,23,63
22.329453706741333,23,57
22.349888801574707,23,53
22.37025785446167,23,50
22.390833854675293,23,48
22.411247730255127,23,47
22.43151569366455,23,50
22.452106952667236,23,49
22.472493648529053,23,48
22.492965698242188,23,47
22.513425827026367,23,47
22.533816814422607,23,46
22.55424475669861,23,46
22.57467269897461,23,45
22.595192670822144,23,45
22.61577796936035,24,47
22.63600182533264,23,47
22.656636714935303,23,46
22.67697787284851,23,48
22.697245836257935,23,46
22.717833757400513,23,46
22.738590955734253,23,45
22.758824825286865,23,45
22.779069900512695,23,47
22.799514770507812,23,45
22.819944858551025,23,45
22.84040069580078,23,46
22.8607816696167,23,46
22.88131093978882,24,45
22.901707887649536,24,45
22.92236590385437,24,44
22.942492723464966,24,44
22.96311068534851,24,44
22.983473777770996,23,44
23.00395679473877,23,45
