Time (s),EMG
0.0007140636444091797,23
0.0007688999176025391,23
0.0008120536804199219,23
0.0008571147918701172,23
0.0009009838104248047,23
0.0009469985961914062,23
0.0009889602661132812,23
0.00102996826171875,23
0.0010728836059570312,23
0.0011200904846191406,23
0.0011630058288574219,23
0.0012090206146240234,23
0.0012509822845458984,23
0.0012960433959960938,23
0.0013370513916015625,23
0.0013818740844726562,23
0.0014240741729736328,23
0.0014660358428955078,23
0.0015070438385009766,23
0.0015490055084228516,23
0.0015940666198730469,23
0.0016360282897949219,23
0.0016779899597167969,23
0.010360002517700195,23
0.03062295913696289,23
0.05102801322937012,24
0.07101583480834961,23
0.09125089645385742,23
0.1114349365234375,23
0.13158607482910156,23
0.1519029140472412,23
0.17203307151794434,23
0.19229888916015625,23
0.21242809295654297,23
0.23269295692443848,23
0.25292205810546875,23
0.27303194999694824,23
0.29317808151245117,23
0.3136780261993408,23
0.33362293243408203,23
0.35393619537353516,23
0.3740720748901367,23
0.39420008659362793,23
0.41456007957458496,23
0.4346790313720703,23
0.45498013496398926,23
0.4750649929046631,23
0.49524712562561035,23
0.5155298709869385,23
0.5357067584991455,23
0.556239128112793,23
0.5761101245880127,23
0.5963120460510254,23
0.6165790557861328,23
0.6367778778076172,23
0.6570639610290527,23
0.6771519184112549,23
0.697282075881958,23
0.7176129817962646,23
0.73775315284729,23
0.7580690383911133,23
0.778156042098999,23
0.7983198165893555,23
0.8188967704772949,23
0.839224100112915,23
0.8592259883880615,23
0.879551887512207,23
0.8994829654693604,23
0.9196531772613525,23
0.9398620128631592,23
0.9601249694824219,23
0.9802811145782471,23
1.0004279613494873,23
1.0208570957183838,23
1.0408260822296143,23
1.0612831115722656,23
1.0814478397369385,23
1.1014280319213867,23
1.1217448711395264,23
1.1419141292572021,23
1.1623079776763916,23
1.1823947429656982,23
1.2026920318603516,23
1.223073959350586,23
1.2429189682006836,23
1.263329029083252,23
1.2833478450775146,23
1.3035359382629395,23
1.3238029479980469,23
1.343930959701538,23
1.3643498420715332,23
1.3843820095062256,23
1.404538869857788,23
1.4248278141021729,23
1.4449658393859863,23
1.4653749465942383,23
1.4854600429534912,23
1.5055489540100098,23
1.5260159969329834,23
1.5459880828857422,23
1.5663621425628662,23
1.5864648818969727,23
1.606536865234375,23
1.6269278526306152,23
1.6470720767974854,23
1.6673710346221924,23
1.687497854232788,23
1.7076339721679688,23
1.7279949188232422,23
1.7480640411376953,23
1.7681820392608643,23
1.7885370254516602,23
1.8087890148162842,23
1.8290910720825195,23
1.8493430614471436,23
1.8692748546600342,23
1.8897180557250977,23
1.9097449779510498,23
1.9300107955932617,23
1.95015287399292,23
1.9702720642089844,23
1.9905741214752197,23
2.010694980621338,23
2.031061887741089,23
2.0512051582336426,23
2.0713541507720947,23
2.0916600227355957,23
2.1117680072784424,23
2.132086992263794,23
2.15220308303833,23
2.1723358631134033,23
2.1926279067993164,23
2.2127859592437744,23
2.2331149578094482,23
2.2533700466156006,23
2.273404836654663,23
2.2936580181121826,23
2.3139541149139404,23
2.3342299461364746,23
2.354295015335083,23
2.3743879795074463,23
2.3947200775146484,23
2.414813995361328,23
2.4351229667663574,23
2.4553329944610596,23
2.4754409790039062,23
2.495764970779419,23
2.5159029960632324,23
2.5361971855163574,23
2.5563180446624756,23
2.5764310359954834,23
2.5967957973480225,23
2.616909980773926,23
2.637274742126465,23
2.65740704536438,23
2.6776199340820312,23
2.6978089809417725,23
2.7180049419403076,23
2.7382709980010986,23
2.758352041244507,23
2.778538942337036,23
2.7988579273223877,23
2.8191750049591064,23
2.83964204788208,23
2.859419822692871,23
2.8795340061187744,23
2.8999228477478027,23
2.9200267791748047,23
2.9403469562530518,23
2.9604568481445312,23
2.9805707931518555,23
3.001157760620117,23
3.0210680961608887,23
3.0414137840270996,23
3.0614771842956543,23
3.081609010696411,23
3.1019749641418457,23
3.1221470832824707,23
3.1424901485443115,23
3.162519931793213,24
3.182661771774292,23
3.202954053878784,23
3.223114013671875,23
3.243346929550171,23
3.2636101245880127,23
3.283728837966919,23
3.303985834121704,23
3.324136972427368,23
3.344404935836792,23
3.3646011352539062,23
3.3846919536590576,23
3.40497088432312,23
3.4251439571380615,23
3.445281982421875,23
3.4656620025634766,23
3.4857358932495117,23
3.506053924560547,23
3.526190996170044,23
3.5463340282440186,23
3.566751003265381,23
3.5867979526519775,23
3.6070799827575684,23
3.627268075942993,23
3.6473851203918457,23
3.6676509380340576,23
3.687804937362671,23
3.708112955093384,23
3.7282297611236572,23
3.748412847518921,23
3.768720865249634,23
3.788839817047119,23
3.80928111076355,23
3.829406976699829,23
3.849684953689575,23
3.8697421550750732,23
3.8898518085479736,23
3.9102280139923096,23
3.930311918258667,23
3.950471878051758,23
3.9707820415496826,23
3.990940809249878,23
4.011303901672363,23
4.031342029571533,23
4.051481008529663,23
4.071825981140137,25
4.091947078704834,24
4.1123011112213135,24
4.1324639320373535,23
4.152554988861084,23
4.173031806945801,23
4.192998886108398,23
4.213273048400879,23
4.233391761779785,23
4.253562927246094,23
4.273841857910156,23
4.29403281211853,23
4.314306020736694,23
4.334572076797485,23
4.354586839675903,23
4.3750159740448,23
4.395196914672852,23
4.415359020233154,23
4.435467958450317,23
4.455609083175659,23
4.475934028625488,23
4.496063947677612,23
4.516369819641113,23
4.536454916000366,23
4.556666135787964,23
4.576929092407227,23
4.597125053405762,23
4.617225885391235,23
4.637547969818115,23
4.657723903656006,23
4.678127765655518,23
4.6981260776519775,23
4.718281984329224,23
4.738566875457764,23
4.758721113204956,23
4.778993844985962,23
4.799144983291626,23
4.819527864456177,23
4.839798927307129,23
4.85979700088501,23
4.880064964294434,23
4.900186061859131,23
4.920300006866455,23
4.940651893615723,23
4.9607648849487305,23
4.981087923049927,23
5.001260995864868,23
5.021507978439331,23
5.041714906692505,23
5.061814069747925,23
5.082117080688477,23
5.10224986076355,23
5.122406959533691,23
5.142714023590088,23
5.162914991378784,23
5.183129072189331,23
5.203295946121216,23
5.223443031311035,23
5.243738889694214,23
5.26387095451355,23
5.284185171127319,23
5.304321050643921,23
5.324491024017334,23
5.344732999801636,23
5.364910125732422,23
5.38531494140625,23
5.405339956283569,23
5.425524950027466,23
5.445777893066406,23
5.46589994430542,23
5.486276149749756,23
5.506377935409546,23
5.526502847671509,23
5.546810865402222,23
