Time (s),EMG
0.0007309913635253906,23
0.0007998943328857422,23
0.0008471012115478516,23
0.0008900165557861328,23
0.0009348392486572266,23
0.0009777545928955078,23
0.0010190010070800781,23
0.0010628700256347656,23
0.0011048316955566406,23
0.0011508464813232422,23
0.0011928081512451172,23
0.0012459754943847656,23
0.0012879371643066406,23
0.0013318061828613281,23
0.0013728141784667969,23
0.0014140605926513672,23
0.0014560222625732422,23
0.0014979839324951172,23
0.001538991928100586,23
0.001580953598022461,23
0.001622915267944336,23
0.0016639232635498047,23
0.0017049312591552734,23
0.010411977767944336,23
0.03055572509765625,23
0.050940752029418945,23
0.07110810279846191,23
0.09115481376647949,23
0.11157917976379395,23
0.13160014152526855,23
0.15189194679260254,23
0.1719799041748047,23
0.1921238899230957,23
0.21246099472045898,23
0.23275375366210938,23
0.2529168128967285,23
0.27309203147888184,23
0.2931687831878662,23
0.31353282928466797,23
0.33366990089416504,23
0.3539550304412842,23
0.374006986618042,23
0.394179105758667,23
0.4146389961242676,23
0.43471407890319824,23
0.4550509452819824,23
0.47509098052978516,23
0.4953598976135254,23
0.5155477523803711,23
0.5356810092926025,23
0.5558168888092041,23
0.5760970115661621,23
0.596289873123169,23
0.6166958808898926,23
0.6370248794555664,23
0.6569619178771973,23
0.6771190166473389,23
0.6973228454589844,23
0.7175478935241699,23
0.7378890514373779,23
0.757915735244751,23
0.7781579494476318,23
0.7982609272003174,23
0.8185949325561523,23
0.8388321399688721,23
0.8590419292449951,23
0.8791918754577637,23
0.8993358612060547,23
0.9197239875793457,23
0.9398350715637207,23
0.959942102432251,23
0.9803340435028076,23
1.0003399848937988,23
1.0206718444824219,23
1.040820837020874,23
1.0610339641571045,23
1.0816209316253662,23
1.1014330387115479,23
1.1217498779296875,23
1.141948938369751,23
1.1620268821716309,23
1.1823790073394775,23
1.2026009559631348,23
1.2227208614349365,23
1.2429699897766113,23
1.2630200386047363,23
1.2834107875823975,23
1.303440809249878,23
1.323753833770752,23
1.3440349102020264,23
1.36415696144104,23
1.3843278884887695,23
1.4045281410217285,23
1.4248239994049072,23
1.4450297355651855,23
1.4652788639068604,23
1.4855258464813232,23
1.5055410861968994,23
1.5258638858795166,23
1.5460889339447021,23
1.5661299228668213,23
1.5864901542663574,23
1.6066837310791016,23
1.6270358562469482,23
1.6471469402313232,23
1.667396068572998,23
1.6874990463256836,23
1.707732915878296,23
1.7279479503631592,23
1.7483489513397217,23
1.7682249546051025,23
1.788654088973999,23
1.8088648319244385,23
1.82899808883667,23
1.8492438793182373,23
1.869420051574707,23
1.889617919921875,23
1.9098849296569824,23
1.9300589561462402,23
1.9503109455108643,23
1.9703848361968994,23
1.9906947612762451,23
2.010607957839966,23
2.031179904937744,23
2.051577091217041,23
2.0712780952453613,23
2.091590166091919,23
2.1118431091308594,24
2.132018804550171,24
2.1521871089935303,23
2.1723220348358154,23
2.192657947540283,23
2.2128000259399414,23
2.233052968978882,23
2.253324031829834,23
2.2735049724578857,23
2.2937939167022705,23
2.3137950897216797,23
2.3341188430786133,23
2.35444974899292,23
2.3744008541107178,23
2.394683837890625,24
2.414785861968994,23
2.435012102127075,23
2.4553279876708984,23
2.475369930267334,23
2.4956929683685303,23
2.5158419609069824,23
2.5360889434814453,23
2.556270122528076,23
2.5764007568359375,23
2.596712827682495,23
2.6170668601989746,23
2.63720703125,23
2.6573150157928467,23
2.6774561405181885,23
2.6978118419647217,23
2.7178940773010254,23
2.738224744796753,23
2.7583649158477783,23
2.7784860134124756,23
2.7987797260284424,23
2.8189239501953125,23
2.8391599655151367,23
2.8595130443573,23
2.8795077800750732,23
2.8998219966888428,23
2.9200189113616943,23
2.9402618408203125,23
2.9606809616088867,23
2.9805519580841064,23
3.000872850418091,23
3.0210070610046387,23
3.0411908626556396,23
3.061436891555786,23
3.0815558433532715,23
3.1019020080566406,23
3.1220080852508545,23
3.1421399116516113,23
3.1625421047210693,23
3.1826088428497314,23
3.2029178142547607,23
3.223026752471924,24
3.2432539463043213,23
3.263489007949829,23
3.2836358547210693,23
3.3039348125457764,23
3.324193000793457,23
3.344334125518799,23
3.3647730350494385,23
3.3846588134765625,23
3.4048209190368652,23
3.425128936767578,23
3.4452829360961914,23
3.465702772140503,23
3.4856979846954346,23
3.5058348178863525,23
3.5261318683624268,23
3.5462749004364014,23
3.5665981769561768,23
3.5867369174957275,23
3.6071741580963135,23
3.6273999214172363,23
3.6474609375,23
3.667637825012207,23
3.6877639293670654,23
3.7081730365753174,23
3.728350877761841,23
3.748344898223877,23
3.7686409950256348,23
3.7888901233673096,23
3.809123992919922,23
3.829258918762207,23
3.84942889213562,23
3.8699488639831543,23
3.8898239135742188,23
3.909930944442749,23
3.930280923843384,23
3.950382947921753,23
3.970724105834961,23
3.990978956222534,23
4.0109710693359375,23
4.031290054321289,23
4.05146598815918,23
4.071729898452759,23
4.0919129848480225,23
4.112060785293579,23
4.132339954376221,23
4.152462959289551,23
4.172781944274902,23
4.192956924438477,23
4.213042974472046,23
4.233378887176514,23
4.253513813018799,23
4.273803949356079,23
4.293946981430054,23
4.3140709400177,23
4.334378957748413,23
4.354515790939331,23
4.374830007553101,23
4.3949689865112305,23
4.415234088897705,23
4.435457944869995,23
4.455685138702393,23
4.475944995880127,23
4.496135950088501,23
4.516112804412842,23
4.536518096923828,23
4.556619882583618,23
4.576904773712158,23
4.597028970718384,23
4.617547035217285,23
4.637801885604858,23
4.657638788223267,23
4.677916765213013,23
4.698071002960205,23
4.718210935592651,23
4.7385759353637695,23
4.758670091629028,23
4.779055118560791,23
4.799124002456665,23
4.8193199634552,23
4.839653730392456,23
4.859989881515503,23
4.87985897064209,23
4.90012788772583,23
4.920415878295898,23
4.940617799758911,23
4.960719108581543,23
4.980872869491577,23
5.001195907592773,23
5.021394968032837,23
5.041785001754761,23
5.0617499351501465,23
5.081862926483154,23
5.102315902709961,23
5.1223437786102295,23
5.142650127410889,23
5.162806987762451,23
5.182908773422241,23
5.203222990036011,23
5.2233641147613525,23
5.243870973587036,23
5.2638609409332275,23
5.283940076828003,23
5.304256916046143,23
5.324378967285156,23
5.3447558879852295,23
5.3651039600372314,23
5.385029077529907,23
5.405287981033325,23
5.4254310131073,23
5.445915937423706,23
5.4659130573272705,23
5.486253976821899,23
5.5063018798828125,23
5.52643609046936,23
5.546797037124634,23
5.566897869110107,23
5.5872581005096436,23
5.607605934143066,23
5.627713918685913,23
5.647977828979492,23
5.667909145355225,23
5.688076972961426,23
5.708399057388306,23
5.7284839153289795,23
5.7489728927612305,23
5.76896595954895,23
5.789157867431641,23
5.809429883956909,23
5.829560995101929,23
5.850038051605225,23
5.870070934295654,23
5.890125036239624,23
5.910440921783447,23
5.930593013763428,23
5.950962781906128,23
5.9710469245910645,23
5.991213083267212,23
6.011461973190308,23
6.031591892242432,23
6.051919937133789,23
6.072083950042725,23
6.0922019481658936,23
6.112545013427734,23
6.132636785507202,23
6.153004884719849,23
6.173090934753418,23
6.193250894546509,23
6.2135279178619385,23
6.233675956726074,23
6.253849983215332,23
6.274186849594116,23
6.294256925582886,23
6.314558982849121,23
6.334718942642212,23
6.35486102104187,23
6.375211000442505,23
6.395287990570068,23
6.4155919551849365,23
6.4357590675354,23
6.455946922302246,23
6.47640585899353,23
6.496474027633667,23
6.516661882400513,23
6.536776781082153,23
6.557121992111206,23
6.577601909637451,23
6.59767484664917,23
6.617967128753662,23
6.638137102127075,23
6.657993793487549,23
6.678258895874023,23
6.698439836502075,23
6.718710899353027,23
6.738831996917725,23
6.758973836898804,23
6.779327869415283,23
6.7994160652160645,23
6.8197901248931885,23
6.839881896972656,23
6.860168933868408,23
6.880368709564209,23
6.900485992431641,23
6.920747995376587,24
6.940892934799194,47
6.96111798286438,60
6.9813690185546875,47
7.001490831375122,38
7.021792888641357,32
7.04204797744751,29
7.0622100830078125,27
7.082374095916748,25
7.102710962295532,25
7.122865915298462,24
7.142980098724365,25
7.163099050521851,28
7.1834259033203125,27
7.203560829162598,25
7.223867893218994,24
7.243996858596802,25
7.264221906661987,24
7.2844648361206055,24
7.3046159744262695,24
7.3249430656433105,24
7.3450469970703125,23
7.365286827087402,23
7.385464906692505,23
7.405608892440796,24
7.425916910171509,23
7.446120977401733,23
7.466201066970825,23
7.486480712890625,23
7.506661891937256,23
7.527007818222046,23
7.547109842300415,23
7.5672008991241455,23
7.587569952011108,23
7.6079888343811035,23
7.628041982650757,23
7.648344039916992,23
7.668256044387817,23
7.688760042190552,23
7.7087318897247314,23
7.72887396812439,23
7.749207019805908,23
7.7692790031433105,23
7.789581060409546,23
7.809731960296631,23
7.829895973205566,23
7.850347995758057,23
7.870309114456177,23
7.890615940093994,23
7.910815000534058,23
7.930964946746826,23
7.951305866241455,23
7.971375942230225,23
7.991940021514893,23
8.01181697845459,23
8.031962156295776,23
8.05223298072815,23
8.072396993637085,23
8.092673063278198,23
8.112881898880005,23
8.13296890258789,23
8.15335488319397,23
8.17343783378601,23
8.193728923797607,23
8.213867902755737,23
8.234008073806763,23
8.254329919815063,23
8.274605989456177,23
8.294754981994629,23
8.314886808395386,23
8.335041046142578,23
8.35547685623169,23
8.375622749328613,23
8.395807981491089,23
8.41594386100769,23
8.436325073242188,23
8.45675277709961,23
8.476541996002197,23
8.496866941452026,23
8.516998767852783,23
8.537123918533325,23
8.557417869567871,23
8.577575922012329,23
8.597849130630493,23
8.618311882019043,23
8.638585090637207,23
8.658450841903687,23
8.67873501777649,23
8.698911905288696,23
8.719022989273071,23
8.739206075668335,23
8.759466886520386,23
8.779909133911133,23
8.79997205734253,23
8.820329904556274,23
8.840194940567017,23
8.860721826553345,23
8.880650997161865,23
8.90098786354065,23
8.921116828918457,23
8.94123888015747,23
8.961526870727539,23
8.981812000274658,23
9.001966953277588,23
9.022275924682617,23
9.042353868484497,23
9.062840938568115,23
9.082700967788696,23
9.102965831756592,23
9.123213052749634,23
9.14330005645752,23
9.163564920425415,23
9.183718919754028,23
9.203873872756958,23
9.224185943603516,23
9.244338989257812,23
9.264634132385254,23
9.284762144088745,23
9.304901123046875,23
9.325211763381958,23
9.345345973968506,23
9.36574101448059,23
9.385788917541504,23
9.406113862991333,23
9.426274061203003,23
9.446413040161133,23
9.46675705909729,23
9.486815929412842,23
9.506978988647461,23
9.527270793914795,23
9.547433853149414,23
9.567745923995972,23
9.587914943695068,23
9.60825490951538,23
9.628551959991455,23
9.648510932922363,23
9.668859004974365,23
9.688934803009033,23
9.709292888641357,23
9.72934603691101,23
9.749531745910645,23
9.769863843917847,23
9.789983987808228,23
9.810241937637329,23
9.830427169799805,23
9.850896835327148,24
9.870859861373901,24
9.891041040420532,24
9.911242008209229,23
9.931451797485352,23
9.951587915420532,23
9.971967935562134,23
9.992211818695068,23
10.012192010879517,23
10.03249192237854,23
10.052602052688599,23
10.072904825210571,23
10.092993974685669,23
10.113361835479736,23
10.133468866348267,23
10.153621912002563,23
10.17389988899231,23
10.194078922271729,23
10.214192152023315,23
10.234527826309204,23
10.254631757736206,23
10.274943828582764,23
10.295070886611938,23
10.315639019012451,23
10.335625886917114,23
10.355756998062134,23
10.375868797302246,23
10.396377086639404,23
10.416311025619507,23
10.436709880828857,23
10.456762075424194,23
10.476858139038086,23
10.497172832489014,23
10.517376899719238,23
10.537907838821411,23
10.557758808135986,24
10.577862024307251,24
10.59827709197998,23
10.618576765060425,23
10.639034032821655,23
10.658899784088135,23
10.678911924362183,23
10.699252843856812,23
10.719313859939575,23
10.739768981933594,23
10.759987831115723,23
10.779931783676147,24
10.800291061401367,23
10.820396900177002,23
10.840717077255249,23
10.861061096191406,23
10.880961894989014,23
10.90126895904541,24
10.92146897315979,24
10.941741943359375,23
10.961872816085815,23
10.982045888900757,23
11.002288103103638,24
11.022437810897827,24
11.042860984802246,23
11.062988042831421,23
11.083055019378662,23
11.103821992874146,23
11.123593807220459,23
11.143823146820068,23
11.163923978805542,23
11.18409276008606,23
11.204344987869263,23
11.22472071647644,23
11.244865894317627,23
11.264929056167603,23
11.28517198562622,23
11.30538272857666,23
11.325556993484497,23
11.345836877822876,23
11.366005897521973,23
11.386220932006836,23
11.406425952911377,23
11.426578760147095,23
11.44692611694336,23
11.467026948928833,23
11.48724889755249,23
11.507478952407837,23
11.527600049972534,23
11.547898054122925,23
11.568304061889648,23
11.588193893432617,23
11.60872483253479,23
11.628931045532227,23
11.648844957351685,23
11.669187068939209,23
11.68930983543396,23
11.709680795669556,23
11.729666948318481,23
11.749802827835083,23
11.770187854766846,23
11.790221929550171,23
11.810566186904907,23
11.830726861953735,23
11.850796937942505,23
11.87126088142395,23
11.891334056854248,23
11.911610126495361,23
11.931752920150757,23
11.951900959014893,23
11.97219705581665,23
11.99228310585022,24
12.012610912322998,23
12.032731771469116,25
12.05285906791687,27
12.073202848434448,38
12.093329906463623,33
12.113754034042358,31
12.133798837661743,29
12.153928995132446,31
12.174211978912354,37
12.19434905052185,32
12.214690923690796,29
12.234822034835815,28
12.254922866821289,26
12.275345802307129,27
12.295446872711182,30
12.316001892089844,28
12.336100101470947,26
12.356178760528564,26
12.3765230178833,33
12.396430015563965,46
12.416736841201782,38
12.436956882476807,32
12.457103967666626,29
12.477322816848755,27
12.497462034225464,27
12.517807960510254,25
12.537911891937256,27
12.558045864105225,33
12.578384160995483,31
12.598513841629028,28
12.619078159332275,27
12.639269828796387,25
12.659099102020264,25
12.67938494682312,30
12.699567079544067,31
12.719851970672607,28
12.740077018737793,26
12.760154008865356,25
12.780442953109741,25
