Time (s),Temporalis,Buccinator,Suprahyoid,Massater,Trial
0.0007460117340087891,23,23,20,42,69
0.0010540485382080078,23,23,20,42,69
0.0013608932495117188,23,23,22,42,69
0.0016677379608154297,23,23,21,42,69
0.0019750595092773438,23,23,22,42,69
0.0022809505462646484,23,23,22,42,69
0.002585887908935547,23,23,24,42,69
0.002891063690185547,23,23,25,42,69
0.003197908401489258,23,22,23,42,69
0.0035037994384765625,23,23,26,42,69
0.0038080215454101562,23,23,25,42,69
0.004110813140869141,23,23,27,42,69
0.0044138431549072266,23,23,26,42,69
0.020519018173217773,23,23,28,42,69
0.04181504249572754,23,23,27,42,69
0.06294512748718262,23,23,27,42,69
0.08452486991882324,23,23,28,42,69
0.10579681396484375,23,23,25,42,69
0.1269369125366211,23,23,25,42,69
0.14820480346679688,23,23,23,42,69
0.16943597793579102,23,23,23,42,69
0.1907367706298828,23,23,22,42,69
0.21180295944213867,23,22,22,42,69
0.23336386680603027,23,23,23,42,69
0.25443577766418457,23,23,24,42,69
0.275789737701416,23,23,24,42,69
0.297076940536499,25,23,25,42,69
0.31821703910827637,26,23,23,41,69
0.33968210220336914,25,23,22,42,69
0.3607790470123291,24,23,22,42,69
0.382066011428833,24,23,22,42,69
0.40333080291748047,24,23,26,42,69
0.42461085319519043,23,23,31,42,69
0.44597792625427246,23,23,38,42,69
0.467318058013916,23,23,33,42,69
0.4888479709625244,23,23,33,44,69
0.5095179080963135,23,24,29,46,69
0.5309708118438721,23,24,36,46,69
0.552238941192627,23,24,35,44,69
0.5734598636627197,23,24,33,43,69
0.5948770046234131,23,27,29,42,69
0.6160068511962891,23,32,31,42,69
0.6372969150543213,23,43,37,44,69
0.6585941314697266,23,51,35,44,69
0.679671049118042,23,42,36,44,69
0.7011048793792725,23,40,76,44,69
0.7222709655761719,23,35,75,45,69
0.7435519695281982,23,31,61,45,69
0.7650158405303955,24,28,54,44,69
0.7862789630889893,25,29,52,47,69
0.8076169490814209,28,27,45,47,69
0.8285408020019531,27,28,65,45,69
0.8499767780303955,26,26,56,44,69
0.8709139823913574,26,29,69,45,69
0.8925399780273438,27,30,132,45,69
0.9138829708099365,26,37,157,46,69
0.9351627826690674,25,38,161,46,69
0.9563326835632324,24,35,138,46,69
0.9780218601226807,24,32,105,45,69
0.9992668628692627,24,31,77,44,69
1.020108938217163,24,29,56,44,69
1.0416998863220215,23,29,45,43,69
1.062943935394287,24,28,41,45,69
1.084169864654541,24,28,37,45,69
1.1055259704589844,23,28,34,45,69
1.1266529560089111,23,29,40,46,69
1.1481208801269531,23,28,55,46,69
1.169158935546875,23,30,49,45,69
1.1904618740081787,23,30,52,44,69
1.2118480205535889,23,29,45,45,69
1.2329528331756592,26,28,44,46,69
1.2542879581451416,28,30,49,45,69
1.2754387855529785,26,31,55,52,69
1.2969098091125488,25,31,51,53,69
1.318126916885376,24,33,43,53,69
1.3393158912658691,24,32,39,53,69
1.3605568408966064,24,33,37,53,69
1.3818130493164062,24,33,33,50,69
1.4030930995941162,23,33,41,50,69
1.4242818355560303,23,30,35,47,69
1.445603847503662,23,33,33,48,69
1.467139720916748,23,38,32,46,69
1.4880788326263428,23,40,32,45,69
1.5093441009521484,23,38,36,45,69
1.5306150913238525,23,33,48,43,69
1.5518920421600342,23,31,40,43,69
1.5732479095458984,23,28,32,43,69
1.594412088394165,23,26,29,44,69
1.615746021270752,23,27,25,43,69
1.6368739604949951,23,27,24,43,69
1.658193826675415,23,26,29,43,69
