Time (s),Temporalis,Buccinator,Suprahyoid,Massater,Trial
0.004055023193359375,23,23,19,42,22
0.012778997421264648,23,23,19,42,22
0.024685144424438477,23,23,19,42,22
0.024777889251708984,23,23,19,42,22
0.027726173400878906,23,23,20,42,22
0.03363609313964844,23,23,20,42,22
0.039526939392089844,23,22,20,42,22
0.04552507400512695,23,23,20,42,22
0.051553964614868164,23,23,20,42,22
0.05757594108581543,23,22,20,42,22
0.06327295303344727,23,23,20,42,22
0.0691981315612793,23,23,20,42,22
0.0752267837524414,23,23,19,42,22
0.08119702339172363,24,22,19,42,22
0.08697986602783203,24,23,19,42,22
0.09293603897094727,23,23,19,42,22
0.09932279586791992,23,23,19,42,22
0.10499191284179688,23,23,19,42,22
0.11070489883422852,23,23,19,42,22
0.11684298515319824,23,22,19,42,22
0.12277412414550781,23,23,19,42,22
0.12864995002746582,23,22,19,42,22
0.13466501235961914,23,23,19,42,22
0.1405351161956787,23,22,19,42,22
0.1465139389038086,23,23,19,42,22
0.15262484550476074,23,22,20,42,22
0.15823793411254883,24,23,20,42,22
0.1641249656677246,23,23,20,42,22
0.17022395133972168,23,23,20,42,22
0.17611193656921387,23,23,20,42,22
0.1818530559539795,24,23,20,42,22
0.18805503845214844,24,23,20,42,22
0.19382309913635254,24,23,20,42,22
0.20003509521484375,24,23,20,42,22
0.20580410957336426,23,22,19,42,22
0.2116680145263672,24,22,19,42,22
0.2175610065460205,23,22,20,42,22
0.2235100269317627,24,23,20,42,22
0.22939014434814453,23,23,20,42,22
0.23525309562683105,23,23,20,42,22
0.24127197265625,24,22,20,42,22
0.2473158836364746,23,23,20,42,22
0.25318288803100586,23,23,20,42,22
0.25899696350097656,23,23,20,42,22
0.26497411727905273,23,23,19,42,22
0.2709848880767822,24,22,20,42,22
0.2767491340637207,24,22,20,42,22
0.2826991081237793,23,22,20,42,22
0.2887990474700928,23,23,19,42,22
0.29470014572143555,24,23,20,42,22
0.3004748821258545,23,23,20,42,22
0.3066060543060303,24,23,20,42,22
0.31221604347229004,24,23,20,42,22
0.3183579444885254,24,23,20,42,22
0.3241851329803467,24,23,20,42,22
0.3301370143890381,24,23,19,42,22
0.3360750675201416,24,22,19,42,22
0.3420732021331787,24,23,20,42,22
0.347855806350708,23,23,20,42,22
0.3538661003112793,24,22,20,42,22
0.36000680923461914,23,22,20,42,22
0.36568713188171387,23,23,20,42,22
0.3718559741973877,23,22,19,42,22
0.37772488594055176,24,22,20,42,22
0.38382911682128906,23,22,19,42,22
0.3895738124847412,23,23,20,42,22
0.3954129219055176,23,23,20,42,22
0.40134096145629883,23,22,20,42,22
0.407268762588501,23,23,19,42,22
0.41304492950439453,23,22,19,42,22
0.4190211296081543,24,22,19,42,22
0.4250340461730957,23,22,20,42,22
0.4310128688812256,23,23,20,42,22
0.43677401542663574,23,23,19,42,22
0.44274091720581055,24,22,19,42,22
0.4487149715423584,23,23,20,42,22
0.4546010494232178,23,23,20,42,22
0.46051621437072754,23,23,20,42,22
0.4664771556854248,23,22,20,42,22
0.47244691848754883,23,23,20,42,22
0.4783051013946533,23,22,20,42,22
0.48423290252685547,23,23,19,42,22
0.4902191162109375,23,23,19,42,22
0.4961709976196289,23,22,19,42,22
0.5020091533660889,23,22,20,42,22
