Time (s),Temporalis,Buccinator,Suprahyoid,Massater,Trial
0.0012238025665283203,23,22,23,42,60
0.0017590522766113281,23,23,22,42,60
0.002240896224975586,23,23,21,45,60
0.002748250961303711,23,24,20,45,60
0.0032241344451904297,23,24,20,44,60
0.0037500858306884766,23,23,23,43,60
0.004225015640258789,23,23,25,43,60
0.004698038101196289,23,23,27,43,60
0.005191802978515625,23,23,37,43,60
0.005673885345458984,23,24,31,43,60
0.006163835525512695,23,23,32,42,60
0.006641864776611328,23,23,31,42,60
0.007114887237548828,23,23,39,42,60
0.00758814811706543,23,23,37,42,60
0.016646146774291992,23,23,34,42,60
0.03799915313720703,23,23,33,42,60
0.05913281440734863,23,23,29,42,60
0.08051705360412598,23,23,34,42,60
0.10203218460083008,23,23,32,42,60
0.12295198440551758,23,23,37,43,60
0.14427995681762695,23,23,44,43,60
0.16547513008117676,23,23,41,42,60
0.18686318397521973,23,23,39,42,60
0.20816302299499512,23,23,36,43,60
0.2291851043701172,23,23,37,43,60
0.25075817108154297,23,23,35,42,60
0.2718839645385742,23,23,36,43,60
0.2932260036468506,24,24,42,43,60
0.31432294845581055,31,25,39,42,60
0.33564305305480957,38,25,40,42,60
0.35683703422546387,34,26,44,42,60
0.37802600860595703,32,27,79,41,60
0.39933204650878906,32,28,66,41,60
0.4210391044616699,30,29,122,41,60
0.4421420097351074,27,28,105,41,60
0.46327900886535645,26,27,98,43,60
0.48464107513427734,25,26,78,42,60
0.5059351921081543,24,25,56,42,60
0.5272350311279297,24,25,44,42,60
0.5485601425170898,23,25,34,42,60
0.5696530342102051,24,25,34,43,60
0.5910499095916748,29,27,50,44,60
0.6121139526367188,28,26,44,44,60
0.6334929466247559,26,25,37,44,60
0.6547980308532715,25,24,34,43,60
0.6759889125823975,24,25,56,42,60
0.6975369453430176,24,26,62,42,60
0.7185981273651123,24,25,51,42,60
0.7398698329925537,24,25,51,43,60
0.7610008716583252,23,29,44,43,60
0.7822451591491699,23,32,34,43,60
0.8035728931427002,23,35,39,44,60
0.8248050212860107,23,38,33,43,60
0.8463118076324463,23,36,32,43,60
0.8671002388000488,23,32,35,42,60
0.8888771533966064,23,30,36,42,60
0.9101300239562988,23,28,34,42,60
0.9312570095062256,23,30,33,43,60
0.9524829387664795,23,34,30,43,60
0.973701000213623,23,37,29,43,60
0.9950211048126221,23,34,29,43,60
1.0162689685821533,23,33,32,46,60
1.0374572277069092,23,29,51,50,60
1.0588972568511963,23,29,92,48,60
1.0799980163574219,23,30,72,46,60
1.1014771461486816,23,32,60,46,60
1.1227760314941406,23,35,59,46,60
1.1438050270080566,23,39,46,45,60
1.1651840209960938,23,37,52,44,60
1.1864500045776367,23,32,47,43,60
1.2076499462127686,24,31,41,43,60
1.2288990020751953,24,30,38,47,60
1.2501270771026611,24,29,43,51,60
1.271467924118042,24,31,39,52,60
1.2925829887390137,23,29,36,54,60
1.3139660358428955,23,29,36,56,60
1.3351030349731445,23,29,37,52,60
1.3564238548278809,24,30,31,51,60
1.3776140213012695,23,37,30,50,60
1.398940086364746,23,33,33,48,60
1.4202511310577393,23,33,38,46,60
1.441417932510376,23,31,38,45,60
1.4628019332885742,23,28,49,44,60
1.4839329719543457,23,29,56,43,60
1.5052590370178223,23,28,55,44,60
1.5266180038452148,25,31,60,43,60
1.547800064086914,25,32,61,44,60
1.569084882736206,27,36,94,43,60
1.590250015258789,27,34,85,43,60
1.6115849018096924,28,36,88,42,60
1.632991075515747,42,32,78,42,60
1.654109001159668,36,30,68,42,60
1.6754958629608154,31,29,60,42,60
1.6963472366333008,28,27,48,42,60
1.7179560661315918,26,26,41,42,60
1.7392492294311523,26,26,45,42,60
1.760401964187622,25,25,39,43,60
1.7817630767822266,24,25,33,42,60
1.8029811382293701,24,25,36,43,60
1.8242790699005127,24,25,37,44,60
1.8453869819641113,24,30,39,43,60
1.8667709827423096,23,28,39,43,60
1.888092041015625,23,28,35,44,60
1.909250020980835,23,28,35,45,60
1.930711030960083,23,36,33,48,60
1.9518258571624756,23,36,37,47,60
1.9728829860687256,27,33,44,47,60
1.9943962097167969,36,32,40,45,60
2.0156679153442383,39,30,40,46,60
2.036924123764038,36,36,64,49,60
2.058135986328125,34,47,70,91,60
2.079578161239624,31,48,104,120,60
2.100893020629883,35,49,106,99,60
2.1220600605010986,36,44,85,81,60
2.143458127975464,32,37,71,66,60
2.164447069168091,32,32,56,57,60
2.185899019241333,35,32,45,59,60
2.2070369720458984,38,38,43,62,60
2.228346109390259,39,46,44,61,60
2.249751091003418,36,43,40,53,60
2.270908832550049,32,43,36,49,60
2.2920360565185547,29,39,47,47,60
2.313662052154541,27,40,102,51,60
2.334752082824707,26,38,89,49,60
2.356050968170166,25,42,67,48,60
2.3773109912872314,24,37,55,46,60
2.3986620903015137,24,32,47,45,60
2.419985055923462,23,29,41,46,60
2.44106388092041,23,28,38,45,60
2.4624030590057373,23,32,39,44,60
2.4836390018463135,23,32,41,52,60
2.50502610206604,24,37,35,51,60
2.526291847229004,24,38,40,50,60
