Time (s),Temporalis,Buccinator,Suprahyoid,Massater,Trial
0.0012769699096679688,28,23,20,41,57
0.0017819404602050781,28,23,20,41,57
0.0022618770599365234,26,22,20,42,57
0.0027358531951904297,25,23,20,42,57
0.0032677650451660156,24,23,20,42,57
0.0036449432373046875,24,22,20,42,57
0.004025697708129883,24,23,20,42,57
0.004396677017211914,23,23,19,42,57
0.0047760009765625,23,25,20,42,57
0.005396842956542969,23,24,20,42,57
0.005819797515869141,23,24,21,42,57
0.006246805191040039,23,23,20,42,57
0.006658792495727539,23,23,20,42,57
0.007072925567626953,23,23,20,42,57
0.007484912872314453,23,23,20,42,57
0.007898807525634766,23,23,20,42,57
0.00832366943359375,24,23,20,42,57
0.008735895156860352,24,23,19,42,57
0.00910186767578125,24,23,20,42,57
0.009425878524780273,24,23,20,42,57
0.00974893569946289,23,23,19,42,57
0.01007390022277832,23,23,19,42,57
0.010423660278320312,23,23,20,42,57
0.010748863220214844,23,23,20,42,57
0.011094808578491211,23,23,20,42,57
0.01141977310180664,23,23,20,42,57
0.011746644973754883,23,23,20,42,57
0.012069940567016602,23,23,24,42,57
0.022845983505249023,23,23,28,42,57
0.04409599304199219,23,23,31,42,57
0.06520390510559082,23,24,34,43,57
0.08661985397338867,23,24,34,43,57
0.10798382759094238,23,24,31,43,57
0.12905287742614746,23,23,29,43,57
0.15038681030273438,23,23,25,42,57
0.171677827835083,23,23,22,42,57
0.19300079345703125,23,23,21,42,57
0.21425104141235352,23,23,22,42,57
0.23551678657531738,23,23,22,41,57
0.25682687759399414,23,23,21,42,57
0.27793097496032715,23,23,28,42,57
0.29944586753845215,23,23,40,42,57
0.32053184509277344,23,24,60,42,57
0.3418576717376709,23,26,53,42,57
0.36299586296081543,23,26,72,43,57
0.3845219612121582,23,30,105,42,57
0.40559983253479004,23,30,79,42,57
0.4268798828125,23,28,67,42,57
0.4482848644256592,23,29,57,42,57
0.4694027900695801,23,30,50,43,57
0.4911050796508789,23,32,42,44,57
0.5119287967681885,23,30,39,44,57
0.5332920551300049,23,29,33,43,57
0.5545170307159424,23,27,30,43,57
0.5756988525390625,23,25,28,42,57
0.5968639850616455,23,25,26,42,57
0.6180717945098877,23,25,24,42,57
0.6395177841186523,23,28,22,42,57
0.6609489917755127,23,29,23,43,57
0.6821770668029785,23,28,21,43,57
0.7030508518218994,23,27,22,44,57
0.7247166633605957,23,27,30,46,57
0.7459568977355957,23,26,49,48,57
0.7674257755279541,23,29,56,47,57
0.7885258197784424,23,31,80,45,57
0.8096067905426025,23,30,61,46,57
0.8309760093688965,23,29,47,45,57
0.8522498607635498,23,38,43,45,57
0.8734500408172607,23,37,34,44,57
0.8946938514709473,23,37,29,43,57
0.9159398078918457,23,33,28,43,57
0.9373247623443604,23,31,26,45,57
0.9585757255554199,24,29,30,45,57
0.9798107147216797,23,29,35,49,57
1.0009498596191406,23,29,35,48,57
1.0224277973175049,23,35,33,48,57
1.0434157848358154,24,47,35,54,57
1.06459379196167,23,42,33,52,57
1.0863258838653564,24,37,36,48,57
1.1072146892547607,23,35,42,46,57
1.1283509731292725,23,31,47,45,57
1.1496458053588867,23,42,53,44,57
1.1712629795074463,23,43,50,43,57
1.1924259662628174,23,38,42,43,57
1.2136919498443604,23,37,63,44,57
1.2349157333374023,23,38,68,44,57
1.2561726570129395,23,34,66,43,57
1.2775259017944336,23,46,57,43,57
1.2988429069519043,23,40,54,43,57
1.3199498653411865,23,34,49,42,57
1.3412339687347412,23,30,45,43,57
1.3624138832092285,23,27,37,42,57
1.383754014968872,23,26,32,44,57
1.4050519466400146,23,25,28,43,57
1.4262428283691406,23,25,36,43,57
