Time (s),Temporalis,Buccinator,Suprahyoid,Massater,Trial
0.0006940364837646484,23,23,20,42,95
0.0010030269622802734,23,22,19,42,95
0.0013129711151123047,23,23,19,42,95
0.0016188621520996094,23,23,22,41,95
0.0020170211791992188,23,23,25,42,95
0.00232696533203125,23,23,23,42,95
0.0026328563690185547,23,23,25,42,95
0.002938985824584961,23,22,25,42,95
0.019910812377929688,23,23,25,42,95
0.04093599319458008,23,23,27,42,95
0.06247878074645996,23,23,30,42,95
0.08355998992919922,23,23,29,41,95
0.1048269271850586,23,23,27,42,95
0.12619400024414062,23,22,30,42,95
0.14765000343322754,23,23,37,42,95
0.16870498657226562,23,25,36,42,95
0.1897258758544922,23,32,33,42,95
0.21116113662719727,23,32,30,42,95
0.23264694213867188,23,32,27,43,95
0.2537539005279541,23,31,26,42,95
0.2751481533050537,23,29,25,43,95
0.29619574546813965,23,31,26,43,95
0.317518949508667,23,32,25,43,95
0.33893775939941406,23,34,25,43,95
0.36020612716674805,23,34,27,43,95
0.381378173828125,23,33,29,43,95
0.4026150703430176,24,33,28,44,95
0.42391395568847656,24,43,27,44,95
0.4451010227203369,27,46,36,43,95
0.46623682975769043,25,42,62,43,95
0.48776817321777344,25,40,59,44,95
0.5089318752288818,24,41,76,43,95
0.5304670333862305,25,46,96,43,95
0.5515749454498291,24,55,100,43,95
0.5727939605712891,24,47,83,43,95
0.593998908996582,26,43,63,43,95
0.6152780055999756,26,37,52,43,95
0.6366169452667236,25,34,39,43,95
0.6578769683837891,24,33,33,43,95
0.6789751052856445,24,33,30,44,95
0.7004711627960205,24,35,36,48,95
0.7216479778289795,24,35,34,49,95
0.7429749965667725,23,43,37,51,95
0.7644109725952148,23,44,35,57,95
0.7853498458862305,23,41,37,59,95
0.8067069053649902,23,39,51,56,95
0.8278388977050781,23,34,57,51,95
0.8492028713226318,23,34,58,48,95
0.8705289363861084,23,33,49,46,95
0.8916969299316406,23,33,49,44,95
0.9132440090179443,23,40,72,43,95
0.9342348575592041,27,38,93,44,95
0.9555070400238037,25,50,145,45,95
0.97682785987854,25,48,133,45,95
0.9980130195617676,24,49,122,45,95
1.0194880962371826,24,51,144,45,95
1.0410449504852295,23,49,138,44,95
1.0622200965881348,23,43,139,45,95
1.0835871696472168,24,42,111,44,95
1.1046290397644043,24,38,91,44,95
1.126338005065918,24,37,82,45,95
1.1473500728607178,23,40,72,47,95
1.1686720848083496,24,45,61,47,95
1.1899440288543701,24,42,58,50,95
1.211195945739746,23,38,52,50,95
1.232511043548584,23,37,44,49,95
1.2534639835357666,29,37,40,47,95
1.2752461433410645,34,33,33,45,95
1.2961888313293457,33,30,29,44,95
1.3175089359283447,30,29,27,45,95
1.3388428688049316,28,32,29,49,95
1.359935998916626,26,33,28,46,95
1.3811969757080078,25,33,27,46,95
1.402716875076294,26,30,28,46,95
1.423854112625122,28,28,34,45,95
1.4451980590820312,29,27,42,43,95
1.4662652015686035,28,26,45,44,95
1.4875130653381348,28,30,48,46,95
1.509009838104248,28,30,56,49,95
1.5300469398498535,27,32,48,49,95
