Time (s),Temporalis,Buccinator,Suprahyoid,Massater,Trial
0.003574848175048828,23,23,22,43,96
0.009557008743286133,23,23,22,43,96
0.015824079513549805,23,23,21,43,96
0.02125096321105957,23,23,21,43,96
0.027200937271118164,23,23,21,42,96
0.03313875198364258,23,23,21,42,96
0.03914189338684082,23,23,20,42,96
0.044940948486328125,23,23,20,42,96
0.051019906997680664,23,23,20,42,96
0.05701184272766113,23,23,20,42,96
0.0629880428314209,23,23,20,42,96
0.06866097450256348,23,23,20,42,96
0.07477092742919922,23,23,20,42,96
0.08066892623901367,23,23,20,42,96
0.0867319107055664,23,23,20,42,96
0.092498779296875,23,23,20,42,96
0.09854984283447266,23,23,20,42,96
0.10436296463012695,23,23,20,42,96
0.11079192161560059,23,23,20,42,96
0.11624288558959961,23,23,20,42,96
0.12224888801574707,23,23,19,42,96
0.12821698188781738,23,23,19,42,96
0.13404202461242676,23,22,20,42,96
0.13997101783752441,23,23,20,42,96
0.14584803581237793,23,22,20,42,96
0.15184307098388672,23,23,20,42,96
0.15777206420898438,23,22,20,42,96
0.16359186172485352,23,22,20,42,96
0.1695699691772461,23,23,20,42,96
0.1755199432373047,23,23,20,42,96
0.1814870834350586,23,23,20,42,96
0.1872859001159668,23,23,20,42,96
0.19327783584594727,23,22,19,42,96
0.19914793968200684,23,23,20,42,96
0.20525693893432617,23,23,19,42,96
0.21079397201538086,23,23,19,42,96
0.21684813499450684,23,23,19,42,96
0.22286295890808105,23,23,20,42,96
0.22890186309814453,23,23,19,42,96
0.23473191261291504,23,23,19,42,96
0.2406919002532959,23,23,19,42,96
0.24664998054504395,23,23,19,42,96
0.25260376930236816,23,23,19,42,96
0.25830602645874023,23,23,20,42,96
0.2642629146575928,23,23,19,42,96
0.2702341079711914,23,23,20,42,96
0.27628374099731445,23,23,19,42,96
0.28214287757873535,23,23,19,42,96
0.28809595108032227,23,23,19,42,96
0.2939949035644531,23,23,20,42,96
0.3000450134277344,23,23,19,42,96
0.3058338165283203,23,23,20,42,96
0.31183576583862305,23,23,19,42,96
0.3182828426361084,23,23,20,42,96
0.3236258029937744,23,23,20,42,96
0.3296177387237549,23,23,20,42,96
0.3355519771575928,23,23,20,42,96
0.3414628505706787,23,23,20,42,96
0.3473069667816162,23,23,20,43,96
0.3544330596923828,23,23,20,42,96
0.35927391052246094,23,23,20,42,96
0.36531782150268555,23,23,20,43,96
0.3709690570831299,23,23,21,43,96
0.3768749237060547,23,23,21,43,96
0.3828389644622803,23,23,21,43,96
0.38881993293762207,23,23,21,43,96
0.3947129249572754,23,23,21,42,96
0.4007730484008789,23,23,21,43,96
0.40676188468933105,23,23,21,43,96
0.41269874572753906,23,23,21,42,96
0.41852903366088867,23,23,20,42,96
0.42449307441711426,23,23,20,43,96
0.43049192428588867,23,23,21,42,96
0.43651890754699707,23,23,21,42,96
0.4423069953918457,23,23,21,43,96
0.44835400581359863,23,23,20,43,96
0.4542667865753174,23,22,20,42,96
0.4600229263305664,23,23,20,42,96
0.46586108207702637,23,23,20,42,96
0.47185492515563965,23,23,20,42,96
0.477766752243042,23,23,20,42,96
0.48372888565063477,23,23,20,42,96
0.4896879196166992,23,23,20,42,96
0.49564099311828613,23,23,20,42,96
0.5019118785858154,23,23,19,42,96
0.5077779293060303,23,22,19,42,96
0.5134718418121338,23,22,19,42,96
0.5194680690765381,23,23,19,42,96
0.5254247188568115,23,23,19,42,96
0.5316698551177979,23,22,20,42,96
0.5372128486633301,23,22,20,42,96
0.5432748794555664,23,22,20,42,96
0.5492079257965088,23,23,19,42,96
0.5550079345703125,23,23,19,42,96
0.5608928203582764,23,23,19,42,96
0.5668787956237793,23,22,19,42,96
0.5728628635406494,23,23,19,42,96
0.5789570808410645,23,23,20,42,96
0.5848150253295898,23,23,20,42,96
0.5906088352203369,23,23,20,43,96
0.5964977741241455,23,23,20,43,96
0.6023731231689453,23,23,20,42,96
0.6083478927612305,23,23,20,42,96
0.6142568588256836,23,23,20,42,96
0.6201009750366211,23,23,20,42,96
0.6260421276092529,23,23,20,42,96
0.6319799423217773,23,23,19,42,96
0.637998104095459,23,23,19,42,96
0.6440739631652832,23,23,19,42,96
0.6495800018310547,23,23,19,42,96
0.6557278633117676,23,23,19,42,96
0.6616950035095215,23,23,19,42,96
0.6675770282745361,23,23,19,42,96
0.6734659671783447,23,23,19,42,96
0.6795041561126709,23,23,20,42,96
0.685405969619751,23,23,20,42,96
0.691248893737793,23,23,21,42,96
0.6973140239715576,23,23,20,42,96
0.7032740116119385,23,23,20,42,96
0.7091450691223145,23,23,21,42,96
0.7149999141693115,23,23,20,42,96
0.7210507392883301,23,23,20,42,96
0.7269008159637451,23,23,20,42,96
0.7327249050140381,23,23,20,42,96
0.7386670112609863,23,23,20,42,96
0.7446987628936768,23,23,20,42,96
0.7506978511810303,23,23,20,42,96
0.7564399242401123,23,23,20,42,96
0.76242995262146,23,23,21,42,96
0.7684588432312012,23,23,24,42,96
0.7743730545043945,23,23,29,43,96
0.7802207469940186,23,23,35,43,96
0.786128044128418,23,23,38,43,96
0.7921431064605713,23,23,38,43,96
0.7981019020080566,23,23,35,42,96
0.8038928508758545,23,23,34,43,96
0.8100399971008301,23,23,36,43,96
0.8160228729248047,23,23,34,43,96
0.8216619491577148,23,23,32,43,96
0.8277938365936279,23,23,31,43,96
0.8336570262908936,23,23,30,43,96
0.8396549224853516,23,23,29,44,96
0.8455278873443604,23,23,28,44,96
0.8517298698425293,23,23,28,43,96
0.8575758934020996,23,23,26,43,96
0.8632538318634033,23,23,26,43,96
0.8691298961639404,23,23,25,43,96
0.8751170635223389,23,23,24,43,96
0.8810150623321533,23,23,24,43,96
0.8869800567626953,23,23,23,44,96
0.8929219245910645,23,23,22,44,96
0.8988227844238281,23,23,22,44,96
0.9047689437866211,23,23,22,44,96
0.9105589389801025,23,23,22,43,96
0.9168119430541992,23,23,22,43,96
0.9227368831634521,23,23,23,43,96
0.9286236763000488,23,23,25,43,96
0.9344799518585205,23,23,27,44,96
0.9403131008148193,23,23,31,44,96
0.946220874786377,23,23,35,43,96
0.9522218704223633,23,23,36,43,96
0.9580180644989014,23,23,43,43,96
0.9639537334442139,23,24,47,43,96
0.969937801361084,23,26,60,43,96
0.9759228229522705,23,26,87,43,96
0.9817469120025635,23,26,89,43,96
0.9878027439117432,23,27,95,43,96
0.9936919212341309,23,28,100,43,96
0.999708890914917,23,27,93,43,96
1.0057761669158936,23,27,85,43,96
1.011641025543213,23,27,82,43,96
1.0176498889923096,23,27,74,44,96
1.0235798358917236,23,27,67,45,96
1.0294649600982666,23,27,62,46,96
1.0354130268096924,23,27,58,45,96
1.0412840843200684,23,28,56,45,96
1.0471649169921875,23,28,54,45,96
1.0530998706817627,23,27,50,46,96
1.059147834777832,23,27,49,45,96
1.0649378299713135,23,27,52,46,96
1.0710279941558838,23,28,51,46,96
1.0767416954040527,23,29,51,46,96
1.0826969146728516,23,28,52,47,96
1.088460922241211,23,28,52,46,96
1.0945899486541748,23,27,51,46,96
1.1001808643341064,23,27,70,45,96
1.1062939167022705,23,27,74,45,96
1.112407922744751,23,28,75,45,96
1.118506908416748,23,28,76,45,96
1.124112844467163,23,30,71,45,96
1.130140781402588,23,30,64,44,96
1.1360619068145752,23,31,61,45,96
1.1421918869018555,23,31,58,45,96
1.148005723953247,23,31,53,45,96
1.1538159847259521,23,30,49,44,96
1.1599438190460205,23,30,47,44,96
1.1655049324035645,23,31,48,44,96
1.1715738773345947,23,31,44,44,96
1.1773779392242432,23,31,44,44,96
1.183608055114746,23,33,42,45,96
1.1893348693847656,23,32,39,44,96
1.1953420639038086,23,33,38,45,96
1.2013030052185059,23,33,36,46,96
1.207251787185669,23,32,35,45,96
1.2130837440490723,23,34,42,47,96
1.2192978858947754,23,35,48,47,96
1.2249877452850342,23,35,48,46,96
1.2311327457427979,23,36,48,47,96
1.2367148399353027,23,35,46,48,96
1.2427020072937012,23,36,43,47,96
1.2487590312957764,23,35,42,50,96
1.254706859588623,23,38,40,49,96
1.2605328559875488,23,36,41,48,96
1.2666969299316406,23,37,39,47,96
1.2729640007019043,23,35,37,47,96
1.2784039974212646,23,34,35,48,96
1.284332036972046,23,34,34,47,96
1.2901928424835205,23,32,35,47,96
1.2960989475250244,23,31,40,46,96
1.3021388053894043,23,32,41,46,96
1.307973861694336,23,35,45,45,96
1.3139078617095947,23,39,47,46,96
1.3200938701629639,23,42,63,46,96
1.3256659507751465,23,46,76,46,96
1.3317279815673828,23,43,73,45,96
1.3376808166503906,23,41,85,45,96
1.3436048030853271,23,42,97,44,96
1.3498728275299072,23,45,100,44,96
1.3554589748382568,23,47,90,46,96
1.3614509105682373,23,46,83,46,96
1.3673529624938965,23,46,100,45,96
1.3733508586883545,23,51,102,45,96
1.3795230388641357,23,53,100,44,96
1.3853187561035156,23,51,90,44,96
1.391226053237915,23,48,84,44,96
1.3972856998443604,24,50,76,44,96
1.4031989574432373,23,47,71,44,96
1.4089210033416748,23,50,72,44,96
1.4151599407196045,23,52,73,44,96
1.4209039211273193,23,54,78,44,96
1.4268598556518555,23,50,72,44,96
1.4327638149261475,23,50,67,43,96
1.4386098384857178,23,51,66,43,96
1.444657802581787,23,52,66,44,96
1.45064377784729,23,53,60,44,96
1.4566218852996826,23,49,56,43,96
1.4624030590057373,23,48,52,44,96
1.468346118927002,23,46,50,44,96
1.474118947982788,23,47,53,43,96
1.4801127910614014,23,46,51,43,96
1.4863619804382324,23,44,47,43,96
1.4918770790100098,23,43,45,43,96
1.4978890419006348,23,40,41,43,96
1.503922939300537,23,38,40,44,96
1.5097978115081787,23,37,37,44,96
1.5157690048217773,23,35,37,44,96
1.5219459533691406,23,33,38,44,96
1.5276079177856445,23,34,36,44,96
1.5336461067199707,23,33,36,43,96
1.539489984512329,23,31,37,43,96
1.545287847518921,23,30,35,43,96
1.5514039993286133,23,29,33,44,96
1.5573539733886719,23,29,32,44,96
1.5630698204040527,23,29,33,44,96
1.5690701007843018,23,30,36,43,96
1.5748119354248047,23,31,38,43,96
1.5810439586639404,23,31,39,44,96
1.587047815322876,23,30,43,44,96
1.592576026916504,23,30,53,44,96
1.5986170768737793,23,29,58,44,96
1.604741096496582,23,30,61,44,96
1.6104178428649902,23,31,67,45,96
1.616999864578247,23,33,65,45,96
1.6224689483642578,23,32,61,45,96
1.628187894821167,23,32,56,44,96
1.6342358589172363,23,31,57,44,96
1.6402130126953125,23,30,58,43,96
1.6461701393127441,23,30,55,43,96
1.6522648334503174,23,30,59,43,96
1.657951831817627,23,32,58,43,96
1.6639189720153809,23,31,58,43,96
1.669886827468872,23,31,55,43,96
1.675689935684204,23,32,51,43,96
1.6817078590393066,23,31,49,43,96
1.6876530647277832,23,31,46,43,96
1.6936109066009521,23,30,44,43,96
1.699418067932129,23,29,43,43,96
1.7053918838500977,23,29,42,43,96
1.7113687992095947,23,29,41,43,96
1.717322826385498,23,29,41,44,96
1.7231359481811523,23,29,39,44,96
1.7291319370269775,23,29,39,44,96
1.7350997924804688,23,28,40,44,96
1.7410309314727783,23,28,42,43,96
1.7468531131744385,23,27,42,45,96
1.7528350353240967,23,28,45,45,96
1.7587881088256836,23,28,43,44,96
1.7647898197174072,23,28,40,44,96
1.770730972290039,23,27,38,44,96
1.7765591144561768,23,27,37,45,96
1.7825369834899902,23,26,37,45,96
1.7884857654571533,23,26,38,44,96
1.7942898273468018,23,26,37,44,96
1.8002958297729492,23,25,39,44,96
1.8062498569488525,23,29,37,46,96
1.8122029304504395,23,33,35,46,96
1.8180029392242432,23,37,33,45,96
1.8239998817443848,23,37,32,45,96
1.8300018310546875,23,36,32,46,96
1.8360297679901123,23,35,31,47,96
1.8417668342590332,23,36,30,46,96
1.847721815109253,23,37,31,45,96
1.853708028793335,23,42,35,46,96
1.8595249652862549,23,48,36,45,96
1.8654649257659912,23,47,36,46,96
1.871480941772461,23,45,39,47,96
1.8774588108062744,23,47,45,46,96
1.8832199573516846,23,47,52,46,96
1.8892278671264648,23,46,72,46,96
1.895179033279419,23,49,108,46,96
1.9011781215667725,23,55,131,45,96
1.9072990417480469,23,54,132,46,96
1.913261890411377,23,51,123,46,96
1.9192450046539307,23,49,119,45,96
1.9253947734832764,23,46,114,45,96
1.931290864944458,23,44,112,45,96
1.9374279975891113,23,42,125,44,96
1.9432470798492432,23,41,125,44,96
1.949146032333374,23,39,117,44,96
1.955096960067749,23,38,108,44,96
1.9610629081726074,23,39,97,44,96
1.9668798446655273,23,37,94,45,96
1.9728360176086426,23,35,94,44,96
1.9788239002227783,23,35,85,44,96
1.98459792137146,23,33,79,44,96
1.9905579090118408,23,32,77,43,96
1.996581792831421,23,31,71,44,96
2.0026609897613525,23,31,64,45,96
2.0087931156158447,23,31,60,45,96
2.0151138305664062,23,31,66,45,96
2.0203588008880615,23,33,75,46,96
2.0262529850006104,23,32,77,46,96
2.032064914703369,23,31,78,45,96
2.038080930709839,23,31,71,45,96
2.043994903564453,23,36,80,46,96
2.0500028133392334,23,39,83,46,96
2.0559699535369873,23,41,104,45,96
2.0617599487304688,23,40,94,46,96
2.067734956741333,23,39,95,45,96
2.0737409591674805,23,38,99,45,96
2.0795509815216064,23,36,96,44,96
2.085491895675659,23,38,99,45,96
2.0914828777313232,23,39,108,45,96
2.0976009368896484,23,40,121,45,96
2.1036388874053955,23,39,132,46,96
2.1096010208129883,23,39,124,45,96
2.115604877471924,23,43,114,46,96
2.121527910232544,23,44,109,45,96
2.127516746520996,23,48,113,47,96
2.1334340572357178,23,47,110,47,96
2.1394500732421875,23,47,120,47,96
2.1454010009765625,23,45,116,46,96
2.1513898372650146,23,42,113,46,96
2.157374858856201,23,42,133,45,96
2.1633448600769043,23,40,154,44,96
2.1692941188812256,23,38,144,44,96
2.1752748489379883,23,37,131,45,96
2.1812379360198975,23,37,134,46,96
2.1872079372406006,23,39,135,45,96
2.1931989192962646,23,42,135,46,96
2.1991748809814453,23,41,140,46,96
2.205310821533203,23,41,133,45,96
2.211276054382324,23,39,131,45,96
2.217280864715576,23,43,124,45,96
2.2231929302215576,23,46,114,45,96
2.22921085357666,23,46,104,46,96
2.2350049018859863,23,47,97,45,96
2.240966796875,23,45,97,45,96
2.2469139099121094,23,45,98,46,96
2.2527520656585693,23,45,92,47,96
2.258741855621338,23,45,87,47,96
2.264753818511963,23,44,81,47,96
2.270655870437622,23,44,75,46,96
2.2764577865600586,23,43,74,45,96
2.28269100189209,23,43,69,45,96
2.288623094558716,23,46,65,45,96
2.29455304145813,23,46,64,45,96
2.3003759384155273,23,44,62,45,96
