Time (s),Temporalis,Buccinator,Suprahyoid,Massater
4.274234056472778,19,31,53,23
4.29561710357666,19,29,62,23
4.316735029220581,19,27,59,23
4.338016986846924,20,27,59,23
4.35917592048645,19,26,56,23
4.380557060241699,19,25,57,23
4.401660919189453,19,26,53,23
4.422966003417969,19,26,51,23
4.4443700313568115,19,25,61,23
4.465591192245483,19,26,56,23
4.486865997314453,19,29,57,23
4.508239030838013,19,27,63,23
4.529337167739868,19,28,60,23
4.550661087036133,19,26,53,23
4.571844100952148,19,26,53,23
4.593213081359863,19,25,52,23
4.6143670082092285,19,25,64,23
4.635633945465088,19,25,60,23
4.656991958618164,19,25,59,23
4.678385972976685,19,25,65,23
4.699528932571411,20,24,63,23
4.720621109008789,20,26,63,23
4.74192214012146,19,26,63,23
4.763113021850586,19,25,64,23
4.784485101699829,19,25,60,23
4.805842876434326,19,25,60,23
4.826972961425781,19,24,65,23
4.848315954208374,19,24,60,23
4.8693718910217285,19,24,58,23
4.890820026397705,19,24,53,23
4.912115097045898,19,24,55,23
4.933276891708374,19,24,57,23
4.954524040222168,19,24,57,23
4.975740909576416,19,24,59,23
4.997051954269409,19,24,63,23
5.018137216567993,19,24,57,23
