Time (s),Temporalis,Buccinator,Suprahyoid,Massater
0.0017871856689453125,19,24,42,22
0.002300262451171875,19,24,43,23
0.0028002262115478516,19,23,43,22
0.0033049583435058594,19,23,43,23
0.0172269344329834,19,23,43,23
0.03821206092834473,19,23,42,23
0.059628963470458984,19,23,42,22
0.08091306686401367,19,23,42,23
0.10210609436035156,19,23,42,23
0.12326717376708984,19,23,42,23
0.14458203315734863,19,23,42,23
0.16576719284057617,19,23,42,23
0.18717312812805176,19,23,42,23
0.208266019821167,19,23,42,23
0.2297530174255371,20,24,42,23
0.2509171962738037,19,23,42,23
0.2722170352935791,19,23,42,23
0.29340624809265137,19,23,42,22
0.3146941661834717,19,24,42,23
0.33597302436828613,19,23,42,22
0.35727620124816895,19,23,42,23
0.3785099983215332,19,23,43,23
0.3996860980987549,20,23,43,23
0.4209940433502197,20,23,42,23
0.44237208366394043,20,23,42,23
0.46373510360717773,19,23,42,23
0.48493409156799316,19,23,43,23
0.506040096282959,19,23,42,23
0.52754807472229,19,23,42,23
0.5486550331115723,19,23,42,23
0.5699770450592041,19,23,42,23
0.590986967086792,19,23,42,23
0.6123380661010742,19,23,41,23
0.6337010860443115,19,23,42,23
0.6548941135406494,19,23,42,23
0.6761891841888428,19,23,42,23
0.6973481178283691,19,23,43,23
0.7186410427093506,19,24,43,23
0.7399630546569824,19,23,43,23
0.7611172199249268,19,23,42,23
0.7824680805206299,19,23,42,23
0.8036673069000244,19,23,42,23
0.8249609470367432,19,23,42,23
0.8462939262390137,19,23,42,23
0.8674659729003906,19,23,42,23
0.8887763023376465,19,23,42,23
0.9099781513214111,19,23,42,23
0.9312870502471924,19,23,42,23
0.9524440765380859,19,23,42,23
0.9737720489501953,19,23,42,23
0.9951221942901611,19,23,42,22
1.0162670612335205,19,23,42,22
1.0376701354980469,19,23,42,22
1.0587921142578125,19,23,42,23
1.0801270008087158,20,23,42,23
1.1012451648712158,22,24,43,23
1.1225941181182861,23,24,43,23
1.1439752578735352,21,24,42,23
1.1650841236114502,21,23,42,23
1.1865110397338867,21,24,42,23
1.2075741291046143,20,24,42,23
1.2289299964904785,21,23,43,23
1.2501239776611328,21,23,43,23
1.271435022354126,21,23,42,23
1.2928531169891357,20,23,42,23
1.3138999938964844,20,23,42,23
1.3351521492004395,20,23,42,23
1.3564231395721436,21,23,43,23
1.3778159618377686,21,23,42,23
1.3990790843963623,21,23,43,23
1.4202191829681396,20,23,42,23
1.4417121410369873,20,23,42,23
1.4628112316131592,20,23,45,23
1.4840881824493408,20,23,49,23
1.505444049835205,21,23,51,23
1.5266239643096924,20,24,56,24
1.54793119430542,20,25,62,24
1.5691072940826416,20,24,58,24
1.5904409885406494,21,24,56,24
1.611525058746338,20,25,50,23
1.6328539848327637,20,24,49,23
1.6541953086853027,19,24,49,23
1.6753792762756348,19,24,48,23
1.6967871189117432,19,24,50,23
1.717879056930542,19,24,48,23
1.7391932010650635,19,24,46,23
1.7605459690093994,19,24,50,23
1.7817201614379883,20,23,54,24
1.8030500411987305,20,23,56,23
1.8241851329803467,20,23,77,23
1.8454980850219727,20,24,81,25
1.8668270111083984,19,23,96,25
1.8882901668548584,20,24,102,26
1.9095001220703125,20,24,133,28
1.930657148361206,20,24,109,26
1.9522039890289307,20,23,91,26
1.9731850624084473,20,23,79,25
1.9945170879364014,19,24,69,24
2.0158462524414062,20,24,64,24
2.037008047103882,19,29,77,24
2.0583579540252686,19,30,95,24
2.0795719623565674,19,28,76,23
2.1007821559906006,19,29,73,23
2.1221771240234375,19,32,89,24
2.1435000896453857,19,38,102,24
2.164868116378784,19,36,156,25
2.1859912872314453,19,37,264,28
2.2073111534118652,20,43,297,31
2.2287049293518066,20,44,294,32
2.250030040740967,20,49,296,32
2.2713022232055664,20,47,207,30
2.2926902770996094,20,40,190,27
2.3139829635620117,19,36,188,26
2.335284948348999,19,39,189,25
2.3565990924835205,19,37,167,25
2.3779990673065186,20,37,173,24
2.399151086807251,20,37,144,24
2.420485019683838,21,39,186,24
