Time (s),Temporalis,Buccinator,Suprahyoid,Massater
1.1450989246368408,20,26,74,24
1.1663057804107666,20,32,80,26
1.1877765655517578,20,38,85,29
1.2090649604797363,20,39,96,29
1.230130910873413,20,36,95,26
1.2514779567718506,22,38,86,25
1.2726500034332275,21,32,96,25
1.2939519882202148,20,29,129,24
1.3151769638061523,20,27,147,24
1.336695671081543,20,26,157,23
1.357956886291504,21,26,161,23
1.3794448375701904,20,25,169,23
1.4006378650665283,20,25,148,24
1.4219508171081543,19,25,119,24
1.4433717727661133,19,24,106,25
1.4644207954406738,19,24,99,24
1.4857878684997559,19,24,100,24
1.5071067810058594,19,24,100,26
1.528451681137085,20,24,86,27
1.5495657920837402,20,24,86,25
1.570936679840088,20,24,74,26
1.5920748710632324,19,24,70,26
1.6134917736053467,20,24,63,26
1.6345317363739014,19,25,56,27
1.6558818817138672,19,26,54,27
1.6772239208221436,19,30,58,28
1.6983497142791748,19,31,57,26
1.7197046279907227,19,28,80,26
1.7411308288574219,19,33,140,25
1.7624037265777588,19,29,134,24
1.7838246822357178,19,27,130,23
1.8050549030303955,19,26,112,23
1.826150894165039,19,25,95,23
1.847531795501709,19,26,82,23
1.8686347007751465,20,31,82,24
1.889981746673584,20,31,82,24
1.9113647937774658,20,40,111,26
1.9326918125152588,20,41,122,25
1.954035758972168,19,43,126,25
1.975374698638916,19,41,115,25
1.996687889099121,19,37,140,25
2.017927885055542,19,34,144,26
2.0392796993255615,19,37,121,25
2.060556650161743,19,34,111,24
2.0818917751312256,19,45,104,24
2.1032848358154297,20,45,97,24
2.1245229244232178,19,47,108,24
2.1456987857818604,20,40,136,24
2.1670138835906982,19,54,116,25
2.1883487701416016,19,47,144,25
2.209803581237793,19,47,170,25
2.2310357093811035,20,43,206,26
2.2523279190063477,20,42,187,26
2.273777723312378,20,39,280,25
2.294973850250244,20,35,330,24
2.31634783744812,19,35,287,24
2.337648868560791,19,35,226,24
2.3589818477630615,19,33,164,25
2.380190849304199,19,30,126,25
2.401587963104248,19,33,101,25
2.4229397773742676,19,35,85,25
2.4439969062805176,19,32,79,25
2.465263843536377,19,31,90,25
2.4864399433135986,20,28,77,25
2.507814884185791,21,27,93,25
2.5292317867279053,21,30,166,26
2.5505118370056152,20,32,132,27
2.5718955993652344,20,30,116,33
2.5930187702178955,20,30,87,38
2.6143057346343994,20,32,74,43
2.6356537342071533,19,37,64,36
2.656784772872925,19,33,57,32
2.678173780441284,19,29,110,30
2.6995797157287598,19,28,153,28
2.7208847999572754,19,27,156,27
2.742274761199951,19,28,126,26
2.7635247707366943,19,30,112,26
2.784714937210083,19,28,97,25
2.8060007095336914,19,31,91,25
2.827115774154663,19,28,97,24
2.848461627960205,19,27,90,25
2.869849681854248,19,26,95,24
2.89098858833313,19,25,88,24
2.9122586250305176,19,24,89,24
2.9334137439727783,19,28,94,24
2.9547576904296875,20,29,97,24
2.976128578186035,20,30,94,24
2.9972527027130127,20,31,89,24
3.0185978412628174,19,29,88,24
3.0398197174072266,19,28,78,24
3.0611069202423096,20,26,82,24
3.0825767517089844,19,28,83,24
3.1036558151245117,20,28,76,24
3.1249637603759766,19,27,86,24
3.1460607051849365,19,27,75,23
3.1674017906188965,19,26,75,27
3.188535690307617,20,27,72,26
3.210021734237671,21,29,65,27
3.231261968612671,29,63,76,26
3.252570867538452,38,194,82,31
3.27396297454834,53,244,82,35
3.295062780380249,46,222,83,34
3.316391944885254,40,215,83,32
3.3377177715301514,41,199,99,37
3.359113931655884,35,187,77,32
3.380385637283325,32,145,71,29
3.4017958641052246,28,164,64,27
3.423041582107544,31,150,62,29
3.4445419311523438,27,128,62,27
3.4658658504486084,24,100,66,25
3.486971855163574,22,75,76,25
3.5082685947418213,22,65,79,25
3.5293538570404053,21,58,99,24
3.5508217811584473,23,51,109,24
3.572044610977173,25,52,112,24
3.5933828353881836,24,54,92,26
3.614727735519409,23,58,103,28
3.6360719203948975,22,51,115,27
3.6572327613830566,21,51,127,26
3.6783528327941895,20,47,158,25
3.699988842010498,20,47,141,25
3.7211718559265137,19,44,124,25
3.7425479888916016,19,39,131,25
3.763889789581299,19,40,122,24
3.785200834274292,19,37,117,24
3.806428909301758,19,35,94,24
3.8277807235717773,19,34,89,26
3.8488497734069824,19,31,77,25
3.8702237606048584,19,31,70,25
3.891541004180908,19,32,94,25
3.9128966331481934,20,35,124,26
3.9342658519744873,20,38,152,26
3.955465793609619,20,37,162,27
3.976714849472046,20,33,165,26
3.9980087280273438,20,31,171,26
4.019374847412109,20,30,149,25
4.040673732757568,21,32,168,25
4.062002897262573,21,34,135,26
4.083409786224365,21,33,136,24
4.104693651199341,20,30,125,25
4.125926733016968,20,28,94,24
4.147191762924194,20,27,95,24
4.168450832366943,20,26,75,24
4.189809799194336,19,25,76,24
4.2111217975616455,19,25,69,24
4.232139587402344,19,24,71,25
4.253582715988159,19,25,62,24
4.274728775024414,19,24,61,24
4.295994758605957,19,25,59,24
4.317201852798462,19,24,68,24
4.338292837142944,19,24,60,24
4.359884738922119,19,25,58,23
4.380980968475342,20,24,58,23
4.402283668518066,20,24,59,23
4.423495769500732,20,24,56,23
4.444800615310669,19,25,56,23
4.466064691543579,19,25,59,24
4.487279891967773,19,26,54,24
4.508676767349243,19,25,53,24
4.52978777885437,19,25,60,23
4.55115270614624,19,24,59,23
4.572349786758423,19,24,62,23
4.5937206745147705,19,24,71,23
4.614929914474487,19,24,65,23
4.636164665222168,19,24,67,23
4.657437801361084,19,24,61,23
4.678585767745972,19,24,61,23
4.699934959411621,19,24,55,23
4.721346616744995,19,24,55,23
4.7424657344818115,19,24,57,23
4.763741970062256,19,23,55,23
4.784985780715942,20,24,55,23
4.80623984336853,19,23,56,23
4.827666759490967,19,24,55,23
4.8487207889556885,19,23,63,23
4.870061635971069,19,24,58,23
4.891218900680542,19,24,56,23
4.912552833557129,19,24,55,23
4.933921813964844,19,23,55,23
4.955129861831665,19,24,62,23
4.976390838623047,19,24,61,23
4.997661828994751,19,24,66,23
5.018924713134766,19,24,60,23
