Time (s),Temporalis,Buccinator,Suprahyoid,Massater
0.0008420944213867188,19,24,42,23
0.0011870861053466797,19,24,42,23
0.0015180110931396484,19,24,42,23
0.0018701553344726562,19,24,42,23
0.018846988677978516,19,24,42,23
0.03978109359741211,19,24,42,23
0.06123495101928711,19,24,42,23
0.08241105079650879,19,24,43,23
0.10379219055175781,19,24,42,23
0.1250910758972168,19,24,42,23
0.1462860107421875,19,23,43,23
0.16752004623413086,19,24,44,23
0.18865299224853516,19,24,43,23
0.2099902629852295,19,24,43,23
0.23133420944213867,19,24,43,23
0.2524900436401367,19,24,43,23
0.27390098571777344,19,24,45,24
0.29500532150268555,19,24,47,25
0.3163321018218994,19,24,94,25
0.33769702911376953,19,24,122,25
0.35901427268981934,19,24,103,25
0.3802461624145508,19,26,95,25
0.40153026580810547,19,25,76,24
0.4226531982421875,19,25,66,24
0.4439990520477295,19,24,56,24
0.465407133102417,19,24,50,23
0.48652124404907227,19,24,50,23
0.5078372955322266,19,24,51,23
0.5289461612701416,19,24,48,23
0.5503439903259277,19,24,51,23
0.5716350078582764,19,24,58,23
0.5928051471710205,21,24,68,24
0.6141571998596191,21,25,137,24
0.6354990005493164,21,25,104,23
0.6568162441253662,21,26,97,23
0.6780002117156982,20,25,84,24
0.6993551254272461,20,26,85,23
0.720360279083252,19,26,97,24
0.741807222366333,19,25,87,24
0.7631111145019531,19,25,80,24
0.7843751907348633,19,25,95,26
0.8056471347808838,19,25,83,26
0.8267781734466553,19,25,83,26
0.8481171131134033,19,25,72,25
0.8694851398468018,19,24,72,25
0.8907740116119385,19,24,69,25
0.9119291305541992,19,24,77,26
0.9331161975860596,19,24,67,25
0.9544310569763184,19,24,61,24
0.9755980968475342,19,24,54,24
0.9969110488891602,18,25,49,23
1.018310308456421,20,24,47,24
1.039506196975708,20,26,46,25
1.0607669353485107,20,25,44,25
1.0819320678710938,20,25,45,24
1.103302240371704,20,24,50,24
1.1244280338287354,19,24,51,23
1.145752191543579,19,24,53,23
1.1671810150146484,19,24,54,23
1.1882550716400146,19,24,57,24
1.2095880508422852,19,24,61,24
1.2307162284851074,20,24,59,23
1.252061128616333,20,25,60,24
1.2733759880065918,20,25,55,25
1.2946231365203857,20,25,57,26
1.315920114517212,19,25,66,26
1.337085247039795,20,25,61,26
1.3583431243896484,19,25,59,25
1.3799469470977783,19,25,83,26
1.4010801315307617,19,26,103,27
1.4226181507110596,19,27,140,25
1.4436612129211426,19,27,160,25
1.4650921821594238,19,27,133,25
1.4862940311431885,19,27,135,24
