Time (s),Temporalis,Buccinator,Suprahyoid,Massater
0.0018007755279541016,19,23,43,23
0.0025179386138916016,19,23,43,23
0.0031919479370117188,19,23,43,23
0.0036978721618652344,19,23,43,23
0.017221689224243164,19,23,44,23
0.03857874870300293,19,24,43,23
0.05959892272949219,19,23,44,23
0.08093380928039551,19,24,45,23
0.10223579406738281,19,23,43,23
0.12349271774291992,19,23,43,23
0.14496898651123047,19,23,43,23
0.1659529209136963,20,23,43,23
0.18727707862854004,19,23,43,23
0.20854806900024414,19,23,42,23
0.2299208641052246,19,23,46,23
0.2513148784637451,19,23,47,24
0.27234673500061035,19,23,49,24
0.29377198219299316,19,35,63,26
0.31486988067626953,19,46,70,27
0.33626699447631836,21,48,71,30
0.35756492614746094,22,56,82,34
0.3786427974700928,23,45,77,34
0.4000399112701416,29,44,86,32
0.4211618900299072,31,41,73,32
0.4424760341644287,29,37,77,30
0.4638020992279053,25,32,67,28
0.48500776290893555,23,30,72,28
0.5063259601593018,21,30,66,27
0.5274717807769775,21,28,72,27
0.5486998558044434,20,28,71,26
0.570051908493042,20,27,82,25
0.5914039611816406,20,27,79,24
0.6126048564910889,19,26,86,25
0.6338920593261719,19,26,74,26
0.6552679538726807,19,30,74,25
0.6763029098510742,19,28,68,27
0.69769287109375,19,31,67,26
0.7187850475311279,20,32,66,25
0.7402050495147705,22,32,58,25
0.7614588737487793,21,30,58,26
0.7826287746429443,20,37,54,25
0.8039648532867432,20,34,53,25
0.825084924697876,19,41,51,26
0.8464927673339844,19,35,51,26
0.8678128719329834,19,31,51,26
0.8888249397277832,19,32,49,25
0.9102869033813477,19,31,49,24
0.9314408302307129,19,30,51,24
0.9527878761291504,20,30,50,24
0.9741160869598389,19,28,49,23
0.9952487945556641,19,26,50,23
1.0166237354278564,19,25,48,24
1.0378808975219727,19,25,49,23
1.0591349601745605,19,24,63,23
1.0805299282073975,19,25,62,23
1.1016218662261963,19,25,87,24
1.123060941696167,20,24,113,24
1.1443760395050049,19,24,120,24
1.1655938625335693,19,24,127,24
1.18703293800354,19,24,125,24
1.2082998752593994,20,24,115,26
1.2296340465545654,20,24,101,25
1.2507576942443848,20,24,82,25
1.2720727920532227,20,24,78,24
1.2934558391571045,20,23,74,24
1.314612865447998,21,23,99,24
1.3360350131988525,21,23,112,24
1.357285737991333,20,23,105,24
1.378389835357666,20,24,95,24
1.399796962738037,20,24,94,24
1.4210150241851807,20,24,76,24
1.4422788619995117,20,24,65,23
1.4635958671569824,20,24,56,24
1.4847400188446045,20,24,52,23
1.5061419010162354,19,24,54,23
1.5271930694580078,19,24,55,23
1.5485527515411377,22,26,90,23
1.569943904876709,22,26,164,23
1.5913188457489014,23,26,309,23
1.6126089096069336,22,26,237,23
1.6339468955993652,20,26,213,23
1.6552789211273193,20,25,199,24
1.6765589714050293,20,26,161,23
1.6978759765625,19,28,137,23
1.7190489768981934,19,29,141,23
1.740372896194458,19,31,133,24
1.7617487907409668,19,34,119,23
1.783031940460205,19,31,111,24
1.8043439388275146,20,42,101,25
1.825610876083374,20,44,87,26
1.846925973892212,20,39,78,25
1.8681888580322266,20,38,65,25
1.8894588947296143,20,35,77,24
1.910742998123169,19,31,116,24
1.9320738315582275,20,32,161,24
1.9533939361572266,20,29,154,25
1.9747309684753418,20,27,210,24
1.9960439205169678,20,28,237,25
2.017408847808838,25,27,202,24
2.038738965988159,27,26,144,24
2.0601320266723633,24,25,115,24
2.0812199115753174,22,30,91,24
2.1025819778442383,21,27,90,25
2.1237359046936035,21,26,81,25
2.1454927921295166,20,25,76,25
2.1665778160095215,20,25,68,26
2.187764883041382,20,29,63,27
2.2089529037475586,19,33,56,26
2.2300078868865967,19,38,57,26
2.251325845718384,19,41,68,25
2.2726850509643555,19,39,120,24
2.293947696685791,19,33,140,24
2.315600872039795,19,30,119,24
2.3367578983306885,19,28,92,24
2.3581597805023193,20,28,76,23
2.379257917404175,20,30,68,23
2.4006147384643555,20,29,70,23
2.421452045440674,20,27,67,23
2.4428858757019043,19,26,62,23
2.4641647338867188,19,26,91,23
2.4858169555664062,19,25,102,23
