Time (s),Temporalis,Buccinator,Suprahyoid,Massater
1.9747908115386963,19,49,120,25
1.995954990386963,19,46,117,25
2.017279863357544,19,38,183,25
2.0386197566986084,19,32,141,24
2.0599780082702637,19,29,137,24
2.081249952316284,20,32,116,23
2.1025919914245605,20,34,145,24
2.1239449977874756,19,34,134,24
2.145240068435669,19,31,148,23
2.166581869125366,19,31,141,23
2.1881096363067627,19,28,122,23
2.209150791168213,19,27,117,23
2.2304718494415283,20,29,117,26
2.2517848014831543,20,30,190,26
2.273160934448242,24,41,153,28
2.2944257259368896,23,42,124,27
2.3157477378845215,23,44,140,26
2.3370778560638428,23,52,125,25
2.358428955078125,23,44,110,25
2.3797576427459717,22,39,100,25
2.4009199142456055,21,34,98,27
2.422280788421631,21,31,143,26
2.443612813949585,20,31,129,26
2.4649288654327393,20,30,157,25
2.486266851425171,20,34,150,25
2.507800817489624,19,32,148,25
2.5289289951324463,19,32,168,25
2.550240993499756,19,33,161,25
2.5714588165283203,19,36,126,25
2.5927460193634033,19,43,170,25
2.6142237186431885,19,49,149,24
2.635427713394165,19,45,150,24
2.6567349433898926,19,49,129,25
2.678051710128784,19,44,114,24
2.699650764465332,19,47,212,24
2.7207648754119873,19,39,175,24
2.7426607608795166,20,37,235,24
2.7634496688842773,19,36,272,24
2.784968852996826,19,31,220,24
2.80619478225708,19,29,223,23
2.82749080657959,19,29,199,24
2.8488707542419434,19,27,151,24
2.8701748847961426,19,26,111,23
2.891427755355835,19,25,93,24
2.9126288890838623,19,24,74,23
2.933790922164917,19,24,68,24
2.9551827907562256,19,26,66,23
2.9761998653411865,19,27,92,24
2.997692823410034,19,28,90,23
3.0191009044647217,19,33,151,24
3.040465831756592,19,33,171,25
3.061800956726074,19,35,137,25
3.0827817916870117,19,34,147,26
3.104321002960205,19,32,142,25
3.1281096935272217,19,30,137,25
3.1468117237091064,19,36,142,24
3.168256998062134,19,42,155,24
3.189636707305908,19,37,166,25
3.2110488414764404,20,35,179,26
3.2322497367858887,21,36,170,26
3.253570079803467,22,42,152,30
3.274754762649536,22,43,164,31
3.2959108352661133,27,86,143,33
3.3175158500671387,25,77,125,32
3.338667869567871,26,81,106,35
3.359985828399658,24,71,100,31
3.381253719329834,22,59,106,30
3.402437925338745,21,55,99,28
3.423733949661255,21,48,110,28
3.445044994354248,21,45,106,28
3.466524839401245,26,39,108,27
3.487942934036255,25,34,95,28
3.5091018676757812,24,31,82,26
3.5305137634277344,22,31,91,26
3.5516347885131836,21,29,88,25
3.5739898681640625,20,28,98,24
3.5941197872161865,20,27,81,24
3.6153688430786133,20,28,72,24
3.6366658210754395,20,29,63,24
3.657804012298584,19,31,57,24
3.6790478229522705,20,28,51,24
3.7004737854003906,20,27,54,26
3.721458911895752,20,26,84,26
3.7428488731384277,20,26,135,26
3.7642598152160645,20,29,155,26
3.7856497764587402,20,38,161,27
3.80686092376709,23,52,165,28
3.828230857849121,23,58,139,27
3.849825859069824,22,54,120,30
3.871004819869995,22,52,105,28
3.8923587799072266,21,50,106,28
3.9134068489074707,21,56,98,27
3.9346697330474854,21,52,91,29
3.955796957015991,20,44,90,26
3.977285861968994,21,49,87,28
3.9984898567199707,20,59,105,28
4.019763946533203,20,63,106,28
4.041006803512573,20,62,99,26
4.062283039093018,21,65,89,26
4.083471775054932,21,75,99,25
4.104748010635376,22,82,89,27
4.125943660736084,23,83,87,32
4.147483825683594,32,164,108,30
4.168766975402832,29,131,99,28
4.190285682678223,26,108,112,28
4.211446046829224,25,99,119,29
4.232769966125488,24,89,147,30
4.254119873046875,23,85,135,30
4.275292873382568,22,64,136,28
4.296618938446045,25,48,120,28
4.317948818206787,32,42,102,27
4.339271783828735,32,36,88,30
4.360405921936035,28,48,80,31
4.3817667961120605,24,57,92,30
4.402893781661987,22,49,83,35
4.424406051635742,21,39,109,31
4.445612907409668,20,41,204,32
4.466946840286255,19,46,277,32
4.488276958465576,19,40,203,29
4.509616851806641,19,39,208,29
4.530953884124756,19,34,150,27
4.552247047424316,19,32,120,26
4.57347297668457,19,30,93,25
4.594815969467163,19,27,76,24
4.616164684295654,19,26,67,24
4.637166738510132,19,25,73,24
4.658844947814941,19,25,65,24
4.679624795913696,19,25,63,24
4.7013466358184814,19,24,60,23
4.7220070362091064,19,24,55,25
4.743635892868042,19,24,54,26
4.764707803726196,19,25,67,25
4.786014795303345,19,24,69,25
4.807422876358032,19,25,80,24
4.828552961349487,19,24,78,24
4.849870681762695,19,26,82,24
4.8712158203125,19,26,89,24
4.892401933670044,19,26,85,24
4.913506746292114,19,25,76,24
4.934936761856079,19,24,78,24
4.9560980796813965,19,25,75,23
4.977695941925049,20,24,72,23
4.998713731765747,20,24,68,24
5.019974946975708,19,24,66,24
