Time (s),Temporalis,Buccinator,Suprahyoid,Massater
0.0017330646514892578,19,24,43,23
0.002246856689453125,19,24,42,23
0.0027561187744140625,19,24,42,23
0.003255128860473633,19,24,42,23
0.017635107040405273,19,24,42,23
0.03886008262634277,19,24,44,23
0.06040692329406738,19,24,43,23
0.08151912689208984,19,24,43,23
0.1026921272277832,19,24,43,23
0.1238698959350586,19,24,45,23
0.14523601531982422,19,24,47,23
0.16661882400512695,19,24,45,24
0.18759703636169434,19,24,45,24
0.2089099884033203,19,24,44,23
0.23029708862304688,19,24,44,24
0.25182485580444336,19,24,43,23
0.2732059955596924,19,24,43,23
0.2941129207611084,19,24,43,23
0.31549692153930664,19,24,42,23
0.3366689682006836,19,24,42,23
0.3580610752105713,24,24,43,23
0.37909889221191406,30,24,43,24
0.4004979133605957,27,24,42,24
0.4217798709869385,24,24,42,24
0.44295287132263184,22,24,43,23
0.46427488327026367,21,24,44,23
0.4854419231414795,20,24,45,24
0.5067479610443115,20,24,44,25
0.527940034866333,19,24,44,24
0.5493149757385254,19,24,44,24
0.5705809593200684,19,24,44,23
0.5917508602142334,19,24,43,24
0.6131761074066162,19,24,46,24
0.6344561576843262,19,24,44,24
0.6556038856506348,19,24,43,24
0.6767568588256836,19,24,43,24
0.698073148727417,19,24,43,23
0.7196788787841797,19,24,43,23
0.7406420707702637,19,24,42,23
0.761894941329956,19,24,42,23
0.7830667495727539,19,24,42,23
0.8043749332427979,19,24,42,23
0.825721025466919,19,24,42,23
0.8469769954681396,19,24,42,23
0.8682529926300049,19,24,42,23
0.8894021511077881,19,24,42,23
0.9107389450073242,19,24,42,23
0.9318468570709229,19,24,42,23
0.953171968460083,19,24,42,23
0.9745230674743652,19,24,42,23
0.9956979751586914,19,24,42,23
1.0170481204986572,19,24,42,23
1.038153886795044,19,24,42,23
1.059520959854126,19,24,42,23
1.0807018280029297,19,24,46,23
1.1020009517669678,19,24,58,24
1.1234040260314941,19,24,57,24
1.1445188522338867,19,24,60,25
1.165942907333374,19,24,78,25
1.1871747970581055,19,26,109,28
1.2085299491882324,20,25,120,30
1.229712963104248,20,25,92,27
1.2509989738464355,20,25,74,26
1.2724359035491943,19,25,62,25
1.2934849262237549,19,24,54,24
1.3150620460510254,19,25,53,24
1.336082935333252,28,49,51,24
1.3573369979858398,29,49,54,26
1.378598928451538,38,70,68,25
1.3999638557434082,46,91,74,27
1.4215009212493896,80,162,110,27
1.4426259994506836,63,155,109,28
1.464026927947998,51,133,124,27
1.4854099750518799,41,113,113,26
1.5064949989318848,40,94,96,27
1.5278210639953613,34,81,98,27
1.5490400791168213,34,64,84,27
1.5702788829803467,29,54,72,28
1.5914959907531738,26,47,72,27
1.6127979755401611,25,42,77,26
1.634106159210205,23,36,70,31
1.6553080081939697,22,32,68,30
1.6766679286956787,22,29,67,27
1.6977760791778564,22,29,57,26
1.7191967964172363,21,29,52,24
1.7407419681549072,20,30,48,24
1.761620044708252,20,28,46,24
1.7829370498657227,20,27,47,24
1.8041038513183594,20,27,47,25
1.8254210948944092,19,27,60,26
1.8467650413513184,19,27,67,25
1.8681390285491943,20,26,63,25
1.8894240856170654,20,25,68,26
1.9103789329528809,20,25,71,25
1.9317848682403564,20,25,73,25
1.9529368877410889,19,25,67,25
1.9742510318756104,19,25,81,24
1.9956169128417969,19,25,69,24
2.0167417526245117,19,27,63,24
2.038066864013672,19,35,73,25
2.05922794342041,19,34,67,25
2.0805718898773193,19,31,65,24
2.10190486907959,20,29,69,24
2.123292922973633,19,27,112,24
2.144548177719116,20,27,204,27
2.1657299995422363,19,29,280,27
2.187047004699707,19,29,221,27
2.2083959579467773,19,27,163,27
2.2297310829162598,19,26,133,25
2.2510578632354736,19,25,115,24
2.272212028503418,19,25,89,24
2.293548107147217,19,25,75,24
2.314939022064209,19,24,62,24
2.336026906967163,19,24,56,23
2.357393980026245,19,24,51,24
2.3785369396209717,21,24,57,23
2.399898052215576,21,24,63,24
2.4211981296539307,22,24,84,24
2.442577838897705,22,27,163,24
2.4638659954071045,25,26,155,23
2.485029935836792,24,28,205,24
2.506383180618286,23,27,236,24
2.5277280807495117,22,29,208,24
2.5490407943725586,21,32,263,24
2.5703680515289307,20,35,212,24
2.5917391777038574,20,36,171,24
2.6130130290985107,20,35,223,24
2.6343870162963867,20,42,197,24
2.655755043029785,20,45,163,26
2.6768670082092285,19,49,158,27
2.698309898376465,19,48,148,27
2.719572067260742,19,46,135,26
2.741008996963501,19,41,125,26
2.7621848583221436,19,40,129,26
2.7836530208587646,20,36,127,27
2.804860830307007,20,34,142,28
2.8264498710632324,21,36,178,26
2.847872018814087,21,42,220,28
2.868880033493042,22,44,203,28
2.890209913253784,21,40,188,26
2.911625862121582,20,42,143,25
2.9328839778900146,20,43,118,24
2.9542510509490967,20,39,105,24
2.97554612159729,20,35,89,24
2.9966421127319336,19,34,83,24
3.0178589820861816,20,31,77,23
3.0389978885650635,20,30,67,23
3.0603489875793457,19,30,64,23
3.081746816635132,20,31,57,23
3.102874755859375,19,31,52,23
3.1241769790649414,19,31,53,23
3.145348072052002,19,28,55,23
3.1666319370269775,19,29,55,23
3.1880109310150146,19,27,52,23
3.209136962890625,19,28,53,23
3.2304859161376953,19,27,56,23
3.251664876937866,19,26,53,23
3.272979974746704,20,26,50,23
3.2943389415740967,20,27,49,23
3.3154938220977783,20,31,59,23
3.3367888927459717,19,34,61,23
3.358272075653076,19,30,83,24
3.379473924636841,19,39,79,23
3.400485038757324,20,36,85,25
3.4217867851257324,22,34,74,25
3.4431209564208984,21,38,78,28
3.464348793029785,20,41,72,29
3.485582113265991,20,41,61,27
3.5067169666290283,20,37,54,26
3.528090000152588,20,40,51,25
3.549443006515503,19,40,48,25
3.5706591606140137,19,36,46,25
3.5919270515441895,19,35,47,24
3.613093852996826,20,33,46,27
3.634453058242798,20,30,45,26
3.6558241844177246,20,33,46,27
3.6769399642944336,20,32,52,29
3.6982038021087646,20,34,55,28
3.7196028232574463,19,33,56,27
3.740854024887085,19,30,73,27
3.7620530128479004,19,29,80,28
3.783392906188965,20,27,84,27
3.80462908744812,20,26,88,27
3.8257861137390137,20,26,75,25
3.8470280170440674,20,25,65,25
3.868399143218994,20,24,62,25
3.8896241188049316,19,25,59,25
3.91098690032959,19,24,54,25
3.9320080280303955,19,25,66,25
3.9534149169921875,19,25,68,25
3.9749958515167236,23,25,119,25
3.996081829071045,28,25,131,25
4.017416954040527,26,24,114,24
4.038600921630859,23,26,93,24
4.0599119663238525,21,28,76,25
4.08122181892395,20,32,101,24
4.1025238037109375,20,36,109,24
4.123950004577637,19,35,101,23
4.1450560092926025,19,33,99,23
4.166382074356079,19,30,82,24
4.187627077102661,19,34,87,24
4.2088539600372314,19,34,69,25
4.230075120925903,19,33,67,24
4.25134801864624,19,32,85,25
4.272696018218994,19,30,80,25
4.29384708404541,19,33,69,24
4.315184831619263,19,30,71,24
4.336359977722168,19,28,76,23
4.357713937759399,19,27,70,24
4.379130125045776,19,26,72,24
4.400163173675537,19,30,90,24
4.421462059020996,19,31,77,24
4.442662954330444,20,31,69,24
4.464010953903198,22,32,63,24
4.485158920288086,22,35,60,25
4.506456136703491,21,37,62,26
4.52782416343689,20,47,68,26
4.549009799957275,20,43,97,26
4.570425987243652,19,47,111,26
4.591655969619751,19,56,130,26
4.612972974777222,19,61,250,29
4.634328126907349,19,65,197,29
4.655709981918335,19,54,177,27
4.676984071731567,19,47,207,26
4.698312997817993,19,42,156,25
4.71986198425293,19,39,152,27
4.741091966629028,19,44,131,26
4.762152910232544,19,38,107,25
4.783509969711304,19,33,101,24
4.804792165756226,19,30,84,24
4.825973987579346,20,28,79,23
4.847352981567383,20,27,71,23
4.868475914001465,20,26,64,23
4.889794111251831,19,25,57,23
4.911134958267212,20,25,65,23
4.932298898696899,20,24,61,23
4.953595876693726,19,24,59,23
4.974792003631592,19,24,58,22
4.99612283706665,19,24,54,23
5.017451047897339,19,24,50,23
