Time (s),Temporalis,Buccinator,Suprahyoid,Massater
0.0016171932220458984,19,24,42,23
0.0023653507232666016,19,24,42,23
0.0031282901763916016,19,24,42,23
0.0038080215454101562,19,24,42,23
0.01716136932373047,19,23,42,23
0.038587331771850586,19,24,42,23
0.05969429016113281,19,24,43,23
0.08098101615905762,19,24,43,23
0.10236620903015137,19,24,42,23
0.12351322174072266,19,24,42,23
0.14485812187194824,19,24,42,23
0.16602540016174316,19,24,42,23
0.18735218048095703,19,24,42,23
0.20864224433898926,19,24,42,24
0.22986221313476562,20,24,41,23
0.2511889934539795,19,24,42,23
0.27233409881591797,20,24,42,23
0.29372429847717285,19,24,42,23
0.31484532356262207,19,24,42,23
0.33618617057800293,19,24,42,23
0.35749316215515137,19,24,42,23
0.3786771297454834,20,24,42,23
0.3999953269958496,21,24,42,23
0.42116403579711914,20,24,41,23
0.4424881935119629,20,24,41,23
0.46381640434265137,19,24,42,23
0.4850790500640869,19,24,42,23
0.506324291229248,19,24,42,23
0.5274982452392578,19,24,43,23
0.5488402843475342,19,24,43,23
0.5699992179870605,20,24,43,23
0.5913212299346924,19,24,50,23
0.6126692295074463,19,24,49,23
0.6338150501251221,19,24,47,23
0.6551663875579834,19,24,46,23
0.6763200759887695,19,24,48,24
0.6977121829986572,19,24,49,24
0.7189803123474121,19,23,50,24
0.7401032447814941,19,24,67,24
0.7614343166351318,19,24,64,25
0.7826082706451416,19,27,69,27
0.8039741516113281,19,27,93,34
0.8252983093261719,19,29,106,35
0.8464791774749756,19,29,83,31
0.8677561283111572,19,27,67,28
0.8891232013702393,19,26,60,26
0.9102661609649658,19,25,55,25
0.9315850734710693,19,24,55,25
0.9527523517608643,19,24,54,24
0.9741322994232178,19,24,64,24
0.99546217918396,19,24,69,23
1.0165882110595703,19,24,59,24
1.0379152297973633,19,26,53,26
1.0590763092041016,19,29,54,25
1.0803992748260498,19,35,55,25
1.1017582416534424,19,34,58,27
1.1229302883148193,19,33,54,26
1.1442523002624512,19,32,50,26
1.1654763221740723,19,29,47,25
1.186711072921753,19,28,46,24
1.2079482078552246,19,27,45,24
1.229222297668457,19,26,53,27
1.2505793571472168,19,25,58,28
1.271742343902588,19,24,62,29
1.2931220531463623,19,24,61,27
1.3142192363739014,19,24,83,28
1.3355813026428223,19,25,83,26
1.3569190502166748,19,24,71,25
1.3780481815338135,19,24,66,25
1.399369239807129,19,24,72,24
1.420823097229004,19,24,69,26
1.44197416305542,19,24,76,26
1.4632220268249512,19,24,69,26
1.4844369888305664,19,24,61,25
1.5057241916656494,20,24,57,25
1.5268983840942383,20,27,61,26
1.548208236694336,19,29,56,26
1.569502353668213,20,36,64,27
1.5907163619995117,19,35,60,25
1.612030267715454,19,33,59,25
1.6331703662872314,19,31,64,25
1.6545274257659912,19,29,111,26
1.6758782863616943,19,27,173,26
1.697256326675415,19,27,203,26
1.718536376953125,19,26,187,25
1.7399470806121826,19,27,138,26
1.761188268661499,20,34,104,25
1.7823631763458252,20,35,82,26
1.8036861419677734,19,32,70,25
1.8250532150268555,19,31,84,25
1.8463611602783203,19,29,108,24
1.8676784038543701,19,27,101,25
1.8888320922851562,19,26,89,24
1.9102182388305664,19,25,98,24
1.9313223361968994,19,25,85,24
1.952672004699707,19,25,99,23
1.9738271236419678,19,26,85,24
1.9951791763305664,19,29,73,24
2.016348361968994,19,27,69,24
2.037659168243408,19,29,70,25
2.0590152740478516,19,27,80,26
2.0801594257354736,19,27,68,26
2.1014702320098877,19,28,63,28
2.122612237930298,19,27,61,30
2.143951177597046,20,27,63,28
