Time (s),Temporalis,Buccinator,Suprahyoid,Massater
0.0016388893127441406,19,23,43,23
0.002505064010620117,19,23,42,23
0.0032341480255126953,19,23,43,23
0.0039212703704833984,19,23,42,23
0.018641233444213867,19,24,42,22
0.0398411750793457,19,24,42,22
0.06109309196472168,19,24,42,23
0.08233308792114258,19,24,42,23
0.10351014137268066,19,24,42,23
0.1248619556427002,19,24,42,23
0.14626216888427734,19,23,42,23
0.1673879623413086,19,23,42,23
0.1887660026550293,19,23,43,23
0.20987510681152344,19,23,42,23
0.2311549186706543,19,24,42,23
0.25237298011779785,19,23,42,23
0.27370715141296387,19,23,43,23
0.2950289249420166,19,23,42,23
0.3162093162536621,19,23,42,23
0.3375082015991211,19,23,45,23
0.35865211486816406,19,24,47,23
0.38004398345947266,19,23,46,23
0.4012019634246826,20,23,47,23
0.4225270748138428,19,23,51,23
0.44377803802490234,19,23,48,23
0.46506714820861816,19,24,49,23
0.4863581657409668,19,23,50,23
0.5075762271881104,19,23,49,23
0.5288782119750977,19,23,47,23
0.5500879287719727,20,23,50,23
0.571343183517456,21,23,48,23
0.5927281379699707,20,23,46,23
0.613828182220459,20,24,46,23
0.635181188583374,20,23,49,23
0.6563270092010498,19,23,48,24
0.6776580810546875,19,23,49,23
0.6987910270690918,19,23,49,23
0.720128059387207,20,23,48,23
0.7414572238922119,19,23,56,23
0.7626590728759766,19,23,61,23
0.7840001583099365,21,23,62,23
0.8051378726959229,20,23,64,23
0.8264350891113281,20,23,63,23
0.8477509021759033,19,24,68,23
0.8689432144165039,20,23,62,24
0.8903858661651611,19,23,61,23
0.9113790988922119,19,23,57,24
0.9327812194824219,19,23,79,24
0.9540560245513916,20,23,73,23
0.9752790927886963,21,23,68,23
0.9965720176696777,23,23,61,23
1.017704963684082,35,23,60,23
1.039060115814209,32,24,58,24
1.0605340003967285,28,24,60,26
1.0816030502319336,26,25,68,29
1.1029901504516602,24,28,63,28
1.1241159439086914,23,29,59,27
1.1454370021820068,21,31,55,26
1.1666340827941895,21,29,57,26
1.187974214553833,22,27,53,26
1.2092862129211426,21,27,66,25
1.2306199073791504,21,27,107,24
1.252140998840332,20,31,131,28
1.2734131813049316,20,29,146,29
1.2944912910461426,22,41,159,28
1.3156261444091797,21,39,146,30
1.337050199508667,21,37,115,33
1.3584890365600586,20,34,115,30
1.3797829151153564,20,33,101,28
1.4010460376739502,20,32,104,26
1.4224350452423096,20,30,138,26
1.4437031745910645,19,28,166,25
1.4651992321014404,19,28,138,25
1.4865169525146484,19,27,110,25
1.5077519416809082,19,26,125,24
1.529015064239502,19,25,98,24
1.550086259841919,19,25,79,24
1.5713632106781006,19,24,72,23
1.592717170715332,19,24,63,24
1.6138629913330078,19,27,57,25
1.6352629661560059,19,29,54,27
1.6564102172851562,19,29,60,25
1.6776702404022217,21,38,68,26
1.6990132331848145,24,49,101,27
1.7203881740570068,23,41,111,26
1.7416870594024658,21,37,138,29
1.763139009475708,21,40,175,28
1.7844412326812744,21,41,197,27
1.8057520389556885,22,42,162,29
1.8268721103668213,22,43,149,29
1.8481791019439697,21,48,155,31
1.869495153427124,20,41,175,29
1.8909330368041992,20,39,164,33
1.912278175354004,21,40,150,32
1.93351411819458,20,35,141,32
1.954833984375,20,42,122,30
1.9761788845062256,21,39,108,32
1.997330904006958,20,35,88,30
2.0186569690704346,20,32,82,30
2.0398080348968506,20,34,87,29
2.0612192153930664,20,33,78,28
2.0825679302215576,21,33,73,26
2.1037161350250244,20,30,72,25
2.125110149383545,20,30,76,24
2.1461181640625,19,27,67,24
2.1674580574035645,19,26,83,24
2.1888930797576904,19,26,80,25
2.210036039352417,19,25,80,24
2.2313132286071777,19,25,73,23
2.25246000289917,19,24,81,23
2.273813009262085,19,25,68,23
2.295037031173706,19,26,71,24
2.316383123397827,19,29,79,23
2.337693929672241,19,28,75,23
2.3589131832122803,19,29,66,23
2.3802170753479004,19,28,70,24
2.4012811183929443,19,31,66,25
2.422631025314331,19,34,67,24
2.443941116333008,19,38,70,25
2.465102195739746,19,36,65,25
2.486419916152954,19,45,64,24
2.507629156112671,19,39,65,26
2.528921127319336,19,45,66,26
2.5502631664276123,19,43,94,25
2.5715901851654053,21,42,130,26
2.5928120613098145,22,46,203,28
2.6141209602355957,21,53,205,30
2.635427236557007,20,46,176,28
2.656790018081665,21,43,142,27
2.6780762672424316,20,39,116,27
2.6994099617004395,20,38,93,26
2.7205612659454346,19,34,77,25
2.741929054260254,19,32,68,24
2.763127088546753,19,29,62,24
2.784475088119507,19,30,55,24
2.8055579662323,19,27,50,23
2.82688307762146,19,26,47,24
2.8482789993286133,19,26,48,24
2.8693950176239014,19,26,49,23
2.89076828956604,19,25,92,23
2.9120802879333496,19,26,110,23
2.933422088623047,19,25,105,23
2.954612970352173,19,24,89,23
2.975910186767578,19,25,80,24
2.997054100036621,19,24,88,24
3.0184290409088135,19,24,96,23
3.0397660732269287,19,24,102,23
3.0612711906433105,19,24,113,24
3.082285165786743,19,24,97,24
3.1035749912261963,19,24,95,24
3.1247329711914062,19,24,84,25
3.1460700035095215,19,24,81,26
3.167367935180664,19,24,68,25
3.188561201095581,19,23,60,24
3.2099199295043945,19,24,56,24
3.2311770915985107,19,24,53,24
3.2524101734161377,19,24,54,23
3.273635149002075,19,25,53,23
3.2949728965759277,19,30,49,24
3.316287040710449,19,28,48,23
3.3374180793762207,19,30,47,23
3.35868501663208,19,28,49,24
3.3798489570617676,19,29,53,23
3.4012081623077393,19,28,55,24
3.4225029945373535,19,27,56,24
3.4436371326446533,19,27,60,24
3.4650161266326904,19,30,70,24
3.486238956451416,19,28,84,24
3.507539987564087,19,26,142,24
3.528921127319336,19,26,159,25
3.5502631664276123,19,26,196,26
3.571627140045166,19,25,176,26
3.592884063720703,19,25,173,25
3.614234209060669,19,25,144,25
3.635493278503418,19,24,151,24
3.6568310260772705,19,25,123,24
3.6783249378204346,19,27,107,24
3.6993300914764404,19,27,84,24
3.7206571102142334,19,32,83,24
3.741939067840576,19,31,91,26
3.763184070587158,19,37,92,25
3.7845051288604736,19,32,116,24
3.8058359622955322,20,29,106,24
3.8271429538726807,21,28,166,24
3.848525047302246,23,27,153,24
3.869843006134033,22,26,127,24
3.8909502029418945,21,25,158,24
3.9123620986938477,21,25,156,23
3.933664083480835,20,25,154,23
3.9549901485443115,19,24,131,23
3.976396083831787,20,24,123,23
3.9977211952209473,19,24,112,23
4.0190489292144775,19,26,110,23
4.040332078933716,19,25,107,23
4.061608076095581,19,25,89,23
4.0828962326049805,19,26,83,23
4.103974103927612,19,25,72,23
4.125334978103638,19,25,64,23
4.146485090255737,19,24,63,23
4.16777491569519,19,24,59,23
4.189143180847168,19,24,56,23
4.210285186767578,19,24,68,23
4.231626987457275,19,24,65,23
4.252762079238892,19,24,62,23
4.274208068847656,19,24,59,23
4.295454978942871,19,24,62,23
4.3165881633758545,21,24,62,23
4.338001251220703,23,24,60,23
4.359220027923584,21,24,57,23
4.380463123321533,20,24,57,23
4.401758909225464,20,23,60,23
4.422903060913086,20,24,54,23
4.4443581104278564,19,23,55,23
4.4654998779296875,19,24,54,23
4.486796140670776,19,25,56,23
4.508226156234741,19,24,53,23
4.52937388420105,19,24,51,23
4.550768136978149,19,24,49,23
4.571777105331421,19,24,48,23
4.5931761264801025,19,24,47,23
4.61430811882019,19,24,47,23
4.6355509757995605,19,24,47,23
4.656903982162476,19,24,46,23
4.6782190799713135,19,24,47,22
4.699483871459961,19,24,59,23
4.720621109008789,19,24,53,23
4.74184513092041,19,24,53,23
4.763108253479004,19,24,57,23
4.784424066543579,19,24,56,23
4.805761098861694,19,24,52,23
4.826871156692505,19,24,52,23
4.848181962966919,19,24,51,23
4.869513034820557,19,24,48,23
4.8906660079956055,19,24,51,23
4.912064075469971,19,24,54,23
4.933176040649414,19,24,61,23
4.954609155654907,19,24,57,23
4.97568416595459,19,24,51,23
4.997004985809326,19,24,60,23
5.0183820724487305,19,24,59,23
