Time (s),Temporalis,Buccinator,Suprahyoid,Massater
0.001795053482055664,19,24,42,23
0.0027060508728027344,19,24,43,23
0.0036652088165283203,19,24,43,24
0.0040280818939208984,19,24,43,24
0.018354177474975586,19,24,42,23
0.03967094421386719,19,24,42,23
0.06094622611999512,19,24,42,23
0.08225822448730469,19,24,42,23
0.10343694686889648,19,24,42,23
0.1247401237487793,19,24,42,23
0.14584803581237793,19,24,42,23
0.16730690002441406,19,24,42,23
0.18861007690429688,19,24,42,23
0.20980596542358398,19,24,42,23
0.23108506202697754,19,24,42,22
0.25231504440307617,19,24,42,23
0.2736210823059082,19,24,42,23
0.2947721481323242,19,24,42,23
0.31610608100891113,19,24,42,23
0.3375101089477539,19,24,42,23
0.358720064163208,19,24,43,23
0.3799121379852295,21,24,42,23
0.4011409282684326,21,24,43,23
0.4224822521209717,20,24,42,23
0.44367313385009766,20,24,42,23
0.46491312980651855,20,24,42,23
0.48632216453552246,19,24,42,23
0.507432222366333,20,24,42,23
0.5287630558013916,19,24,42,23
0.5500190258026123,19,24,42,23
0.571270227432251,19,24,42,23
0.5926220417022705,19,24,42,23
0.613936185836792,19,24,43,23
0.6353590488433838,19,24,45,23
0.6564340591430664,19,24,45,23
0.6776759624481201,19,24,48,23
0.698822021484375,19,24,60,23
0.7202050685882568,19,24,67,23
0.7416291236877441,20,24,78,24
0.762624979019165,19,24,79,24
0.784156084060669,19,24,86,25
0.8053019046783447,19,25,79,25
0.8266222476959229,19,24,89,25
0.8478801250457764,19,24,85,25
0.8690979480743408,19,24,71,24
0.8903641700744629,19,24,68,24
0.9116010665893555,19,24,62,24
0.9327991008758545,20,24,58,23
0.9541511535644531,20,24,52,23
0.9754400253295898,19,24,49,23
0.996751070022583,19,24,50,24
1.0177881717681885,19,26,50,24
1.0391552448272705,19,27,52,25
1.0605230331420898,19,26,51,24
1.0815479755401611,19,25,48,24
1.103013038635254,19,25,46,24
1.1240901947021484,19,25,46,24
1.145477056503296,19,26,46,24
1.1667211055755615,20,26,44,24
1.1880061626434326,20,25,44,23
1.2093281745910645,19,25,48,23
1.2303380966186523,19,24,73,23
1.2516579627990723,19,24,113,25
1.2729661464691162,19,25,97,26
1.2941370010375977,19,25,96,25
1.3153531551361084,19,25,81,24
1.336885929107666,19,24,75,25
1.3580169677734375,19,24,82,25
1.379384994506836,19,24,91,24
1.4005260467529297,19,24,75,25
1.4217572212219238,19,24,68,24
1.4431111812591553,19,24,61,25
1.4643099308013916,19,24,57,24
1.4857151508331299,20,25,52,25
1.506850004196167,19,32,55,25
1.5281262397766113,20,36,55,25
1.5493111610412598,19,46,55,25
1.5706090927124023,19,47,56,27
1.591921091079712,19,42,56,27
1.613142967224121,20,36,59,26
1.6344830989837646,20,33,59,26
1.65562105178833,20,31,97,25
