Time (s),Temporalis,Buccinator,Suprahyoid,Massater
0.0017211437225341797,19,24,42,22
0.0024280548095703125,19,24,43,22
0.0031180381774902344,19,24,42,23
0.003802061080932617,19,24,42,23
0.01743316650390625,19,23,42,23
0.03858518600463867,19,23,42,23
0.059832096099853516,19,24,42,23
0.08085107803344727,19,23,42,23
0.10223007202148438,19,23,42,23
0.12339496612548828,19,23,42,23
0.14460515975952148,19,23,42,23
0.16601014137268066,19,23,43,23
0.18704986572265625,19,23,42,23
0.2085890769958496,19,23,43,23
0.22980403900146484,19,23,43,23
0.25110912322998047,19,23,43,23
0.2724151611328125,19,23,42,23
0.2935600280761719,19,23,42,23
0.31496500968933105,19,23,42,23
0.3360428810119629,19,23,43,23
0.35746026039123535,20,23,43,24
0.3785378932952881,19,23,42,24
0.3998830318450928,19,23,43,23
0.4212350845336914,19,23,42,23
0.4424750804901123,20,23,43,23
0.4637300968170166,20,23,43,24
0.4848921298980713,19,24,43,23
0.5062310695648193,19,23,42,23
0.5273499488830566,19,24,42,23
0.5487480163574219,19,24,43,23
0.5699989795684814,20,24,42,23
0.5911960601806641,20,24,43,23
0.6125340461730957,20,24,42,23
0.63372802734375,20,24,42,23
0.655019998550415,20,23,42,23
0.6763691902160645,20,23,43,23
0.6975040435791016,20,23,43,23
0.7189140319824219,20,24,43,23
0.7399961948394775,19,24,43,23
0.7613229751586914,19,24,49,23
0.7825310230255127,20,23,49,23
0.8038110733032227,20,23,48,23
0.8252079486846924,21,24,46,23
0.8463530540466309,21,23,46,23
0.8676190376281738,20,23,47,23
0.8888170719146729,20,23,45,23
0.9101321697235107,20,23,45,23
0.9315140247344971,21,23,48,23
0.9526388645172119,21,23,48,23
0.9740011692047119,20,23,54,24
0.9951720237731934,20,23,54,23
1.016451120376587,20,23,54,23
1.0377001762390137,20,23,54,24
1.0589821338653564,20,23,51,24
1.0803310871124268,19,23,55,25
1.1014161109924316,19,23,55,24
1.1228442192077637,19,23,62,24
1.143930196762085,19,23,61,24
1.1653540134429932,21,23,64,24
1.1866340637207031,20,23,79,24
1.2077901363372803,20,23,65,23
1.2291460037231445,20,24,63,24
1.2502720355987549,20,24,80,24
1.2716021537780762,20,24,77,24
1.292823076248169,19,23,80,24
1.3142492771148682,19,24,111,26
1.335421085357666,19,23,92,25
1.3567981719970703,19,23,82,25
1.3779010772705078,19,23,68,24
1.3992841243743896,19,24,64,24
1.420403242111206,19,24,58,24
1.4417691230773926,19,28,56,23
1.462900161743164,19,28,56,23
1.4842422008514404,19,28,53,24
1.5056021213531494,19,27,55,23
1.5267682075500488,19,27,61,23
1.5481390953063965,19,27,55,23
1.569248914718628,19,25,61,23
1.5906040668487549,19,26,76,23
1.6119160652160645,19,25,74,24
1.6330480575561523,19,25,78,23
1.654419183731079,19,26,78,25
1.6755461692810059,19,28,96,26
1.6969361305236816,19,32,92,27
1.718209981918335,19,33,102,27
1.739542007446289,19,33,100,27
1.7608811855316162,19,30,111,26
1.782217264175415,20,29,100,26
1.8034002780914307,21,32,96,25
1.8246991634368896,20,29,97,25
1.8458809852600098,20,27,92,24
1.8672280311584473,20,26,101,25
1.888660192489624,19,29,111,24
1.9098711013793945,19,31,105,24
1.9312100410461426,19,30,125,25
1.9525270462036133,19,28,127,25
1.9739010334014893,19,26,113,24
1.9952843189239502,20,25,107,25
2.0163402557373047,19,25,88,24
2.037715196609497,19,24,73,25
2.058864116668701,19,24,65,26
2.0801751613616943,19,29,57,26
2.1015069484710693,19,29,55,26
2.1227502822875977,19,36,54,26
2.143998861312866,19,34,54,27
2.1652002334594727,18,35,70,26
2.186683177947998,19,40,107,26
2.208038091659546,18,37,141,26
2.2291970252990723,19,33,172,25
2.250549077987671,19,31,187,26
2.2719039916992188,19,32,199,26
2.2931880950927734,25,44,181,29
2.3145151138305664,33,86,196,29
2.3358840942382812,39,101,170,29
2.3571770191192627,32,94,150,29
