Time (s),Temporalis,Buccinator,Suprahyoid,Massater
4.059821128845215,19,40,109,31
4.081117153167725,19,42,110,30
4.10244607925415,19,43,118,31
4.123777151107788,19,41,155,30
4.144937992095947,19,50,151,28
4.166274070739746,19,45,140,28
4.187587022781372,19,46,182,27
4.20891809463501,19,49,167,26
4.230230093002319,19,45,135,26
4.251571893692017,19,38,116,25
4.27292013168335,19,40,117,25
4.294381141662598,19,36,103,24
4.315402030944824,19,43,98,24
4.3367249965667725,19,36,80,23
4.357897043228149,19,34,72,24
4.379192113876343,19,30,68,24
4.400613069534302,20,29,63,23
4.4217140674591064,20,27,68,23
4.443058252334595,20,26,65,23
4.464173078536987,20,25,60,23
4.485538005828857,20,25,53,23
4.506875038146973,20,25,52,23
4.527997970581055,19,24,60,23
4.54934024810791,19,24,55,23
4.570536851882935,19,24,52,23
4.591827869415283,19,24,52,23
4.61300802230835,19,24,54,23
4.634319067001343,19,24,54,23
4.6556501388549805,19,24,50,23
4.676858186721802,19,24,50,23
4.698159217834473,19,24,49,23
4.7193310260772705,19,24,51,23
4.7406511306762695,19,24,59,23
4.761800050735474,19,24,55,23
4.783133268356323,19,24,50,23
4.804466962814331,19,24,49,23
4.825622081756592,19,24,54,23
4.847010135650635,20,24,51,23
4.8682849407196045,20,24,50,23
4.889417886734009,20,24,51,22
4.910749197006226,20,24,49,23
4.931904077529907,20,24,47,23
4.9532630443573,19,24,48,23
4.974685907363892,20,24,51,23
4.995804071426392,20,24,51,23
5.017075061798096,19,24,47,23
