Time (s),Temporalis,Buccinator,Suprahyoid,Massater
0.00164031982421875,19,24,43,23
0.0025222301483154297,19,24,43,23
0.00321197509765625,19,24,42,23
0.0038950443267822266,19,24,43,22
0.015144109725952148,19,24,43,23
0.03646111488342285,19,24,44,23
0.05779910087585449,19,24,43,23
0.07911014556884766,19,24,43,23
0.10030722618103027,19,24,43,23
0.12162208557128906,19,24,43,23
0.14272618293762207,19,24,43,23
0.16407322883605957,19,24,43,23
0.18532395362854004,19,24,43,23
0.20664119720458984,19,24,43,23
0.22797632217407227,19,24,42,23
0.24909520149230957,19,24,42,23
0.2704041004180908,19,24,43,23
0.29174327850341797,19,24,43,23
0.3129591941833496,19,24,42,23
0.33429598808288574,19,24,43,23
0.3554542064666748,19,24,42,23
0.37682414054870605,19,24,42,23
0.39803528785705566,20,24,43,23
0.41930627822875977,19,24,42,23
0.440385103225708,19,24,42,23
0.4617130756378174,19,24,43,23
0.48311710357666016,19,24,43,23
0.5042250156402588,19,24,43,23
0.5256760120391846,19,24,43,23
0.5468809604644775,19,24,42,23
0.5680251121520996,22,24,42,23
0.589379072189331,21,24,42,23
0.6105940341949463,20,23,42,23
0.6319050788879395,20,24,42,23
0.6531310081481934,20,24,42,23
0.6744530200958252,20,24,42,23
0.6957302093505859,19,24,42,23
0.7169852256774902,19,24,43,22
0.7382702827453613,19,24,42,23
0.7594890594482422,19,23,42,23
0.7808423042297363,19,24,43,23
0.8019182682037354,19,24,43,23
0.8232340812683105,19,24,48,23
0.8445010185241699,19,24,52,23
0.8657112121582031,19,24,76,23
0.8871243000030518,19,24,77,24
0.9083833694458008,19,25,102,24
0.9295151233673096,20,24,90,25
0.9508800506591797,20,25,137,26
0.9722790718078613,19,25,140,25
0.9935863018035889,20,25,122,25
1.0150351524353027,20,25,106,25
1.0360503196716309,20,24,95,24
1.0573339462280273,20,24,86,24
1.0788600444793701,20,24,94,25
1.0998361110687256,20,24,81,24
1.1211481094360352,19,24,68,23
1.1422960758209229,19,24,61,23
1.163743257522583,19,24,55,23
1.1851391792297363,19,24,53,23
1.206165075302124,19,24,49,25
1.2275121212005615,19,24,47,24
1.2486703395843506,19,24,45,25
1.2699871063232422,19,24,44,24
1.2911081314086914,19,26,47,24
1.312319278717041,19,30,47,24
1.3338470458984375,19,30,49,24
1.3549752235412598,19,28,49,24
1.3762891292572021,19,27,55,24
1.3974840641021729,19,28,79,28
1.4187791347503662,19,28,86,27
1.440169334411621,19,26,85,31
1.4612541198730469,19,25,94,29
1.4825901985168457,19,25,86,27
1.5037622451782227,19,25,84,26
1.5251541137695312,19,25,80,26
1.5465331077575684,19,24,83,27
1.5676689147949219,19,24,78,26
1.588921070098877,19,24,66,26
1.6102051734924316,19,24,57,25
1.631547212600708,19,24,53,24
1.652588129043579,19,27,52,24
1.6739072799682617,19,35,57,25
1.6952450275421143,20,35,57,25
1.7164511680603027,20,33,62,24
1.7377312183380127,20,31,61,24
1.7590529918670654,19,29,63,24
1.7803173065185547,19,30,68,24
1.801440954208374,19,28,72,24
1.8228161334991455,19,28,96,23
1.8439891338348389,19,34,93,24
1.8654851913452148,19,31,121,24
1.8868799209594727,20,29,117,24
1.9080660343170166,21,55,100,26
1.9292120933532715,20,99,96,31
1.9505829811096191,20,87,99,36
1.9719653129577637,20,69,135,34
1.9933092594146729,20,53,166,32
2.01448917388916,20,44,151,30
2.0357422828674316,20,39,120,28
2.0570459365844727,20,44,101,28
2.0783851146698,20,38,86,26
2.099647283554077,21,41,70,26
2.120899200439453,22,53,69,25
2.142047166824341,21,58,64,24
2.1633682250976562,21,65,58,24
2.1847481727600098,21,84,59,23
2.2059741020202637,21,75,64,23
2.227335214614868,20,66,86,23
2.2484242916107178,20,59,80,24
2.269789218902588,20,66,86,26
2.2910990715026855,20,68,72,27
2.3121731281280518,20,56,69,26
2.3335280418395996,20,45,66,25
2.3546271324157715,20,39,73,26
2.376020908355713,19,35,71,25
2.397408962249756,19,32,67,25
2.4185280799865723,20,30,59,24
2.43988299369812,20,28,55,24
2.4609711170196533,20,40,58,23
2.4824271202087402,20,48,59,23
2.5035011768341064,20,51,59,24
2.524900197982788,20,62,60,26
2.5461721420288086,20,58,57,26
2.5673420429229736,20,51,57,25
2.5887060165405273,22,100,54,24
2.610016107559204,21,80,56,24
2.63112211227417,20,70,58,24
2.6524810791015625,22,90,80,24
2.6737921237945557,26,85,153,26
2.695168972015381,25,83,191,25
2.716574192047119,26,81,167,26
2.737802028656006,26,79,136,25
2.7592711448669434,27,110,142,25
2.780654191970825,27,108,112,25
2.8018271923065186,25,112,107,25
2.823160171508789,24,90,99,26
2.844269037246704,23,82,80,26
2.8656740188598633,24,112,73,25
2.8870151042938232,26,117,79,24
2.9083452224731445,24,109,104,24
2.9297261238098145,25,96,120,24
2.951014280319214,23,75,102,23
2.9723570346832275,22,65,111,23
2.9936211109161377,21,57,118,23
3.0149481296539307,21,46,123,23
3.0363402366638184,20,45,126,24
3.057725191116333,20,45,224,24
3.0788509845733643,21,53,172,24
3.100189208984375,22,51,133,24
3.1214962005615234,23,42,116,23
3.1427712440490723,23,37,98,24
3.1638970375061035,22,33,89,25
3.185310125350952,22,31,85,25
3.2064380645751953,21,31,83,26
3.227818250656128,20,28,104,27
3.2491252422332764,19,27,97,26
3.2704732418060303,19,26,93,25
3.2917003631591797,19,25,93,25
3.3129122257232666,19,26,81,24
3.3340651988983154,19,31,76,24
3.355431318283081,19,29,64,24
3.3765439987182617,19,47,58,25
