Time (s),Temporalis,Buccinator,Suprahyoid,Massater
2.9953348636627197,21,38,103,28
3.0164437294006348,21,35,106,28
3.037871837615967,20,35,96,27
3.0591628551483154,20,32,110,28
3.0803027153015137,20,29,91,26
3.101602077484131,20,27,80,25
3.1228108406066895,21,26,83,25
3.144106864929199,22,26,89,24
3.165454864501953,21,25,94,24
3.1867988109588623,20,26,120,24
3.2081849575042725,20,25,119,24
3.229296922683716,19,25,113,24
3.2506449222564697,19,25,101,24
3.27193284034729,19,25,87,23
3.2931149005889893,19,25,80,26
3.314417839050293,19,25,69,26
3.3355939388275146,19,29,61,25
3.357027769088745,19,37,56,27
3.37831974029541,22,49,53,26
3.3996119499206543,27,112,61,26
3.42096209526062,31,114,72,26
3.4422528743743896,32,165,71,29
3.463775873184204,35,170,109,32
3.4849629402160645,35,196,170,33
3.5063259601593018,42,212,232,37
3.5276107788085938,40,200,191,38
3.549164056777954,35,198,166,36
3.5704519748687744,30,174,137,33
3.5917818546295166,29,172,116,29
3.6131210327148438,27,144,110,29
3.63445782661438,24,128,106,27
3.6557798385620117,22,106,99,26
3.677074909210205,21,115,95,25
3.6994469165802,23,104,90,25
3.719611883163452,24,100,98,25
3.740885019302368,28,93,99,25
3.7620909214019775,25,80,90,25
3.7836227416992188,31,109,83,25
3.8047518730163574,28,89,76,25
3.8260810375213623,35,120,78,26
3.8474209308624268,34,124,88,26
3.868743896484375,31,105,85,26
3.8898849487304688,27,77,98,26
3.9112460613250732,25,57,106,25
3.9325649738311768,23,49,95,25
3.9537620544433594,23,56,81,25
3.975050926208496,22,73,82,28
3.9964280128479004,22,86,112,32
4.017570972442627,22,64,98,30
4.0388710498809814,22,51,93,29
4.060259819030762,22,45,112,26
4.081553936004639,22,43,177,25
4.102894067764282,21,49,234,27
4.124253988265991,20,51,183,25
4.145564794540405,20,54,147,25
4.1668736934661865,19,50,111,24
4.188069820404053,19,48,87,23
4.209381818771362,19,44,72,23
4.2305779457092285,19,41,62,23
4.25187087059021,19,39,58,23
4.273084878921509,19,38,52,23
4.294364929199219,19,35,50,23
4.315684795379639,19,34,54,23
4.3370680809021,19,32,52,23
4.358207941055298,19,31,54,23
4.37935471534729,19,30,59,22
4.400722980499268,19,29,57,23
4.422120809555054,19,28,58,23
4.443260908126831,20,27,55,23
4.464590787887573,23,27,56,24
4.485707998275757,22,26,56,23
4.507051944732666,21,26,52,23
4.528359889984131,21,25,49,23
4.549501895904541,20,25,46,23
4.57084584236145,20,25,48,23
4.59197998046875,19,25,47,23
4.613355875015259,19,25,46,23
4.634643793106079,19,24,48,22
4.6558027267456055,19,24,48,23
4.67719292640686,19,24,49,23
4.698312997817993,19,24,52,23
4.719631910324097,19,24,49,23
4.740830898284912,19,24,51,23
4.7621729373931885,19,24,53,23
4.783525705337524,19,24,50,23
4.804663896560669,19,24,53,23
4.825963020324707,19,24,52,23
4.847266912460327,19,24,57,23
4.868489980697632,19,24,63,23
4.889806032180786,20,24,58,23
4.910955905914307,19,24,54,23
4.932278871536255,19,24,53,23
4.953384876251221,19,24,52,23
4.97483491897583,19,24,52,23
4.996059894561768,19,24,55,23
5.0172789096832275,19,24,78,23
