Time (s),Temporalis,Buccinator,Suprahyoid,Massater
0.0015799999237060547,19,24,46,24
0.0024042129516601562,19,23,47,23
0.0032110214233398438,19,24,45,23
0.003904104232788086,19,24,45,23
0.017100095748901367,19,24,44,23
0.03856825828552246,19,24,44,24
0.05985617637634277,19,24,43,23
0.0810081958770752,19,24,44,23
0.10246920585632324,19,23,43,24
0.12354397773742676,19,23,44,23
0.14470124244689941,19,24,45,23
0.16608405113220215,19,23,44,23
0.1871500015258789,19,23,43,23
0.2085559368133545,19,24,43,23
0.22967815399169922,19,24,43,23
0.25104808807373047,19,23,43,23
0.2723710536956787,19,23,43,23
0.29350805282592773,19,24,43,23
0.31501007080078125,19,23,43,23
0.33614516258239746,19,23,44,23
0.35742902755737305,19,23,44,23
0.37851500511169434,19,23,44,23
0.3998301029205322,19,23,45,23
0.42115211486816406,19,24,45,24
0.44237208366394043,19,24,45,24
0.4637172222137451,19,23,45,24
0.4848949909210205,19,23,46,24
0.5063610076904297,19,23,45,24
0.5278820991516113,19,23,49,23
0.5487532615661621,19,23,50,23
0.5700242519378662,19,24,53,23
0.5912520885467529,22,24,60,23
0.6125781536102295,22,23,55,23
0.6337699890136719,20,24,62,23
0.6550719738006592,20,23,70,23
0.6763319969177246,20,23,63,23
0.6975831985473633,19,23,59,23
0.7189061641693115,19,23,53,23
0.7400119304656982,19,23,49,23
0.761350154876709,19,24,47,23
0.7827069759368896,19,23,45,23
0.8039491176605225,20,23,45,23
0.8251791000366211,19,23,44,23
0.8463139533996582,19,24,44,23
0.8676331043243408,20,24,43,23
0.8888449668884277,19,24,43,23
0.9102132320404053,19,24,43,23
0.9314720630645752,19,23,43,23
0.952617883682251,19,23,44,23
0.9740211963653564,19,23,44,23
0.9951331615447998,19,23,43,23
1.0164752006530762,19,23,46,23
1.0377929210662842,19,23,46,23
1.058967113494873,19,23,45,23
1.0802791118621826,19,23,45,23
1.1014599800109863,19,23,48,23
1.1228389739990234,20,23,55,23
1.1439869403839111,20,23,54,24
1.1655280590057373,19,23,68,23
1.1866450309753418,19,23,65,23
1.207819938659668,19,23,67,24
1.2290771007537842,19,23,74,24
1.2502729892730713,19,23,76,23
1.2716379165649414,20,24,83,23
1.2930481433868408,20,24,81,25
1.314115047454834,19,25,75,25
1.3355062007904053,20,27,72,25
1.3566389083862305,19,29,73,25
1.3778841495513916,19,29,62,24
1.3990802764892578,19,27,62,24
1.420464038848877,22,29,58,24
1.4418361186981201,21,28,58,24
1.462886095046997,20,28,62,24
1.4842438697814941,20,26,83,25
1.505552053451538,20,29,198,27
1.5271620750427246,20,31,162,28
1.5483651161193848,20,32,183,30
1.5697500705718994,20,30,163,29
1.5909690856933594,20,30,163,28
1.612058162689209,19,33,148,27
1.6334409713745117,25,32,118,26
1.6547272205352783,23,28,117,25
1.6761341094970703,21,30,98,25
1.697490930557251,21,34,102,24
1.7186999320983887,20,30,116,23
1.7400200366973877,20,28,135,23
1.7612171173095703,20,27,126,23
1.7826149463653564,20,26,115,23
1.8041799068450928,20,25,116,23
1.8253490924835205,19,24,108,23
1.8465452194213867,19,24,89,23
1.867691993713379,19,24,79,23
1.8890149593353271,19,24,65,23
1.9101591110229492,19,23,58,23
1.9316139221191406,19,24,51,23
1.9528419971466064,19,27,53,23
1.9739880561828613,20,28,56,23
1.9953479766845703,19,27,62,24
2.0165340900421143,20,27,57,24
2.0378711223602295,20,27,64,23
2.059122085571289,20,26,66,23
2.0803520679473877,20,26,64,23
2.1017940044403076,19,25,86,23
2.1228511333465576,19,25,89,24
2.1441662311553955,19,24,91,23
2.165361166000366,19,25,99,24
2.186617136001587,19,25,97,24
2.2079720497131348,21,26,105,24
2.2293710708618164,20,26,133,26
2.2506320476531982,20,28,127,25
2.2719900608062744,19,31,148,26
2.293330192565918,20,31,137,26
2.314854145050049,20,37,135,26
2.33601713180542,20,53,119,28
2.3571600914001465,24,55,109,29
2.3784849643707275,23,55,95,27
2.3996360301971436,21,44,79,27
2.4210312366485596,21,37,66,26
2.4423890113830566,21,32,60,25
2.4635472297668457,21,29,61,25
2.484787940979004,20,27,62,24
2.506075143814087,20,26,72,24
2.527327060699463,20,26,67,25
2.548672914505005,20,25,66,26
2.56980299949646,20,25,75,26
2.5910849571228027,20,25,84,25
2.6123080253601074,20,28,89,26
2.6335999965667725,19,31,85,25
2.654978036880493,19,32,81,25
2.6761841773986816,19,36,95,25
2.6974141597747803,19,32,78,25
2.718597173690796,20,31,70,24
2.7399799823760986,20,42,78,24
2.7612011432647705,20,41,73,25
2.7824811935424805,19,50,67,26
2.8038671016693115,19,50,63,25
2.8250300884246826,19,46,71,26
2.846337080001831,20,55,90,25
2.8676350116729736,20,52,119,27
2.8889951705932617,21,51,168,30
2.9102730751037598,24,50,179,30
2.93162202835083,23,52,143,31
2.9528932571411133,22,49,114,30
2.974285125732422,21,47,91,27
2.995487928390503,20,38,81,28
3.0165412425994873,20,33,71,26
3.0380139350891113,20,32,67,25
3.059079885482788,19,34,63,25
3.080509901046753,19,30,56,27
3.1018669605255127,19,31,54,27
3.1229209899902344,19,28,58,25
3.1441781520843506,20,27,74,26
3.165532112121582,19,26,87,25
3.1867141723632812,19,26,98,25
